DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-04-19 00:00:00;5;4;7;6;0;2;0
2020-04-19 00:15:00;6;8;9;6;0;3;0
2020-04-19 00:30:00;3;9;4;5;1;4;0
2020-04-19 00:45:00;2;2;3;7;0;0;0
2020-04-19 01:00:00;3;3;3;9;4;4;0
2020-04-19 01:15:00;5;5;4;5;0;3;0
2020-04-19 01:30:00;4;4;7;3;0;0;0
2020-04-19 01:45:00;3;7;0;2;1;0;0
2020-04-19 02:00:00;4;4;2;4;0;0;0
2020-04-19 02:15:00;1;4;4;0;1;0;0
2020-04-19 02:30:00;3;4;2;2;0;0;0
2020-04-19 02:45:00;2;3;3;1;0;0;0
2020-04-19 03:00:00;5;5;4;3;0;1;0
2020-04-19 03:15:00;2;0;2;0;1;1;0
2020-04-19 03:30:00;2;2;1;1;0;0;0
2020-04-19 03:45:00;3;1;2;0;0;0;0
2020-04-19 04:00:00;1;3;2;4;0;0;0
2020-04-19 04:15:00;2;3;1;1;0;2;0
2020-04-19 04:30:00;1;1;3;3;1;0;0
2020-04-19 04:45:00;1;1;3;2;0;0;0
2020-04-19 05:00:00;3;7;6;0;0;0;0
2020-04-19 05:15:00;4;6;5;2;1;0;0
2020-04-19 05:30:00;5;3;12;16;3;1;0
2020-04-19 05:45:00;16;7;6;9;0;1;0
2020-04-19 06:00:00;6;5;6;9;1;0;0
2020-04-19 06:15:00;7;8;6;3;1;0;0
2020-04-19 06:30:00;3;8;6;4;2;0;0
2020-04-19 06:45:00;4;9;6;3;0;1;0
2020-04-19 07:00:00;6;3;8;5;1;1;0
2020-04-19 07:15:00;3;8;3;2;3;1;0
2020-04-19 07:30:00;6;6;8;7;1;0;0
2020-04-19 07:45:00;3;6;5;7;2;1;0
2020-04-19 08:00:00;8;7;5;6;1;2;0
2020-04-19 08:15:00;6;6;9;6;1;1;0
2020-04-19 08:30:00;9;10;12;9;0;1;0
2020-04-19 08:45:00;8;19;8;12;1;6;0
2020-04-19 09:00:00;11;19;8;14;0;2;0
2020-04-19 09:15:00;16;22;12;16;3;2;0
2020-04-19 09:30:00;15;22;22;18;2;3;0
2020-04-19 09:45:00;10;17;25;14;3;3;0
2020-04-19 10:00:00;18;21;24;18;5;3;0
2020-04-19 10:15:00;24;34;21;23;5;2;0
2020-04-19 10:30:00;27;18;24;26;12;2;0
2020-04-19 10:45:00;17;30;26;19;142;1;0
2020-04-19 11:00:00;20;34;28;24;4;5;0
2020-04-19 11:15:00;30;28;27;27;6;6;0
2020-04-19 11:30:00;26;42;35;33;3;3;0
2020-04-19 11:45:00;25;32;36;23;2;7;0
2020-04-19 12:00:00;31;36;32;31;2;6;0
2020-04-19 12:15:00;37;49;32;28;14;10;0
2020-04-19 12:30:00;32;38;37;28;8;6;0
2020-04-19 12:45:00;38;49;36;29;2;6;0
2020-04-19 13:00:00;34;36;41;37;6;5;0
2020-04-19 13:15:00;29;47;30;34;4;12;0
2020-04-19 13:30:00;35;38;33;37;5;9;0
2020-04-19 13:45:00;36;48;32;38;8;2;0
2020-04-19 14:00:00;39;41;36;30;6;10;0
2020-04-19 14:15:00;28;31;43;32;4;7;0
2020-04-19 14:30:00;31;39;40;42;2;8;0
2020-04-19 14:45:00;41;55;38;27;4;10;0
2020-04-19 15:00:00;31;37;41;31;4;9;0
2020-04-19 15:15:00;47;48;39;35;3;10;0
2020-04-19 15:30:00;33;48;45;31;7;6;3
2020-04-19 15:45:00;28;42;46;42;3;9;1
2020-04-19 16:00:00;33;58;48;43;0;13;0
2020-04-19 16:15:00;50;49;40;52;6;12;1
2020-04-19 16:30:00;30;52;55;43;4;8;0
2020-04-19 16:45:00;53;60;50;48;2;7;0
2020-04-19 17:00:00;52;58;46;42;26;6;0
2020-04-19 17:15:00;30;43;36;37;4;10;0
2020-04-19 17:30:00;42;53;43;43;1;12;0
2020-04-19 17:45:00;33;52;32;32;1;11;0
2020-04-19 18:00:00;29;40;51;33;7;7;1
2020-04-19 18:15:00;32;43;42;48;2;8;0
2020-04-19 18:30:00;27;38;47;38;3;6;0
2020-04-19 18:45:00;27;38;43;40;1;6;0
2020-04-19 19:00:00;42;34;37;32;2;4;0
2020-04-19 19:15:00;44;49;36;42;7;8;0
2020-04-19 19:30:00;30;35;35;37;6;5;0
2020-04-19 19:45:00;37;53;41;40;7;7;0
2020-04-19 20:00:00;29;34;42;31;8;5;0
2020-04-19 20:15:00;29;32;43;38;2;6;0
2020-04-19 20:30:00;26;27;31;24;1;6;0
2020-04-19 20:45:00;23;25;34;28;1;6;0
2020-04-19 21:00:00;29;37;38;31;1;3;0
2020-04-19 21:15:00;29;51;43;20;4;5;0
2020-04-19 21:30:00;10;23;53;18;0;3;0
2020-04-19 21:45:00;14;24;35;26;3;3;0
2020-04-19 22:00:00;30;22;23;16;3;5;0
2020-04-19 22:15:00;16;15;16;8;1;2;0
2020-04-19 22:30:00;11;15;12;18;0;4;0
2020-04-19 22:45:00;12;10;6;16;0;3;0
2020-04-19 23:00:00;10;12;9;10;0;1;0
2020-04-19 23:15:00;6;11;8;8;0;1;0
2020-04-19 23:30:00;1;7;8;3;0;1;0
2020-04-19 23:45:00;6;8;18;10;1;2;0
