DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-06-01 00:00:00;12;20;0;9;20;1;4;4;0;0;0;0;0;0
2020-06-01 00:15:00;10;17;0;10;19;3;3;1;2;0;0;0;0;0
2020-06-01 00:30:00;5;12;0;8;19;3;2;2;1;0;0;0;0;0
2020-06-01 00:45:00;8;17;0;8;17;3;1;0;0;0;0;0;0;0
2020-06-01 01:00:00;6;12;0;6;16;1;1;2;0;2;0;0;0;0
2020-06-01 01:15:00;8;10;0;9;10;0;1;1;1;0;0;0;0;0
2020-06-01 01:30:00;7;13;0;5;8;0;0;0;0;0;0;0;0;0
2020-06-01 01:45:00;5;10;0;5;10;0;0;0;1;2;0;0;0;0
2020-06-01 02:00:00;2;9;0;3;13;6;0;0;1;0;0;0;0;0
2020-06-01 02:15:00;7;9;0;7;7;0;1;2;0;0;0;0;0;0
2020-06-01 02:30:00;6;11;0;0;8;2;0;0;1;0;0;0;0;0
2020-06-01 02:45:00;0;4;0;2;1;0;0;0;0;0;0;0;0;0
2020-06-01 03:00:00;1;8;1;6;3;1;0;0;0;0;0;0;0;0
2020-06-01 03:15:00;0;2;0;2;3;0;0;0;0;0;0;0;0;0
2020-06-01 03:30:00;2;2;0;1;4;0;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;2;0;0;1;1;1;0;0;1;1;0;0;0;0
2020-06-01 04:00:00;1;3;0;1;2;0;0;0;1;0;0;0;0;0
2020-06-01 04:15:00;2;1;0;0;3;0;1;2;3;0;0;0;0;0
2020-06-01 04:30:00;1;6;0;1;5;1;0;1;0;0;0;0;0;0
2020-06-01 04:45:00;3;1;0;2;3;0;0;0;0;0;0;0;0;0
2020-06-01 05:00:00;3;2;0;6;7;2;0;0;1;0;0;0;0;0
2020-06-01 05:15:00;4;5;0;2;7;2;0;1;1;0;0;0;0;0
2020-06-01 05:30:00;8;20;0;3;5;1;0;0;1;0;2;0;0;0
2020-06-01 05:45:00;11;20;0;5;4;4;0;1;1;1;0;0;0;0
2020-06-01 06:00:00;9;12;0;5;6;0;0;2;0;0;0;0;0;0
2020-06-01 06:15:00;6;9;0;6;11;4;0;2;2;0;0;0;0;0
2020-06-01 06:30:00;11;17;0;12;15;1;0;2;1;0;0;0;0;0
2020-06-01 06:45:00;6;5;0;6;13;4;0;1;1;1;0;0;0;0
2020-06-01 07:00:00;9;17;0;12;11;2;1;3;1;0;0;0;0;0
2020-06-01 07:15:00;7;20;1;9;11;3;1;3;2;0;0;0;0;0
2020-06-01 07:30:00;14;16;2;16;16;8;1;0;0;1;0;0;0;0
2020-06-01 07:45:00;10;18;2;19;14;5;1;3;1;1;0;0;0;0
2020-06-01 08:00:00;13;22;1;14;17;4;0;1;0;1;0;0;0;0
