DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-09-27 00:00:00;18;7;26;0;0;0;0;0;0
2020-09-27 00:15:00;41;18;35;1;1;0;0;0;0
2020-09-27 00:30:00;28;14;27;1;1;0;0;0;0
2020-09-27 00:45:00;33;9;35;0;0;0;0;0;0
2020-09-27 01:00:00;19;7;17;0;0;0;0;0;0
2020-09-27 01:15:00;25;6;21;0;0;0;0;0;0
2020-09-27 01:30:00;17;17;21;0;0;0;0;0;0
2020-09-27 01:45:00;11;5;16;0;1;3;0;0;0
2020-09-27 02:00:00;9;8;12;0;0;0;0;0;0
2020-09-27 02:15:00;13;5;21;1;1;0;0;0;0
2020-09-27 02:30:00;7;9;15;0;0;0;0;0;0
2020-09-27 02:45:00;10;5;11;0;0;0;0;0;0
2020-09-27 03:00:00;7;3;9;2;2;0;0;0;0
2020-09-27 03:15:00;7;6;11;0;0;0;0;0;0
2020-09-27 03:30:00;6;4;8;0;0;0;0;0;0
2020-09-27 03:45:00;3;2;9;0;0;0;0;0;0
2020-09-27 04:00:00;6;3;5;0;0;0;0;0;0
2020-09-27 04:15:00;6;3;10;0;0;0;0;0;0
2020-09-27 04:30:00;5;2;9;1;1;0;0;0;0
2020-09-27 04:45:00;5;4;7;0;0;0;0;0;0
2020-09-27 05:00:00;7;4;11;0;0;0;0;0;0
2020-09-27 05:15:00;7;6;9;0;0;0;0;0;0
2020-09-27 05:30:00;6;3;23;0;0;0;0;0;0
2020-09-27 05:45:00;8;5;14;0;0;0;0;0;0
2020-09-27 06:00:00;13;10;10;1;1;0;0;0;0
2020-09-27 06:15:00;10;5;19;0;0;0;0;0;0
2020-09-27 06:30:00;4;4;21;0;0;0;0;0;0
2020-09-27 06:45:00;6;1;11;0;0;0;0;0;0
2020-09-27 07:00:00;14;5;10;0;0;0;0;0;0
2020-09-27 07:15:00;14;3;31;0;0;0;0;0;0
2020-09-27 07:30:00;21;9;31;1;1;0;0;0;0
2020-09-27 07:45:00;20;10;37;0;0;0;0;0;0
2020-09-27 08:00:00;31;12;43;0;0;0;0;0;0
2020-09-27 08:15:00;40;17;39;1;1;0;0;0;0
2020-09-27 08:30:00;30;14;52;0;0;0;0;0;0
2020-09-27 08:45:00;59;18;63;1;1;0;0;0;0
2020-09-27 09:00:00;37;11;63;1;1;0;0;0;0
2020-09-27 09:15:00;47;29;81;0;0;2;0;0;0
2020-09-27 09:30:00;53;20;94;1;1;0;0;0;0
2020-09-27 09:45:00;70;39;109;1;1;0;0;0;0
2020-09-27 10:00:00;83;22;103;1;1;0;0;0;0
2020-09-27 10:15:00;66;28;78;0;0;1;0;0;0
2020-09-27 10:30:00;83;35;114;2;2;1;0;0;0
2020-09-27 10:45:00;88;38;109;2;4;1;0;0;0
2020-09-27 11:00:00;79;38;102;1;0;3;0;0;0
2020-09-27 11:15:00;96;40;133;0;0;0;0;0;0
2020-09-27 11:30:00;90;38;118;1;1;0;0;0;0
2020-09-27 11:45:00;95;39;133;1;1;3;0;0;0
2020-09-27 12:00:00;99;37;144;0;0;0;0;0;0
2020-09-27 12:15:00;91;39;121;0;0;0;0;0;0
2020-09-27 12:30:00;75;25;115;2;2;1;0;0;0
2020-09-27 12:45:00;92;38;144;1;1;0;0;0;0
2020-09-27 13:00:00;79;24;138;1;1;0;0;0;0
2020-09-27 13:15:00;101;32;132;1;1;0;0;0;0
2020-09-27 13:30:00;116;39;146;1;1;0;0;0;0
2020-09-27 13:45:00;111;36;137;1;1;1;0;0;0
2020-09-27 14:00:00;121;45;180;2;3;0;0;0;0
2020-09-27 14:15:00;119;42;176;2;2;0;0;0;0
2020-09-27 14:30:00;109;50;170;2;2;0;0;0;0
2020-09-27 14:45:00;112;40;169;2;2;2;0;0;0
2020-09-27 15:00:00;109;46;138;1;1;0;0;0;0
2020-09-27 15:15:00;96;33;126;0;0;2;0;0;0
2020-09-27 15:30:00;82;27;134;2;2;1;0;0;0
2020-09-27 15:45:00;107;37;137;1;1;0;0;0;0
2020-09-27 16:00:00;111;43;131;1;1;0;0;0;0
2020-09-27 16:15:00;104;33;140;0;0;0;0;0;0
2020-09-27 16:30:00;90;40;150;2;1;4;0;0;0
2020-09-27 16:45:00;114;32;137;1;1;1;0;0;0
2020-09-27 17:00:00;116;52;146;0;0;1;0;0;0
2020-09-27 17:15:00;110;62;164;1;2;1;0;0;0
2020-09-27 17:30:00;115;54;138;1;1;0;0;0;0
2020-09-27 17:45:00;107;51;176;2;2;0;0;0;0
2020-09-27 18:00:00;113;37;169;1;1;0;0;0;0
2020-09-27 18:15:00;108;37;118;1;1;0;0;0;0
2020-09-27 18:30:00;105;28;144;2;2;1;0;0;0
2020-09-27 18:45:00;104;26;161;0;0;0;0;0;0
2020-09-27 19:00:00;110;39;151;1;1;1;0;0;0
2020-09-27 19:15:00;92;37;121;0;0;1;0;0;0
2020-09-27 19:30:00;69;23;126;2;2;0;0;0;0
2020-09-27 19:45:00;78;31;125;1;1;0;0;0;0
2020-09-27 20:00:00;78;34;97;1;1;0;0;0;0
2020-09-27 20:15:00;86;21;89;2;2;0;0;0;0
2020-09-27 20:30:00;56;11;84;0;0;0;0;0;0
2020-09-27 20:45:00;61;19;62;0;0;0;0;0;0
2020-09-27 21:00:00;61;26;68;1;1;0;0;0;0
2020-09-27 21:15:00;37;16;74;0;0;0;0;0;0
2020-09-27 21:30:00;42;17;59;1;1;0;0;0;0
2020-09-27 21:45:00;32;18;52;0;0;0;0;0;0
2020-09-27 22:00:00;41;14;37;1;1;0;0;0;0
2020-09-27 22:15:00;25;8;39;0;0;0;0;0;0
2020-09-27 22:30:00;17;6;28;1;1;0;0;0;0
2020-09-27 22:45:00;20;12;28;1;1;0;0;0;0
2020-09-27 23:00:00;20;11;27;0;0;0;0;0;0
2020-09-27 23:15:00;15;3;18;1;1;0;0;0;0
2020-09-27 23:30:00;21;7;12;0;0;0;0;0;0
2020-09-27 23:45:00;15;3;10;1;1;0;0;0;0
