DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-09-22 00:00:00;0;2;1;1;1;1;2;1;0;3;0
2020-09-22 00:15:00;0;1;0;0;0;3;7;3;0;2;2
2020-09-22 00:30:00;0;4;1;0;0;0;2;2;0;1;0
2020-09-22 00:45:00;0;3;4;0;1;3;3;3;1;1;1
2020-09-22 01:00:00;2;0;2;0;0;2;3;0;0;1;2
2020-09-22 01:15:00;0;1;1;0;0;1;0;0;1;0;0
2020-09-22 01:30:00;0;1;0;0;0;1;3;0;0;1;1
2020-09-22 01:45:00;0;0;1;1;1;0;0;2;0;0;0
2020-09-22 02:00:00;0;1;2;0;0;1;1;2;1;0;0
2020-09-22 02:15:00;0;2;1;1;2;0;1;0;0;0;0
2020-09-22 02:30:00;0;1;0;0;0;0;2;0;0;3;3
2020-09-22 02:45:00;0;0;0;0;0;1;0;1;1;3;1
2020-09-22 03:00:00;1;1;0;2;3;0;1;1;0;2;0
2020-09-22 03:15:00;0;0;0;0;0;1;1;2;0;0;1
2020-09-22 03:30:00;0;2;1;0;0;0;0;0;0;2;3
2020-09-22 03:45:00;0;1;0;0;0;0;0;0;0;2;0
2020-09-22 04:00:00;0;3;1;0;0;1;1;0;1;1;1
2020-09-22 04:15:00;0;0;2;0;0;0;1;0;0;0;1
2020-09-22 04:30:00;0;4;2;0;0;0;2;1;0;2;4
2020-09-22 04:45:00;0;8;4;2;2;1;1;0;2;4;1
2020-09-22 05:00:00;1;19;2;1;1;1;3;0;0;4;3
2020-09-22 05:15:00;6;51;23;1;2;4;3;0;1;6;8
2020-09-22 05:30:00;2;52;20;1;3;6;8;3;2;13;7
2020-09-22 05:45:00;1;28;27;6;6;1;10;1;10;19;13
2020-09-22 06:00:00;0;13;17;0;0;4;8;0;8;14;9
2020-09-22 06:15:00;6;19;13;8;10;4;12;3;10;23;20
2020-09-22 06:30:00;5;37;34;15;20;5;18;7;12;21;19
2020-09-22 06:45:00;4;38;33;11;15;7;14;7;16;17;20
2020-09-22 07:00:00;4;27;35;17;21;8;21;5;24;33;26
2020-09-22 07:15:00;5;38;36;46;43;19;33;18;56;52;27
2020-09-22 07:30:00;14;52;63;59;68;35;48;28;71;66;33
2020-09-22 07:45:00;12;61;71;35;46;39;62;52;58;50;35
2020-09-22 08:00:00;8;39;48;11;15;23;29;28;28;30;24
2020-09-22 08:15:00;9;42;39;20;24;24;31;21;28;29;17
2020-09-22 08:30:00;13;25;38;11;20;17;29;20;27;28;22
2020-09-22 08:45:00;9;42;64;17;20;21;26;19;22;38;15
2020-09-22 09:00:00;6;25;48;15;21;14;23;16;16;21;13
2020-09-22 09:15:00;10;24;48;10;14;15;24;7;25;36;18
2020-09-22 09:30:00;4;34;43;12;15;28;24;15;25;34;17
2020-09-22 09:45:00;6;28;40;11;15;19;24;16;22;29;18
2020-09-22 10:00:00;3;27;33;18;19;22;29;9;23;20;21
2020-09-22 10:15:00;4;34;34;11;14;19;28;15;23;24;14
2020-09-22 10:30:00;6;30;52;14;17;25;25;24;26;22;28
2020-09-22 10:45:00;9;33;33;14;23;24;24;22;28;28;31
2020-09-22 11:00:00;6;25;40;18;20;22;35;20;17;25;26
2020-09-22 11:15:00;10;38;45;10;16;17;29;15;19;24;22
2020-09-22 11:30:00;8;37;43;18;26;21;23;24;17;18;23
2020-09-22 11:45:00;7;30;43;9;19;12;33;26;26;27;20
2020-09-22 12:00:00;7;31;40;7;14;20;35;24;14;21;20
2020-09-22 12:15:00;1;23;55;15;16;28;29;19;16;28;26
2020-09-22 12:30:00;3;27;68;17;17;17;33;19;21;29;18
2020-09-22 12:45:00;8;23;75;17;25;18;37;31;30;18;22
2020-09-22 13:00:00;7;28;57;20;23;36;38;30;36;33;27
2020-09-22 13:15:00;6;43;38;12;20;23;35;28;17;18;20
2020-09-22 13:30:00;7;38;41;11;15;19;37;18;23;29;24
2020-09-22 13:45:00;4;43;44;14;15;26;29;23;27;37;22
2020-09-22 14:00:00;9;38;29;9;19;26;42;24;17;27;21
2020-09-22 14:15:00;3;26;39;16;17;15;28;23;21;25;26
2020-09-22 14:30:00;9;37;38;22;24;23;17;11;29;36;32
2020-09-22 14:45:00;7;25;36;9;14;28;43;28;29;39;40
2020-09-22 15:00:00;14;42;48;9;16;32;38;38;31;30;32
2020-09-22 15:15:00;5;33;47;18;18;31;32;33;37;36;40
2020-09-22 15:30:00;2;36;41;23;26;23;40;25;31;34;42
2020-09-22 15:45:00;11;46;53;18;25;25;50;38;33;39;34
2020-09-22 16:00:00;10;47;58;12;18;35;52;40;28;27;40
2020-09-22 16:15:00;8;48;48;13;20;28;42;18;36;40;22
2020-09-22 16:30:00;13;47;53;14;20;21;42;34;39;37;32
2020-09-22 16:45:00;8;46;54;15;15;31;42;26;26;43;41
2020-09-22 17:00:00;4;40;58;10;16;34;36;30;25;36;43
2020-09-22 17:15:00;9;45;56;10;18;31;42;31;28;40;30
2020-09-22 17:30:00;8;41;41;10;15;22;35;27;23;29;39
2020-09-22 17:45:00;8;30;53;6;10;17;38;22;36;42;27
2020-09-22 18:00:00;7;32;30;10;17;17;26;25;23;25;24
2020-09-22 18:15:00;7;47;46;8;13;18;37;26;21;21;26
2020-09-22 18:30:00;8;29;38;20;25;16;27;11;24;26;22
2020-09-22 18:45:00;3;31;25;17;16;15;27;10;22;22;25
2020-09-22 19:00:00;4;28;21;8;12;14;24;12;17;17;18
2020-09-22 19:15:00;10;29;27;8;12;13;26;17;11;21;18
2020-09-22 19:30:00;2;24;26;4;5;13;19;10;16;20;10
2020-09-22 19:45:00;1;25;21;8;10;11;28;14;12;16;15
2020-09-22 20:00:00;3;22;19;1;5;10;18;9;7;18;16
2020-09-22 20:15:00;2;19;21;6;9;15;25;19;8;18;13
2020-09-22 20:30:00;7;10;17;2;7;16;14;8;9;11;19
2020-09-22 20:45:00;2;24;24;5;5;14;19;14;7;7;6
2020-09-22 21:00:00;0;15;15;4;4;12;17;9;4;4;8
2020-09-22 21:15:00;3;23;23;5;8;11;14;9;7;10;14
2020-09-22 21:30:00;2;23;17;3;5;7;19;12;7;9;14
2020-09-22 21:45:00;1;11;8;1;2;8;23;10;3;10;10
2020-09-22 22:00:00;2;10;11;4;6;10;12;10;5;7;5
2020-09-22 22:15:00;2;6;10;2;4;3;8;7;6;6;11
2020-09-22 22:30:00;2;9;9;1;3;4;8;4;6;5;7
2020-09-22 22:45:00;1;7;8;1;2;3;7;5;6;5;4
2020-09-22 23:00:00;0;4;8;1;2;3;6;1;2;4;1
2020-09-22 23:15:00;0;5;5;0;0;1;4;1;0;6;1
2020-09-22 23:30:00;0;1;5;4;5;2;3;4;1;2;0
