DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-05-15 00:00:00;11;1;2;0;0;8;2;8;0;0;0
2020-05-15 00:15:00;2;1;1;0;0;2;3;2;1;1;0
2020-05-15 00:30:00;2;1;1;0;0;2;1;2;0;0;0
2020-05-15 00:45:00;2;1;1;0;0;7;1;7;2;1;0
2020-05-15 01:00:00;3;2;2;0;0;3;3;3;2;2;0
2020-05-15 01:15:00;4;0;0;0;0;3;1;3;0;1;0
2020-05-15 01:30:00;1;1;2;0;0;2;2;2;1;0;0
2020-05-15 01:45:00;4;2;0;0;0;4;4;4;1;0;0
2020-05-15 02:00:00;4;3;0;0;0;3;4;3;1;3;0
2020-05-15 02:15:00;4;0;0;0;0;4;3;4;3;4;0
2020-05-15 02:30:00;2;2;2;0;0;6;5;6;2;2;1
2020-05-15 02:45:00;3;1;0;0;0;2;3;2;1;3;0
2020-05-15 03:00:00;0;0;0;0;0;2;2;2;1;1;0
2020-05-15 03:15:00;4;1;1;0;0;2;2;2;2;4;0
2020-05-15 03:30:00;11;5;6;0;0;10;4;10;3;5;0
2020-05-15 03:45:00;4;3;4;1;0;5;4;5;2;3;0
2020-05-15 04:00:00;10;2;2;0;0;6;3;6;1;5;0
2020-05-15 04:15:00;9;1;2;0;0;4;3;4;1;1;0
2020-05-15 04:30:00;8;2;0;0;0;7;3;7;3;3;1
2020-05-15 04:45:00;11;1;1;0;0;6;4;6;1;2;0
2020-05-15 05:00:00;25;1;1;0;0;28;2;28;2;3;0
2020-05-15 05:15:00;30;2;1;1;0;27;8;27;3;2;0
2020-05-15 05:30:00;55;1;1;0;0;58;6;59;2;6;1
2020-05-15 05:45:00;64;4;1;0;1;47;12;46;2;3;0
2020-05-15 06:00:00;61;5;4;0;0;49;12;49;3;4;0
2020-05-15 06:15:00;96;3;4;0;0;50;9;50;15;12;0
