DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-11-06 00:00:00;13;0;0;0;12;0;0;0;0;0;0;0;0
2019-11-06 00:15:00;11;0;0;0;14;0;0;0;0;0;0;0;0
2019-11-06 00:30:00;6;1;1;1;14;0;0;0;0;0;0;0;0
2019-11-06 00:45:00;5;0;0;2;12;0;0;0;0;0;0;0;0
2019-11-06 01:00:00;4;0;0;0;15;0;0;0;0;0;0;0;0
2019-11-06 01:15:00;4;0;0;0;17;0;0;0;0;0;0;0;0
2019-11-06 01:30:00;6;0;0;0;3;0;0;0;0;0;0;0;0
2019-11-06 01:45:00;10;0;0;1;5;0;0;0;0;0;0;0;0
2019-11-06 02:00:00;4;0;0;0;5;0;0;0;0;0;0;0;0
2019-11-06 02:15:00;9;1;0;1;1;0;0;0;0;0;0;0;0
2019-11-06 02:30:00;5;0;0;0;8;0;0;0;0;0;0;0;0
2019-11-06 02:45:00;4;1;1;1;7;0;0;0;0;0;0;0;0
2019-11-06 03:00:00;7;0;0;0;9;0;0;0;0;0;0;0;0
2019-11-06 03:15:00;6;0;0;0;10;0;0;0;0;0;0;0;0
2019-11-06 03:30:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2019-11-06 03:45:00;7;0;0;0;14;0;0;0;0;0;0;0;0
2019-11-06 04:00:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2019-11-06 04:15:00;15;1;0;0;9;0;0;0;0;0;0;0;0
2019-11-06 04:30:00;15;0;0;0;14;1;0;0;0;0;0;0;0
2019-11-06 04:45:00;18;3;1;0;11;0;0;0;0;0;0;0;0
2019-11-06 05:00:00;30;1;0;2;27;1;0;0;0;0;0;0;0
2019-11-06 05:15:00;51;0;1;2;43;0;0;0;0;0;0;0;0
2019-11-06 05:30:00;78;0;0;5;40;0;0;0;0;0;0;0;0
2019-11-06 05:45:00;88;3;1;3;68;3;0;0;1;0;0;0;0
2019-11-06 06:00:00;103;4;3;4;93;0;0;0;0;0;0;0;0
2019-11-06 06:15:00;134;3;7;7;104;0;0;0;0;0;0;0;0
2019-11-06 06:30:00;129;2;1;3;144;1;0;19;0;0;0;0;0
2019-11-06 06:45:00;128;3;5;6;148;1;0;6;28;0;0;0;0
2019-11-06 07:00:00;157;7;6;4;141;0;1;0;17;0;0;0;0
2019-11-06 07:15:00;178;8;6;7;134;2;0;48;14;0;0;0;0
2019-11-06 07:30:00;160;5;9;16;135;1;0;3;74;0;0;8;0
2019-11-06 07:45:00;164;8;3;13;124;1;0;7;76;0;0;3;0
2019-11-06 08:00:00;187;11;1;11;134;1;0;1;4;0;0;0;0
2019-11-06 08:15:00;181;10;2;15;132;3;0;2;7;0;0;2;0
2019-11-06 08:30:00;188;9;9;7;101;1;1;0;5;0;0;0;0
2019-11-06 08:45:00;146;6;10;4;120;1;0;0;7;0;0;0;0
2019-11-06 09:00:00;126;15;4;7;120;1;1;4;18;0;0;0;0
2019-11-06 09:15:00;132;9;13;13;104;1;1;6;15;0;0;0;0
2019-11-06 09:30:00;140;5;8;14;103;1;4;0;5;0;0;5;0
2019-11-06 09:45:00;143;4;4;9;125;2;1;0;39;0;1;1;0
2019-11-06 10:00:00;137;8;10;11;107;1;2;2;8;1;0;0;0
2019-11-06 10:15:00;134;7;11;8;123;5;3;1;28;0;0;0;0
2019-11-06 10:30:00;139;6;12;9;136;2;4;0;131;0;0;0;0
2019-11-06 10:45:00;125;5;12;8;132;2;4;0;8;0;0;0;0
2019-11-06 11:00:00;123;8;7;11;134;3;1;0;3;0;0;0;0
2019-11-06 11:15:00;131;2;6;7;140;1;3;3;10;0;0;0;0
