DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-12-15 00:00:00;3;3;0;8;0;6;1;0;0;0;0
2020-12-15 00:15:00;8;1;2;0;0;3;1;0;0;0;0
2020-12-15 00:30:00;3;2;0;1;0;4;0;0;0;0;0
2020-12-15 00:45:00;6;5;0;0;0;6;0;0;0;0;0
2020-12-15 01:00:00;8;3;1;2;0;1;0;0;0;0;0
2020-12-15 01:15:00;4;2;0;2;0;4;0;0;0;0;0
2020-12-15 01:30:00;10;4;0;1;0;2;0;0;0;0;0
2020-12-15 01:45:00;4;2;0;0;0;1;0;0;0;0;0
2020-12-15 02:00:00;6;2;0;0;0;3;0;0;0;0;0
2020-12-15 02:15:00;10;7;0;3;0;0;0;0;0;0;0
2020-12-15 02:30:00;4;1;1;1;0;1;0;0;0;0;0
2020-12-15 02:45:00;3;2;1;0;0;1;0;0;0;0;0
2020-12-15 03:00:00;5;0;1;2;0;1;1;0;0;0;0
2020-12-15 03:15:00;4;2;0;2;0;2;0;0;0;0;0
2020-12-15 03:30:00;5;3;0;0;0;1;0;0;0;0;0
2020-12-15 03:45:00;3;1;1;0;0;4;3;0;0;0;0
2020-12-15 04:00:00;11;2;1;1;0;6;0;0;0;0;0
2020-12-15 04:15:00;5;4;0;2;0;7;1;0;0;0;0
2020-12-15 04:30:00;20;7;0;1;0;5;2;0;0;0;0
2020-12-15 04:45:00;28;15;2;1;0;22;6;0;0;0;0
2020-12-15 05:00:00;29;13;1;9;0;61;8;0;0;0;0
2020-12-15 05:15:00;45;31;2;21;0;140;8;0;0;0;0
2020-12-15 05:30:00;48;45;1;18;0;121;10;0;0;0;0
2020-12-15 05:45:00;94;96;10;32;0;92;10;0;0;0;0
2020-12-15 06:00:00;113;118;26;36;0;91;11;0;0;0;0
2020-12-15 06:15:00;85;102;16;31;0;134;12;0;0;0;0
2020-12-15 06:30:00;75;75;4;23;0;125;14;0;0;0;0
2020-12-15 06:45:00;68;74;11;23;0;134;15;0;0;0;0
2020-12-15 07:00:00;59;64;9;24;0;136;13;0;0;0;0
2020-12-15 07:15:00;50;54;10;39;0;114;19;0;24;0;3
