DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-05-15 00:00:00;4;3;1;1;0;0;0;0
2020-05-15 00:15:00;6;1;1;1;0;0;0;0
2020-05-15 00:30:00;4;3;0;0;0;0;0;0
2020-05-15 00:45:00;6;1;0;0;0;0;0;0
2020-05-15 01:00:00;0;3;0;0;0;0;0;0
2020-05-15 01:15:00;1;2;1;1;0;0;0;0
2020-05-15 01:30:00;3;2;0;0;0;0;0;0
2020-05-15 01:45:00;0;3;0;0;0;0;0;0
2020-05-15 02:00:00;3;0;0;2;0;0;0;0
2020-05-15 02:15:00;1;1;0;0;0;0;0;0
2020-05-15 02:30:00;1;3;1;1;0;0;0;0
2020-05-15 02:45:00;1;1;0;2;0;0;0;0
2020-05-15 03:00:00;3;2;1;4;0;0;0;0
2020-05-15 03:15:00;0;1;1;1;0;0;0;0
2020-05-15 03:30:00;5;3;1;1;0;0;0;0
2020-05-15 03:45:00;1;1;0;1;0;0;0;0
2020-05-15 04:00:00;5;2;0;0;0;0;0;0
2020-05-15 04:15:00;2;1;0;0;0;0;0;0
2020-05-15 04:30:00;2;0;0;0;0;0;0;0
2020-05-15 04:45:00;4;6;1;1;0;0;0;0
2020-05-15 05:00:00;8;4;2;1;0;0;0;0
2020-05-15 05:15:00;4;10;2;0;0;0;0;0
2020-05-15 05:30:00;21;15;1;0;0;0;0;0
2020-05-15 05:45:00;14;21;0;0;0;0;0;0
2020-05-15 06:00:00;25;16;1;2;0;0;0;0
2020-05-15 06:15:00;32;27;3;2;0;0;0;0
2020-05-15 06:30:00;57;29;5;2;0;0;0;0
2020-05-15 06:45:00;28;26;2;2;0;0;0;0
2020-05-15 07:00:00;31;34;1;1;0;0;0;0
2020-05-15 07:15:00;40;61;1;0;0;0;0;0
2020-05-15 07:30:00;60;31;2;1;0;0;0;0
2020-05-15 07:45:00;62;52;2;1;0;0;0;0
2020-05-15 08:00:00;41;22;1;1;0;0;0;0
2020-05-15 08:15:00;61;39;3;2;0;0;0;0
2020-05-15 08:30:00;44;34;3;1;0;0;0;0
2020-05-15 08:45:00;36;33;3;1;0;0;0;0
2020-05-15 09:00:00;38;33;1;1;0;0;0;0
2020-05-15 09:15:00;39;31;2;2;0;0;0;0
