DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-11-10 00:00:00;16;18;1;0;26;16;0;27;17;0;0
2019-11-10 00:15:00;21;25;0;0;33;17;0;30;24;0;0
2019-11-10 00:30:00;29;20;2;0;26;18;1;28;18;0;0
2019-11-10 00:45:00;24;21;3;0;20;11;0;17;13;0;0
2019-11-10 01:00:00;16;22;1;1;23;11;0;24;11;0;0
2019-11-10 01:15:00;13;17;1;0;22;11;1;20;9;0;0
2019-11-10 01:30:00;19;20;2;0;24;12;0;25;14;0;0
2019-11-10 01:45:00;20;28;0;0;20;7;0;18;10;0;0
2019-11-10 02:00:00;23;20;0;0;21;9;0;18;9;0;0
2019-11-10 02:15:00;9;13;2;0;12;6;0;12;6;0;0
2019-11-10 02:30:00;11;8;0;0;16;7;0;17;11;0;0
2019-11-10 02:45:00;8;12;0;0;15;6;0;13;7;0;0
2019-11-10 03:00:00;4;9;0;0;8;7;0;7;10;0;0
2019-11-10 03:15:00;13;23;1;0;7;12;0;9;13;0;0
2019-11-10 03:30:00;0;11;0;0;13;7;0;10;7;0;0
2019-11-10 03:45:00;8;2;0;0;9;5;0;8;4;0;0
2019-11-10 04:00:00;6;3;1;0;14;4;0;11;6;0;0
2019-11-10 04:15:00;3;4;0;0;5;1;0;6;2;0;0
2019-11-10 04:30:00;5;7;0;0;7;6;0;9;6;0;0
2019-11-10 04:45:00;6;5;0;0;10;9;0;9;11;0;0
2019-11-10 05:00:00;8;7;1;2;14;3;0;12;4;0;0
2019-11-10 05:15:00;10;12;0;1;14;5;0;10;6;0;0
2019-11-10 05:30:00;7;9;0;0;12;6;1;14;10;0;0
2019-11-10 05:45:00;4;5;1;1;10;4;0;8;3;0;0
2019-11-10 06:00:00;14;11;1;3;15;10;0;14;12;0;0
2019-11-10 06:15:00;8;6;1;0;12;6;0;13;6;0;0
2019-11-10 06:30:00;16;13;0;1;15;7;0;17;9;0;0
2019-11-10 06:45:00;7;11;1;0;12;8;0;10;9;0;0
2019-11-10 07:00:00;18;17;0;0;12;7;0;12;9;0;0
2019-11-10 07:15:00;14;11;0;0;11;6;1;10;5;0;0
2019-11-10 07:30:00;19;12;0;0;13;8;0;14;7;0;0
2019-11-10 07:45:00;13;18;1;0;27;6;0;27;7;0;0
2019-11-10 08:00:00;30;24;0;1;33;5;1;32;10;1;0
2019-11-10 08:15:00;28;24;2;0;29;10;0;28;11;0;0
2019-11-10 08:30:00;38;34;0;1;60;12;0;57;15;0;0
2019-11-10 08:45:00;40;59;2;0;52;25;1;51;24;1;0
2019-11-10 09:00:00;61;58;1;0;48;35;2;48;39;0;1
2019-11-10 09:15:00;38;45;0;2;46;33;2;44;35;0;0
2019-11-10 09:30:00;54;47;0;1;68;28;1;68;32;0;0
2019-11-10 09:45:00;72;74;4;0;70;52;3;65;49;0;0
2019-11-10 10:00:00;67;67;0;1;34;34;2;34;36;3;5
2019-11-10 10:15:00;59;65;2;2;55;36;5;50;38;3;2
2019-11-10 10:30:00;64;57;6;0;48;52;1;49;48;1;1
2019-11-10 10:45:00;65;67;5;1;59;51;5;59;50;2;4
2019-11-10 11:00:00;66;70;5;3;67;53;4;64;59;2;3
2019-11-10 11:15:00;71;76;3;2;72;52;5;70;51;1;0
2019-11-10 11:30:00;63;87;8;3;63;58;4;60;55;0;2
2019-11-10 11:45:00;55;70;4;3;72;61;4;71;58;3;2
2019-11-10 12:00:00;60;63;1;3;69;68;6;67;66;3;0
2019-11-10 12:15:00;60;79;2;1;66;62;1;71;56;0;3
2019-11-10 12:30:00;55;51;5;2;78;61;2;74;57;1;1
2019-11-10 12:45:00;59;77;4;2;73;73;6;80;75;7;9
2019-11-10 13:00:00;63;75;5;1;70;61;3;66;60;3;1
2019-11-10 13:15:00;53;76;8;3;63;56;1;65;55;1;0
2019-11-10 13:30:00;75;88;8;0;85;57;4;81;59;1;1
2019-11-10 13:45:00;71;89;3;1;73;81;3;73;72;2;11
2019-11-10 14:00:00;70;86;5;0;75;71;2;78;64;1;2
2019-11-10 14:15:00;66;77;6;2;79;67;2;81;64;1;4
2019-11-10 14:30:00;81;77;3;2;80;67;2;77;63;0;4
2019-11-10 14:45:00;75;92;4;2;82;83;0;89;79;1;0
2019-11-10 15:00:00;76;83;8;1;82;67;0;81;67;1;5
2019-11-10 15:15:00;67;62;6;3;69;70;4;66;69;1;0
2019-11-10 15:30:00;60;63;3;3;73;72;4;68;69;1;68
2019-11-10 15:45:00;55;61;3;1;73;52;3;72;52;3;1
