DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-10-22 00:00:00;5;8;2;0;0;0;0;0
2020-10-22 00:15:00;7;14;5;0;0;0;0;0
2020-10-22 00:30:00;8;16;9;0;0;0;0;0
2020-10-22 00:45:00;5;9;6;0;0;0;0;0
2020-10-22 01:00:00;4;5;6;0;0;0;0;0
2020-10-22 01:15:00;4;3;5;0;0;0;0;0
2020-10-22 01:30:00;1;2;6;0;0;0;0;0
2020-10-22 01:45:00;4;6;4;0;0;0;0;0
2020-10-22 02:00:00;5;1;1;0;0;0;0;0
2020-10-22 02:15:00;6;8;5;0;0;0;0;0
2020-10-22 02:30:00;0;3;4;0;0;0;0;0
2020-10-22 02:45:00;3;5;3;0;0;0;0;0
2020-10-22 03:00:00;4;7;1;0;0;0;0;0
2020-10-22 03:15:00;5;4;8;0;0;0;0;0
2020-10-22 03:30:00;8;4;4;0;0;0;0;0
2020-10-22 03:45:00;1;6;8;0;0;0;0;0
2020-10-22 04:00:00;8;8;6;0;0;0;0;0
2020-10-22 04:15:00;7;11;7;0;0;0;0;0
2020-10-22 04:30:00;8;12;12;0;0;0;0;0
2020-10-22 04:45:00;10;31;31;0;0;0;0;0
2020-10-22 05:00:00;13;41;50;0;0;0;0;0
2020-10-22 05:15:00;25;53;108;0;0;0;0;0
2020-10-22 05:30:00;37;76;103;0;0;0;0;0
2020-10-22 05:45:00;109;111;66;0;0;0;0;0
2020-10-22 06:00:00;121;140;65;0;0;3;0;0
2020-10-22 06:15:00;84;145;45;0;0;0;0;0
2020-10-22 06:30:00;72;137;79;0;0;1;0;0
2020-10-22 06:45:00;77;139;71;0;11;4;14;5
2020-10-22 07:00:00;45;130;47;0;1;9;26;0
2020-10-22 07:15:00;73;130;72;0;35;0;6;5
2020-10-22 07:30:00;82;158;81;0;17;31;14;8
2020-10-22 07:45:00;88;174;98;0;2;17;16;4
2020-10-22 08:00:00;91;163;87;0;14;5;12;1
2020-10-22 08:15:00;78;147;69;0;7;5;12;3
2020-10-22 08:30:00;73;143;71;0;8;4;16;1
2020-10-22 08:45:00;76;143;69;0;9;6;6;4
2020-10-22 09:00:00;55;121;54;0;0;4;4;1
2020-10-22 09:15:00;51;131;66;0;8;5;28;0
2020-10-22 09:30:00;64;129;54;0;19;8;4;13
2020-10-22 09:45:00;74;134;70;0;9;3;1;19
2020-10-22 10:00:00;64;137;54;0;7;2;5;8
2020-10-22 10:15:00;58;137;76;0;9;3;5;0
2020-10-22 10:30:00;63;152;68;0;6;3;4;1
2020-10-22 10:45:00;77;148;68;0;8;0;5;5
2020-10-22 11:00:00;77;151;73;0;4;2;18;4
2020-10-22 11:15:00;74;139;70;0;7;0;6;9
2020-10-22 11:30:00;67;151;61;0;5;5;5;1
2020-10-22 11:45:00;71;154;70;0;7;12;3;5
2020-10-22 12:00:00;89;159;51;0;0;1;7;0
2020-10-22 12:15:00;78;163;78;0;2;4;3;2
2020-10-22 12:30:00;70;163;62;0;8;1;14;7
2020-10-22 12:45:00;72;135;83;0;26;1;7;7
2020-10-22 13:00:00;70;147;70;0;21;1;17;6
2020-10-22 13:15:00;97;187;94;0;35;5;4;34
2020-10-22 13:30:00;114;169;96;0;31;0;48;35
2020-10-22 13:45:00;106;165;105;0;21;4;11;13
2020-10-22 14:00:00;135;171;87;0;11;2;4;15
2020-10-22 14:15:00;178;194;125;0;19;0;54;11
2020-10-22 14:30:00;168;208;96;0;10;2;2;15
2020-10-22 14:45:00;156;215;70;0;19;3;5;20
2020-10-22 15:00:00;127;207;95;0;13;0;26;5
2020-10-22 15:15:00;127;202;101;0;6;5;34;5
2020-10-22 15:30:00;132;216;86;0;9;4;17;7
2020-10-22 15:45:00;126;232;92;0;18;1;26;0
2020-10-22 16:00:00;124;231;91;0;15;3;13;8
2020-10-22 16:15:00;125;259;93;0;40;1;7;34
2020-10-22 16:30:00;123;230;90;0;8;6;11;13
2020-10-22 16:45:00;109;228;95;0;22;7;19;3
2020-10-22 17:00:00;115;221;86;0;36;3;3;17
2020-10-22 17:15:00;117;223;103;0;7;3;6;4
2020-10-22 17:30:00;100;234;98;0;18;1;5;5
2020-10-22 17:45:00;87;194;76;0;20;7;11;13
2020-10-22 18:00:00;112;189;86;0;3;4;5;1
2020-10-22 18:15:00;84;204;72;0;9;2;9;12
2020-10-22 18:30:00;74;200;70;0;26;12;3;20
2020-10-22 18:45:00;71;147;57;0;37;7;10;3
2020-10-22 19:00:00;58;131;15;0;12;0;9;2
2020-10-22 19:15:00;69;136;9;0;43;6;7;7
2020-10-22 19:30:00;47;114;27;0;7;0;2;21
2020-10-22 19:45:00;49;115;28;0;0;0;4;0
2020-10-22 20:00:00;29;104;48;0;1;1;3;1
2020-10-22 20:15:00;45;101;33;0;1;4;5;0
2020-10-22 20:30:00;38;86;52;0;0;0;0;0
2020-10-22 20:45:00;28;72;46;0;0;0;0;0
2020-10-22 21:00:00;29;77;60;0;0;0;0;2
2020-10-22 21:15:00;33;61;73;0;0;0;0;0
2020-10-22 21:30:00;26;67;49;0;0;0;0;0
2020-10-22 21:45:00;70;76;43;0;6;0;0;2
2020-10-22 22:00:00;111;104;33;0;0;0;0;0
2020-10-22 22:15:00;48;58;26;0;0;0;0;0
2020-10-22 22:30:00;37;31;24;0;0;0;0;0
2020-10-22 22:45:00;15;44;13;0;0;0;0;0
2020-10-22 23:00:00;19;37;17;0;0;0;0;0
2020-10-22 23:15:00;11;26;16;0;0;0;0;0
2020-10-22 23:30:00;9;15;8;0;0;0;0;0
2020-10-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
