DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-11-15 00:00:00;7;3;1;0;6;2;1;1;1;0;6;3;3;9;3;0;0
2019-11-15 00:15:00;10;2;0;0;11;2;1;1;1;0;10;3;2;13;2;0;0
2019-11-15 00:30:00;13;7;0;0;10;2;3;2;1;0;11;6;2;12;2;0;0
2019-11-15 00:45:00;8;3;0;0;14;6;4;4;0;0;7;5;5;19;7;0;0
2019-11-15 01:00:00;7;4;0;0;14;3;2;2;1;0;5;4;5;17;4;0;0
2019-11-15 01:15:00;3;2;0;0;11;2;4;4;1;0;3;2;1;12;2;0;0
2019-11-15 01:30:00;6;3;0;0;7;0;0;0;0;0;4;4;0;7;0;0;0
2019-11-15 01:45:00;4;0;0;0;4;3;0;0;0;0;5;0;3;7;4;0;0
2019-11-15 02:00:00;5;4;0;0;5;1;1;1;0;0;5;4;1;6;1;0;0
2019-11-15 02:15:00;4;2;0;0;8;0;1;1;1;0;3;2;0;8;0;0;0
2019-11-15 02:30:00;8;1;0;0;5;2;3;3;0;1;9;2;1;6;1;0;0
2019-11-15 02:45:00;10;2;1;0;10;1;0;0;0;0;9;2;1;10;1;0;0
2019-11-15 03:00:00;10;4;1;0;10;5;1;1;0;0;10;2;6;14;6;0;0
2019-11-15 03:15:00;11;2;0;0;8;0;0;0;0;0;9;2;0;8;1;0;0
2019-11-15 03:30:00;5;4;0;0;5;0;0;0;0;0;6;4;0;5;0;0;0
2019-11-15 03:45:00;10;2;0;0;8;2;0;0;0;0;10;2;2;10;2;0;0
2019-11-15 04:00:00;9;2;0;0;12;2;0;0;0;0;9;2;2;14;2;0;0
2019-11-15 04:15:00;12;3;1;2;16;2;0;0;0;0;11;3;1;18;2;0;0
2019-11-15 04:30:00;27;8;0;0;18;6;1;1;0;1;25;8;3;23;4;0;0
2019-11-15 04:45:00;21;9;3;1;19;4;1;1;1;1;19;9;3;23;6;0;0
2019-11-15 05:00:00;35;13;0;0;34;18;4;4;3;2;31;15;20;50;18;0;0
2019-11-15 05:15:00;45;27;0;2;52;14;4;4;3;3;37;30;14;59;15;0;0
2019-11-15 05:30:00;68;23;1;3;53;33;6;6;5;1;58;26;30;79;31;0;0
2019-11-15 05:45:00;89;70;3;2;55;62;5;5;6;7;82;72;45;107;48;0;0
2019-11-15 06:00:00;67;48;2;1;78;45;4;5;2;4;60;46;36;108;36;0;0
2019-11-15 06:15:00;95;68;1;0;80;52;9;10;7;0;75;72;53;122;54;0;0
2019-11-15 06:30:00;114;116;3;1;107;65;10;10;6;1;103;121;61;159;64;0;0
2019-11-15 06:45:00;137;180;5;2;108;77;7;7;3;2;113;185;80;161;80;0;8
2019-11-15 07:00:00;112;135;0;1;116;77;8;9;7;5;108;136;75;167;74;0;1
2019-11-15 07:15:00;140;152;0;3;113;100;9;9;5;4;125;153;103;188;101;0;75
2019-11-15 07:30:00;140;199;1;1;105;104;9;10;5;6;121;204;122;167;123;0;0
2019-11-15 07:45:00;152;215;2;1;130;84;14;14;5;4;124;214;83;193;81;0;2
2019-11-15 08:00:00;141;204;2;1;101;66;16;13;8;8;120;210;77;150;74;0;0
2019-11-15 08:15:00;131;171;1;1;110;76;19;19;10;5;121;179;82;163;84;2;1
2019-11-15 08:30:00;109;185;2;2;111;95;12;12;8;5;103;189;97;182;96;0;2
2019-11-15 08:45:00;134;159;3;1;106;71;12;12;5;3;120;155;68;145;67;0;0
2019-11-15 09:00:00;121;122;4;0;96;60;29;29;16;4;102;127;66;137;65;0;0
2019-11-15 09:15:00;119;137;2;2;117;98;15;15;9;5;101;141;97;187;101;0;0
2019-11-15 09:30:00;121;144;0;3;133;84;13;14;10;4;105;144;97;189;95;0;1
2019-11-15 09:45:00;126;123;1;1;122;87;13;14;8;4;108;138;85;187;85;0;0
2019-11-15 10:00:00;112;114;3;0;104;86;14;12;6;0;100;119;84;169;81;0;0
2019-11-15 10:15:00;126;119;5;0;128;100;18;19;9;3;110;124;100;195;99;0;2
2019-11-15 10:30:00;126;140;6;5;91;128;15;15;14;3;117;142;103;194;105;0;0
2019-11-15 10:45:00;133;148;4;1;130;94;26;26;4;2;116;155;102;204;102;0;0
2019-11-15 11:00:00;133;145;4;1;141;85;27;29;11;3;116;151;88;195;90;0;0
2019-11-15 11:15:00;122;157;4;1;151;117;25;24;11;13;107;159;113;231;115;0;0
2019-11-15 11:30:00;122;137;0;0;152;114;14;14;10;2;114;140;118;232;119;0;0
2019-11-15 11:45:00;128;136;3;1;145;108;24;27;14;3;107;142;116;225;118;0;2
2019-11-15 12:00:00;147;165;3;7;158;122;19;21;10;3;126;172;127;238;127;0;0
2019-11-15 12:15:00;140;153;0;3;173;116;33;32;16;4;124;154;121;246;118;2;4
2019-11-15 12:30:00;138;135;2;1;175;128;25;25;16;4;124;153;143;257;141;3;0
2019-11-15 12:45:00;133;135;4;1;176;113;35;35;16;2;125;135;114;258;114;2;3
2019-11-15 13:00:00;126;141;0;0;172;133;21;22;12;2;118;146;134;265;135;0;0
2019-11-15 13:15:00;153;154;1;2;179;134;23;23;13;3;137;155;137;274;134;5;2
2019-11-15 13:30:00;133;142;3;2;180;93;23;25;4;1;116;141;91;237;95;6;2
2019-11-15 13:45:00;131;141;4;2;180;123;21;21;10;4;121;144;135;258;134;0;0
2019-11-15 14:00:00;123;122;3;0;197;128;29;29;11;1;119;126;134;280;136;1;11
2019-11-15 14:15:00;145;150;8;2;192;152;19;19;8;4;131;159;155;281;156;0;1
2019-11-15 14:30:00;143;163;4;1;188;136;24;25;12;1;138;158;136;270;135;0;0
2019-11-15 14:45:00;133;163;1;1;173;132;32;32;13;5;117;178;129;258;137;5;0
2019-11-15 15:00:00;134;130;1;1;191;143;24;25;15;0;121;146;142;277;145;3;0
2019-11-15 15:15:00;131;139;1;0;187;133;30;30;13;3;116;143;141;270;141;0;0
2019-11-15 15:30:00;132;170;0;1;193;123;30;31;15;2;128;169;131;277;127;0;1
2019-11-15 15:45:00;161;156;2;1;187;103;29;30;12;1;147;157;105;260;107;0;1
2019-11-15 16:00:00;123;135;0;1;177;115;27;26;6;1;117;136;108;257;112;0;2
2019-11-15 16:15:00;152;156;0;2;179;123;23;23;12;2;143;161;135;276;136;2;0
2019-11-15 16:30:00;132;147;1;2;190;132;25;25;13;3;130;151;132;282;137;1;1
2019-11-15 16:45:00;113;119;0;0;195;102;32;32;8;2;106;120;107;262;108;144;0
2019-11-15 17:00:00;115;135;3;0;181;102;15;16;13;6;112;141;98;250;100;2;9
2019-11-15 17:15:00;116;125;1;1;176;108;25;26;6;2;108;126;120;250;120;0;2
2019-11-15 17:30:00;111;130;1;0;170;90;16;15;7;5;105;137;89;228;92;0;0
2019-11-15 17:45:00;99;102;1;0;170;122;13;13;4;4;89;111;132;262;134;1;23
2019-11-15 18:00:00;75;77;0;2;149;86;12;12;6;3;70;82;87;211;89;0;2
2019-11-15 18:15:00;103;104;1;3;154;98;10;10;5;2;98;107;106;225;108;0;1
2019-11-15 18:30:00;68;84;1;1;142;73;7;8;4;3;60;82;78;196;79;1;0
2019-11-15 18:45:00;79;72;2;2;120;57;5;6;5;3;73;75;59;156;61;0;0
2019-11-15 19:00:00;67;63;1;0;120;64;18;16;5;1;63;69;66;167;65;0;0
2019-11-15 19:15:00;70;51;0;1;98;52;3;3;0;3;65;52;51;138;51;0;0
2019-11-15 19:30:00;36;44;0;0;90;45;5;5;3;0;35;43;48;126;49;0;0
2019-11-15 19:45:00;39;26;0;0;73;39;1;1;2;1;40;27;42;105;42;0;0
2019-11-15 20:00:00;57;38;0;0;75;33;3;3;1;1;50;39;35;107;35;0;0
2019-11-15 20:15:00;51;33;0;0;59;29;3;3;2;1;49;32;31;81;31;0;0
2019-11-15 20:30:00;44;29;0;0;51;19;2;2;0;1;37;33;18;68;19;0;0
2019-11-15 20:45:00;47;23;0;2;45;17;4;4;1;0;47;27;19;54;17;0;0
2019-11-15 21:00:00;37;28;0;0;34;13;14;14;4;0;40;26;16;43;16;2;0
2019-11-15 21:15:00;48;25;1;0;44;18;7;7;4;1;42;28;21;59;20;0;0
2019-11-15 21:30:00;44;29;0;0;36;30;5;6;1;0;42;30;32;59;32;0;0
2019-11-15 21:45:00;47;15;0;0;46;11;7;6;2;0;44;15;13;55;13;0;0
2019-11-15 22:00:00;40;25;0;0;40;19;5;5;1;1;40;22;21;59;20;0;0
2019-11-15 22:15:00;48;39;0;1;38;20;2;2;1;0;48;43;19;55;18;1;0
2019-11-15 22:30:00;44;19;2;0;37;26;4;4;2;0;42;20;23;58;23;0;0
2019-11-15 22:45:00;39;19;0;1;38;18;3;3;1;1;38;20;17;52;17;0;0
2019-11-15 23:00:00;28;18;0;0;24;8;3;3;2;0;26;17;8;32;8;0;0
2019-11-15 23:15:00;21;11;0;2;37;12;0;0;0;0;19;13;12;44;12;0;0
2019-11-15 23:30:00;24;23;0;0;28;14;3;3;2;0;19;22;12;40;12;0;0
2019-11-15 23:45:00;33;19;0;0;32;17;4;4;2;0;34;17;15;46;14;0;0
