DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-11-06 00:00:00;0;3;3;6;5;0;0
2020-11-06 00:15:00;0;8;4;5;5;3;3
2020-11-06 00:30:00;0;11;4;7;2;0;0
2020-11-06 00:45:00;0;5;3;5;1;0;0
2020-11-06 01:00:00;0;3;1;5;6;0;0
2020-11-06 01:15:00;0;0;3;2;3;0;0
2020-11-06 01:30:00;0;5;3;5;3;0;0
2020-11-06 01:45:00;0;6;1;4;3;0;0
2020-11-06 02:00:00;0;5;2;4;2;0;0
2020-11-06 02:15:00;0;3;1;6;3;0;0
2020-11-06 02:30:00;0;2;1;3;2;0;0
2020-11-06 02:45:00;0;4;0;3;1;0;0
2020-11-06 03:00:00;0;0;1;8;3;0;0
2020-11-06 03:15:00;0;2;0;2;2;0;0
2020-11-06 03:30:00;0;6;2;3;4;0;0
2020-11-06 03:45:00;0;4;4;10;2;0;0
2020-11-06 04:00:00;0;6;3;4;3;0;0
2020-11-06 04:15:00;0;12;2;10;5;0;0
2020-11-06 04:30:00;0;13;7;12;8;0;0
2020-11-06 04:45:00;0;19;10;14;8;0;0
2020-11-06 05:00:00;0;53;49;41;14;0;0
2020-11-06 05:15:00;7;59;69;33;30;0;0
2020-11-06 05:30:00;3;63;72;42;24;1;1
2020-11-06 05:45:00;9;46;41;48;40;2;2
2020-11-06 06:00:00;2;47;51;62;61;5;5
2020-11-06 06:15:00;3;63;72;70;58;2;2
2020-11-06 06:30:00;8;78;97;62;47;7;7
2020-11-06 06:45:00;4;74;71;67;50;2;2
2020-11-06 07:00:00;1;85;89;53;44;5;5
2020-11-06 07:15:00;18;89;106;73;74;6;6
2020-11-06 07:30:00;4;108;95;81;76;5;5
2020-11-06 07:45:00;9;75;123;85;82;4;4
2020-11-06 08:00:00;4;78;76;70;74;5;5
2020-11-06 08:15:00;37;84;85;85;69;2;2
2020-11-06 08:30:00;22;80;87;88;74;7;7
2020-11-06 08:45:00;22;77;78;93;84;2;2
2020-11-06 09:00:00;20;87;70;93;75;3;3
2020-11-06 09:15:00;15;83;78;92;76;4;4
2020-11-06 09:30:00;13;88;75;93;73;5;5
2020-11-06 09:45:00;7;87;90;111;94;2;2
2020-11-06 10:00:00;8;85;83;117;104;4;4
2020-11-06 10:15:00;12;92;97;110;98;3;3
2020-11-06 10:30:00;5;108;87;121;98;4;4
2020-11-06 10:45:00;1;89;91;121;102;3;3
2020-11-06 11:00:00;8;107;84;111;97;3;3
2020-11-06 11:15:00;8;110;87;120;130;3;3
2020-11-06 11:30:00;41;104;101;129;123;7;7
2020-11-06 11:45:00;6;98;91;131;143;2;2
2020-11-06 12:00:00;11;106;95;124;142;2;2
2020-11-06 12:15:00;11;95;95;123;136;4;4
2020-11-06 12:30:00;6;110;112;114;137;5;5
2020-11-06 12:45:00;16;100;93;119;149;3;3
2020-11-06 13:00:00;26;118;112;128;153;3;3
2020-11-06 13:15:00;11;121;112;133;142;3;3
2020-11-06 13:30:00;11;120;115;115;155;6;6
2020-11-06 13:45:00;35;93;96;117;151;2;2
2020-11-06 14:00:00;11;108;106;129;147;4;4
2020-11-06 14:15:00;2;101;93;131;145;2;2
2020-11-06 14:30:00;13;114;118;155;170;4;4
2020-11-06 14:45:00;117;100;108;130;161;4;4
2020-11-06 15:00:00;34;115;111;121;144;5;5
2020-11-06 15:15:00;16;117;98;148;158;2;2
2020-11-06 15:30:00;151;112;105;128;158;5;5
2020-11-06 15:45:00;12;110;115;125;125;4;4
2020-11-06 16:00:00;24;90;92;130;146;4;4
2020-11-06 16:15:00;15;85;93;127;138;2;2
2020-11-06 16:30:00;9;92;76;132;147;6;6
2020-11-06 16:45:00;13;102;100;114;128;3;3
2020-11-06 17:00:00;5;97;89;123;135;3;3
2020-11-06 17:15:00;5;107;103;142;140;4;3
2020-11-06 17:30:00;12;89;93;118;133;4;5
2020-11-06 17:45:00;9;93;92;125;125;4;4
2020-11-06 18:00:00;1;82;88;116;105;3;3
2020-11-06 18:15:00;5;102;88;111;110;4;4
2020-11-06 18:30:00;3;78;63;103;100;4;4
2020-11-06 18:45:00;9;73;80;97;89;4;4
2020-11-06 19:00:00;5;80;69;84;69;3;3
2020-11-06 19:15:00;0;60;56;96;87;3;3
2020-11-06 19:30:00;5;58;45;73;62;5;5
2020-11-06 19:45:00;1;53;45;65;58;2;2
2020-11-06 20:00:00;6;49;53;62;51;3;3
2020-11-06 20:15:00;13;46;33;54;57;2;2
2020-11-06 20:30:00;1;59;54;61;32;3;3
2020-11-06 20:45:00;0;48;53;34;19;1;1
2020-11-06 21:00:00;0;50;46;35;41;3;3
2020-11-06 21:15:00;0;51;51;46;40;1;1
2020-11-06 21:30:00;0;22;27;38;27;1;1
2020-11-06 21:45:00;0;26;23;55;36;1;1
2020-11-06 22:00:00;2;23;16;54;46;3;3
2020-11-06 22:15:00;0;32;23;54;52;2;2
2020-11-06 22:30:00;1;20;15;35;27;2;2
2020-11-06 22:45:00;0;9;8;21;16;1;1
2020-11-06 23:00:00;0;12;9;21;13;2;2
2020-11-06 23:15:00;0;19;16;24;15;1;1
2020-11-06 23:30:00;0;20;6;19;15;1;1
2020-11-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
