DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-01-14 00:00:00;12;13;0;0;0;0;0
2020-01-14 00:15:00;15;14;1;1;0;0;0
2020-01-14 00:30:00;15;13;0;0;0;0;0
2020-01-14 00:45:00;12;3;0;0;0;0;0
2020-01-14 01:00:00;12;8;1;1;0;0;0
2020-01-14 01:15:00;8;10;0;0;0;0;0
2020-01-14 01:30:00;8;10;0;0;0;0;0
2020-01-14 01:45:00;2;0;0;0;0;0;0
2020-01-14 02:00:00;6;10;0;0;0;0;0
2020-01-14 02:15:00;5;5;0;0;0;0;0
2020-01-14 02:30:00;10;7;0;0;0;0;0
2020-01-14 02:45:00;4;9;0;0;0;0;0
2020-01-14 03:00:00;6;6;0;0;0;0;0
2020-01-14 03:15:00;2;3;1;1;0;0;0
2020-01-14 03:30:00;2;5;0;0;0;0;0
2020-01-14 03:45:00;9;9;0;0;0;0;0
2020-01-14 04:00:00;6;10;0;0;0;0;0
2020-01-14 04:15:00;7;13;0;0;0;0;0
2020-01-14 04:30:00;11;15;0;0;0;0;0
2020-01-14 04:45:00;18;13;1;1;0;0;0
2020-01-14 05:00:00;25;31;1;1;0;0;0
2020-01-14 05:15:00;44;35;1;1;0;0;0
2020-01-14 05:30:00;92;55;2;2;0;0;0
2020-01-14 05:45:00;127;77;2;2;0;0;0
2020-01-14 06:00:00;109;85;4;4;0;0;0
2020-01-14 06:15:00;141;105;2;2;0;0;0
2020-01-14 06:30:00;160;121;5;5;0;0;0
2020-01-14 06:45:00;220;124;8;8;3;0;0
2020-01-14 07:00:00;216;180;9;9;6;0;0
2020-01-14 07:15:00;224;216;9;9;3;0;0
2020-01-14 07:30:00;240;227;23;23;10;0;0
2020-01-14 07:45:00;262;192;12;12;10;0;0
2020-01-14 08:00:00;232;175;18;18;3;0;0
2020-01-14 08:15:00;218;171;11;11;2;0;0
2020-01-14 08:30:00;187;180;6;6;1;0;0
2020-01-14 08:45:00;188;168;4;4;0;0;0
2020-01-14 09:00:00;204;157;6;6;5;0;0
2020-01-14 09:15:00;184;137;9;9;3;0;0
2020-01-14 09:30:00;200;168;7;7;1;0;0
2020-01-14 09:45:00;182;170;9;9;4;0;0
2020-01-14 10:00:00;200;159;9;9;0;0;0
2020-01-14 10:15:00;179;140;9;9;3;0;0
2020-01-14 10:30:00;184;160;6;6;7;0;0
2020-01-14 10:45:00;199;153;8;8;6;0;0
2020-01-14 11:00:00;185;168;8;8;0;0;0
2020-01-14 11:15:00;208;171;11;11;4;0;0
2020-01-14 11:30:00;223;189;4;4;1;0;0
2020-01-14 11:45:00;193;186;9;9;0;0;0
2020-01-14 12:00:00;173;159;9;9;2;0;0
2020-01-14 12:15:00;206;198;8;8;6;0;0
2020-01-14 12:30:00;173;153;7;7;11;0;0
2020-01-14 12:45:00;197;213;11;11;27;0;0
2020-01-14 13:00:00;196;165;7;7;0;0;0
2020-01-14 13:15:00;203;184;13;13;18;0;0
2020-01-14 13:30:00;156;195;9;9;1;0;0
2020-01-14 13:45:00;198;189;7;7;3;0;0
2020-01-14 14:00:00;208;180;5;5;4;0;0
2020-01-14 14:15:00;221;191;8;8;1;0;0
2020-01-14 14:30:00;192;205;7;7;4;0;0
2020-01-14 14:45:00;195;183;7;7;0;0;0
2020-01-14 15:00:00;193;190;12;12;15;0;0
2020-01-14 15:15:00;226;209;5;5;49;0;0
2020-01-14 15:30:00;241;235;10;10;3;0;0
2020-01-14 15:45:00;217;218;9;9;12;0;0
2020-01-14 16:00:00;271;230;15;15;20;0;0
2020-01-14 16:15:00;230;250;11;11;5;0;0
2020-01-14 16:30:00;224;219;12;12;17;0;0
2020-01-14 16:45:00;254;218;7;7;18;0;0
2020-01-14 17:00:00;238;233;11;11;2;0;0
2020-01-14 17:15:00;236;233;7;7;4;0;0
2020-01-14 17:30:00;249;193;9;9;1;0;0
2020-01-14 17:45:00;236;194;16;16;2;0;0
2020-01-14 18:00:00;226;228;9;9;8;0;0
2020-01-14 18:15:00;231;247;12;12;3;0;0
2020-01-14 18:30:00;213;197;7;7;8;0;0
2020-01-14 18:45:00;162;205;9;9;7;0;0
2020-01-14 19:00:00;171;175;8;8;0;0;0
2020-01-14 19:15:00;146;199;15;15;7;0;0
2020-01-14 19:30:00;119;142;11;11;4;0;0
2020-01-14 19:45:00;135;153;5;5;0;0;0
2020-01-14 20:00:00;89;142;13;13;0;0;0
2020-01-14 20:15:00;93;141;4;4;2;0;0
2020-01-14 20:30:00;62;85;6;6;0;0;0
2020-01-14 20:45:00;78;92;2;2;0;0;0
2020-01-14 21:00:00;78;112;4;4;3;0;0
2020-01-14 21:15:00;97;79;6;6;0;0;0
2020-01-14 21:30:00;108;84;11;11;0;0;0
2020-01-14 21:45:00;67;57;2;2;0;0;0
2020-01-14 22:00:00;79;98;11;11;0;0;0
2020-01-14 22:15:00;66;60;3;3;0;0;0
2020-01-14 22:30:00;104;72;1;1;0;0;0
2020-01-14 22:45:00;53;43;0;0;0;0;0
2020-01-14 23:00:00;42;41;3;3;0;0;0
2020-01-14 23:15:00;26;22;0;0;0;0;0
2020-01-14 23:30:00;16;25;2;2;0;0;0
