DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-11-08 00:00:00;0;10;5;1;3;11;2;8;2;0;8;3;4
2019-11-08 00:15:00;0;9;5;4;6;7;3;16;5;1;5;5;9
2019-11-08 00:30:00;0;8;3;1;0;9;5;7;2;1;5;7;4
2019-11-08 00:45:00;0;12;4;0;2;5;1;10;1;2;2;5;7
2019-11-08 01:00:00;0;3;4;0;2;4;0;4;3;4;7;3;2
2019-11-08 01:15:00;0;6;5;1;4;5;2;12;4;1;3;1;0
2019-11-08 01:30:00;0;4;2;0;1;2;2;6;1;0;3;1;1
2019-11-08 01:45:00;0;1;2;0;3;2;0;2;3;0;4;0;0
2019-11-08 02:00:00;0;5;2;0;0;2;2;3;1;1;5;2;1
2019-11-08 02:15:00;0;2;1;0;1;3;0;3;1;0;3;5;2
2019-11-08 02:30:00;0;3;0;0;3;2;2;4;0;0;1;2;1
2019-11-08 02:45:00;0;1;1;1;1;3;0;5;0;1;3;3;0
2019-11-08 03:00:00;0;3;2;0;0;2;0;4;0;0;5;1;1
2019-11-08 03:15:00;0;2;5;0;0;0;0;3;2;0;4;5;1
2019-11-08 03:30:00;0;3;2;0;1;5;2;0;0;0;2;3;1
2019-11-08 03:45:00;0;3;1;1;2;2;1;2;1;1;5;0;1
2019-11-08 04:00:00;0;3;1;0;2;6;1;7;2;1;4;1;1
2019-11-08 04:15:00;0;5;1;0;2;4;1;6;3;0;9;5;6
2019-11-08 04:30:00;0;8;2;0;6;9;0;7;2;4;20;12;4
2019-11-08 04:45:00;0;13;1;1;10;12;4;12;7;3;21;16;4
2019-11-08 05:00:00;0;13;6;0;3;17;6;25;11;5;48;54;11
2019-11-08 05:15:00;0;14;6;0;11;27;4;49;28;5;69;81;13
2019-11-08 05:30:00;0;27;16;2;20;55;10;57;54;2;70;79;21
2019-11-08 05:45:00;0;32;18;0;41;74;24;73;45;3;55;57;35
2019-11-08 06:00:00;0;28;19;2;42;78;24;64;50;4;61;74;26
2019-11-08 06:15:00;0;35;30;1;29;59;14;76;77;4;63;71;34
2019-11-08 06:30:00;0;25;32;6;29;71;28;116;131;2;80;90;42
2019-11-08 06:45:00;0;46;38;5;28;44;15;104;125;5;79;80;42
2019-11-08 07:00:00;0;46;30;2;33;65;11;132;161;7;87;76;40
2019-11-08 07:15:00;0;60;41;4;43;66;18;144;205;8;99;97;60
2019-11-08 07:30:00;0;57;55;10;67;76;25;137;158;8;112;111;71
2019-11-08 07:45:00;0;67;71;13;54;67;27;121;146;8;78;91;65
2019-11-08 08:00:00;0;63;65;12;48;60;25;116;122;14;84;86;57
2019-11-08 08:15:00;0;59;42;7;45;58;18;91;98;12;83;79;55
2019-11-08 08:30:00;0;57;46;8;40;55;18;102;97;6;54;68;49
2019-11-08 08:45:00;0;61;51;11;52;76;34;89;76;12;77;76;51
2019-11-08 09:00:00;0;45;41;8;40;46;14;59;46;7;52;40;42
2019-11-08 09:15:00;0;55;49;9;51;71;27;77;52;9;58;46;46
2019-11-08 09:30:00;0;48;33;8;47;54;26;74;51;9;59;61;45
2019-11-08 09:45:00;0;76;55;12;46;74;25;80;60;17;55;44;40
2019-11-08 10:00:00;0;54;48;13;46;66;33;76;47;11;76;59;51
2019-11-08 10:15:00;0;63;59;13;59;68;25;81;57;9;67;69;42
2019-11-08 10:30:00;0;67;53;7;48;62;23;64;52;16;64;53;36
2019-11-08 10:45:00;0;58;52;10;45;61;19;64;43;10;74;69;54
2019-11-08 11:00:00;0;59;54;9;43;58;26;77;58;10;62;67;44
2019-11-08 11:15:00;0;65;64;9;58;53;27;75;57;17;68;69;58
2019-11-08 11:30:00;0;90;91;16;65;88;31;83;48;8;73;73;47
2019-11-08 11:45:00;0;78;69;19;64;70;29;81;53;21;76;66;50
2019-11-08 12:00:00;0;105;93;12;58;83;45;98;62;16;79;82;52
2019-11-08 12:15:00;0;84;88;16;73;91;39;97;65;7;92;72;60
2019-11-08 12:30:00;0;92;115;20;63;82;28;71;51;8;73;68;57
2019-11-08 12:45:00;0;103;107;11;69;184;34;87;84;13;72;74;56
2019-11-08 13:00:00;0;139;154;15;71;79;36;102;69;17;71;64;43
2019-11-08 13:15:00;0;157;166;14;60;92;43;74;62;12;100;107;62
2019-11-08 13:30:00;0;139;166;15;62;80;37;99;77;14;100;93;38
2019-11-08 13:45:00;0;120;137;15;55;81;38;93;71;9;83;100;48
2019-11-08 14:00:00;0;206;159;19;76;83;39;86;66;13;87;91;50
2019-11-08 14:15:00;0;121;158;11;68;90;31;78;62;19;58;75;48
2019-11-08 14:30:00;0;117;152;13;66;100;31;77;61;11;75;67;54
2019-11-08 14:45:00;0;137;143;10;79;109;35;81;59;15;61;65;57
2019-11-08 15:00:00;0;109;118;13;83;102;36;79;61;23;74;72;49
2019-11-08 15:15:00;0;116;132;15;64;103;46;85;65;14;82;75;56
2019-11-08 15:30:00;0;108;120;14;79;97;39;86;74;23;69;67;53
2019-11-08 15:45:00;0;119;119;11;80;95;33;92;77;16;82;80;56
2019-11-08 16:00:00;0;106;126;15;77;86;36;86;63;8;79;69;60
2019-11-08 16:15:00;0;102;97;15;83;104;42;71;62;23;68;62;53
2019-11-08 16:30:00;0;95;114;15;86;101;34;90;59;20;81;80;48
2019-11-08 16:45:00;0;108;106;19;87;99;34;91;64;21;70;62;45
2019-11-08 17:00:00;0;96;88;8;82;94;33;79;63;25;61;72;45
2019-11-08 17:15:00;0;107;114;25;57;99;30;78;56;18;74;73;59
2019-11-08 17:30:00;0;77;82;12;58;84;31;93;75;19;62;58;53
2019-11-08 17:45:00;0;65;62;10;69;87;31;80;52;26;67;62;60
2019-11-08 18:00:00;0;75;62;8;63;78;36;76;56;20;74;69;35
2019-11-08 18:15:00;0;121;71;14;47;74;21;70;56;16;56;62;34
2019-11-08 18:30:00;0;57;43;7;38;55;19;63;42;10;46;43;39
2019-11-08 18:45:00;0;58;63;9;44;72;21;58;39;15;50;58;38
2019-11-08 19:00:00;0;59;52;9;34;59;19;58;39;11;44;57;36
2019-11-08 19:15:00;0;51;43;7;27;52;26;50;24;10;61;51;40
2019-11-08 19:30:00;0;51;42;10;34;56;17;47;25;10;28;33;30
2019-11-08 19:45:00;0;45;52;7;33;43;15;46;33;7;45;40;17
2019-11-08 20:00:00;0;45;39;7;23;43;12;47;33;9;38;29;19
2019-11-08 20:15:00;0;47;28;8;28;44;11;49;21;6;33;34;23
2019-11-08 20:30:00;0;39;27;5;19;39;18;45;32;4;32;39;23
2019-11-08 20:45:00;0;34;19;5;22;40;9;32;19;6;37;38;19
2019-11-08 21:00:00;0;49;32;5;16;32;10;38;20;6;44;52;19
2019-11-08 21:15:00;0;34;33;9;15;26;12;47;28;4;48;54;18
2019-11-08 21:30:00;0;36;20;5;33;61;12;34;23;4;41;41;21
2019-11-08 21:45:00;0;39;26;3;44;88;15;35;16;4;30;32;22
2019-11-08 22:00:00;0;34;30;4;43;83;15;29;6;1;29;28;17
2019-11-08 22:15:00;0;44;38;7;25;58;20;32;16;6;24;13;27
2019-11-08 22:30:00;0;28;23;7;20;40;5;30;18;3;35;22;19
2019-11-08 22:45:00;0;33;18;3;14;33;9;25;11;2;22;21;23
2019-11-08 23:00:00;0;33;29;1;15;23;10;17;16;8;25;19;12
2019-11-08 23:15:00;0;25;11;6;9;25;5;27;10;1;13;15;15
2019-11-08 23:30:00;0;23;14;4;9;17;8;22;18;5;21;20;11
