DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-05-25 00:00:00;5;0;1;0;0;0
2020-05-25 00:15:00;6;0;4;1;0;0
2020-05-25 00:30:00;3;0;1;0;0;0
2020-05-25 00:45:00;3;0;1;0;0;0
2020-05-25 01:00:00;1;0;3;0;0;0
2020-05-25 01:15:00;1;0;3;0;0;0
2020-05-25 01:30:00;1;0;0;0;0;0
2020-05-25 01:45:00;0;2;2;2;0;0
2020-05-25 02:00:00;1;0;0;0;0;0
2020-05-25 02:15:00;2;0;0;0;0;0
2020-05-25 02:30:00;1;2;1;0;0;0
2020-05-25 02:45:00;0;0;1;0;0;0
2020-05-25 03:00:00;3;0;1;0;0;0
2020-05-25 03:15:00;0;0;2;0;0;0
2020-05-25 03:30:00;1;0;1;0;0;0
2020-05-25 03:45:00;1;0;2;0;0;0
2020-05-25 04:00:00;1;0;4;0;0;0
2020-05-25 04:15:00;2;1;8;0;0;0
2020-05-25 04:30:00;5;1;7;1;0;0
2020-05-25 04:45:00;4;2;8;0;0;0
2020-05-25 05:00:00;16;9;29;0;5;1
2020-05-25 05:15:00;38;11;91;0;6;4
2020-05-25 05:30:00;45;18;118;1;15;5
2020-05-25 05:45:00;54;14;72;2;6;2
2020-05-25 06:00:00;43;10;69;3;5;3
2020-05-25 06:15:00;43;16;95;2;8;1
2020-05-25 06:30:00;46;28;151;10;4;6
2020-05-25 06:45:00;52;20;151;5;7;2
2020-05-25 07:00:00;53;6;91;2;3;8
2020-05-25 07:15:00;68;6;111;1;3;5
2020-05-25 07:30:00;70;4;134;0;3;0
2020-05-25 07:45:00;69;11;102;0;5;0
2020-05-25 08:00:00;47;4;94;1;1;8
2020-05-25 08:15:00;58;6;77;0;3;1
2020-05-25 08:30:00;45;0;62;2;0;3
2020-05-25 08:45:00;44;4;70;2;0;4
2020-05-25 09:00:00;49;1;47;0;0;3
2020-05-25 09:15:00;39;3;54;4;0;0
2020-05-25 09:30:00;55;2;65;3;0;0
2020-05-25 09:45:00;50;4;66;3;2;1
2020-05-25 10:00:00;61;1;45;5;0;0
2020-05-25 10:15:00;45;2;62;3;3;2
2020-05-25 10:30:00;44;0;52;0;0;0
2020-05-25 10:45:00;49;2;58;2;0;0
2020-05-25 11:00:00;62;1;58;3;0;0
2020-05-25 11:15:00;68;1;54;5;4;0
2020-05-25 11:30:00;70;1;47;3;0;1
2020-05-25 11:45:00;47;1;44;5;3;0
2020-05-25 12:00:00;60;0;47;5;2;2
2020-05-25 12:15:00;51;0;43;0;1;0
2020-05-25 12:30:00;67;2;68;7;2;1
2020-05-25 12:45:00;53;0;63;5;1;0
2020-05-25 13:00:00;79;6;74;5;2;0
2020-05-25 13:15:00;66;8;86;5;4;5
2020-05-25 13:30:00;71;25;97;18;12;6
2020-05-25 13:45:00;93;31;118;24;11;14
2020-05-25 14:00:00;85;33;107;27;17;26
2020-05-25 14:15:00;113;2;91;51;19;4
2020-05-25 14:30:00;96;0;55;35;12;12
2020-05-25 14:45:00;92;0;57;24;7;1
2020-05-25 15:00:00;88;4;50;31;18;4
2020-05-25 15:15:00;123;4;64;28;4;8
2020-05-25 15:30:00;92;0;57;16;3;0
2020-05-25 15:45:00;80;0;39;12;2;2
2020-05-25 16:00:00;115;3;44;14;10;5
2020-05-25 16:15:00;86;2;55;13;12;6
2020-05-25 16:30:00;107;3;54;16;4;3
2020-05-25 16:45:00;68;1;47;5;0;3
2020-05-25 17:00:00;72;1;41;10;2;1
2020-05-25 17:15:00;74;1;48;9;1;0
2020-05-25 17:30:00;63;3;46;8;2;1
2020-05-25 17:45:00;57;1;61;7;0;0
2020-05-25 18:00:00;59;1;35;7;0;0
2020-05-25 18:15:00;54;0;39;1;1;1
2020-05-25 18:30:00;42;0;35;3;0;0
2020-05-25 18:45:00;45;0;32;3;1;0
2020-05-25 19:00:00;38;0;32;2;1;0
2020-05-25 19:15:00;27;0;32;3;0;0
2020-05-25 19:30:00;33;1;23;2;0;0
2020-05-25 19:45:00;25;1;30;6;0;0
2020-05-25 20:00:00;24;2;24;8;0;0
2020-05-25 20:15:00;31;0;23;8;0;0
2020-05-25 20:30:00;18;0;32;2;0;0
2020-05-25 20:45:00;18;1;36;7;1;0
2020-05-25 21:00:00;21;1;45;3;1;0
2020-05-25 21:15:00;29;5;84;12;12;3
2020-05-25 21:30:00;26;4;55;25;5;3
2020-05-25 21:45:00;69;2;44;55;5;4
2020-05-25 22:00:00;89;2;23;33;4;23
2020-05-25 22:15:00;23;0;11;9;0;0
2020-05-25 22:30:00;17;1;10;7;0;0
2020-05-25 22:45:00;11;1;9;1;1;0
2020-05-25 23:00:00;8;0;8;0;0;0
2020-05-25 23:15:00;4;0;3;0;0;0
2020-05-25 23:30:00;6;0;10;2;0;0
2020-05-25 23:45:00;7;0;4;0;0;0
