DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-10-31 00:00:00;16;9;1;6;13;12;17;9;15;0;0;1
2020-10-31 00:15:00;27;8;0;7;8;15;27;8;15;2;0;3
2020-10-31 00:30:00;27;10;4;4;18;22;21;23;17;1;0;3
2020-10-31 00:45:00;21;7;2;3;9;10;23;11;7;0;0;0
2020-10-31 01:00:00;25;8;2;5;12;15;21;11;11;1;2;0
2020-10-31 01:15:00;20;8;1;1;5;13;21;5;7;0;0;1
2020-10-31 01:30:00;13;3;0;1;8;10;14;5;11;0;0;0
2020-10-31 01:45:00;19;9;1;1;9;7;21;10;1;1;1;0
2020-10-31 02:00:00;17;11;1;0;2;6;17;0;4;0;0;0
2020-10-31 02:15:00;9;6;1;2;3;5;9;4;5;0;0;0
2020-10-31 02:30:00;18;7;0;3;8;8;18;8;5;0;0;1
2020-10-31 02:45:00;11;7;0;0;4;6;10;8;7;0;0;0
2020-10-31 03:00:00;11;4;1;1;2;9;9;5;10;0;0;0
2020-10-31 03:15:00;6;1;1;2;3;6;6;2;6;0;0;0
2020-10-31 03:30:00;4;5;0;2;5;0;6;5;1;0;0;0
2020-10-31 03:45:00;8;3;0;2;4;2;8;3;3;0;0;0
2020-10-31 04:00:00;11;7;0;0;5;5;12;5;5;0;0;0
2020-10-31 04:15:00;9;5;1;1;4;8;10;6;8;1;0;0
2020-10-31 04:30:00;10;6;1;0;5;4;10;4;5;0;0;0
2020-10-31 04:45:00;18;9;2;0;7;9;20;7;10;0;0;0
2020-10-31 05:00:00;18;10;0;1;10;8;19;9;8;1;0;1
2020-10-31 05:15:00;22;4;2;2;20;19;22;22;20;2;0;0
2020-10-31 05:30:00;31;13;1;3;31;45;33;30;42;0;0;1
2020-10-31 05:45:00;67;19;2;4;20;18;70;20;19;0;0;3
2020-10-31 06:00:00;116;30;2;4;18;16;124;17;14;0;0;1
2020-10-31 06:15:00;95;29;3;6;18;23;92;22;21;0;0;3
2020-10-31 06:30:00;65;23;1;7;23;30;75;21;29;1;0;1
2020-10-31 06:45:00;62;21;8;5;30;30;69;38;23;0;0;4
2020-10-31 07:00:00;51;16;5;10;20;28;58;12;25;0;0;1
2020-10-31 07:15:00;60;22;8;8;28;37;71;35;30;1;0;3
2020-10-31 07:30:00;77;21;13;9;32;42;87;32;46;1;0;5
2020-10-31 07:45:00;66;21;13;14;45;53;74;41;55;1;0;2
2020-10-31 08:00:00;74;24;12;16;40;55;92;37;59;1;0;3
2020-10-31 08:15:00;84;20;21;11;50;59;92;48;58;2;0;4
2020-10-31 08:30:00;93;28;19;16;55;81;111;53;73;3;0;2
2020-10-31 08:45:00;135;30;24;20;88;109;149;86;117;2;0;4
2020-10-31 09:00:00;110;42;38;29;70;97;135;75;106;3;0;6
