DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-06-18 00:00:00;10;3;7;11;0;0;0;0;0;0;0;0
2020-06-18 00:15:00;10;7;7;8;0;0;0;0;0;0;0;0
2020-06-18 00:30:00;11;3;9;6;0;0;0;0;0;0;0;0
2020-06-18 00:45:00;7;3;4;3;0;0;0;0;0;0;0;0
2020-06-18 01:00:00;6;4;5;6;0;0;0;0;0;0;0;0
2020-06-18 01:15:00;7;4;8;4;0;0;0;0;0;0;0;0
2020-06-18 01:30:00;7;4;3;4;0;0;0;0;0;0;0;0
2020-06-18 01:45:00;4;1;4;1;0;0;0;0;0;0;0;0
2020-06-18 02:00:00;3;1;8;1;0;0;0;0;0;0;0;0
2020-06-18 02:15:00;4;3;5;5;0;0;0;0;0;0;0;0
2020-06-18 02:30:00;6;2;4;3;0;0;0;0;0;0;0;0
2020-06-18 02:45:00;4;1;9;2;0;0;0;0;0;0;0;0
2020-06-18 03:00:00;6;1;2;0;0;0;0;0;0;0;0;0
2020-06-18 03:15:00;6;2;3;1;0;0;0;0;0;0;0;0
2020-06-18 03:30:00;12;0;3;3;0;0;0;0;0;0;0;0
2020-06-18 03:45:00;6;3;4;2;0;0;0;0;0;0;0;0
2020-06-18 04:00:00;6;1;2;2;0;0;0;0;0;0;0;0
2020-06-18 04:15:00;6;2;5;8;0;0;0;0;0;0;0;0
2020-06-18 04:30:00;10;2;4;7;0;0;0;0;0;0;0;0
2020-06-18 05:00:00;14;11;12;12;0;0;0;0;0;0;0;0
2020-06-18 05:15:00;27;10;21;22;0;0;0;0;0;0;0;0
2020-06-18 05:30:00;51;21;40;36;0;0;0;0;0;0;0;0
2020-06-18 05:45:00;86;36;38;43;0;0;0;0;0;0;0;0
2020-06-18 06:00:00;59;27;58;44;0;0;0;0;0;0;0;0
2020-06-18 06:15:00;73;47;60;80;0;0;0;0;0;0;0;0
2020-06-18 06:30:00;95;36;63;82;0;0;0;0;0;0;0;0
2020-06-18 06:45:00;136;73;66;86;0;26;0;0;9;0;0;0
