DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-09 00:00:00;8;15;12;12;0;1;0
2020-05-09 00:15:00;15;20;17;9;2;4;0
2020-05-09 00:30:00;15;13;16;9;1;5;0
2020-05-09 00:45:00;9;8;17;9;0;3;0
2020-05-09 01:00:00;16;13;14;10;0;1;0
2020-05-09 01:15:00;6;17;8;12;1;2;0
2020-05-09 01:30:00;9;10;10;6;0;3;0
2020-05-09 01:45:00;5;11;11;11;0;3;0
2020-05-09 02:00:00;8;8;7;3;0;0;0
2020-05-09 02:15:00;7;8;9;6;0;2;0
2020-05-09 02:30:00;6;5;9;4;1;0;0
2020-05-09 02:45:00;11;9;5;5;0;0;0
2020-05-09 03:00:00;2;4;7;3;0;0;0
2020-05-09 03:15:00;6;5;2;5;0;0;0
2020-05-09 03:30:00;6;6;4;5;0;1;0
2020-05-09 03:45:00;4;5;3;4;0;0;0
2020-05-09 04:00:00;1;8;7;3;0;0;0
2020-05-09 04:15:00;8;7;8;4;0;2;0
2020-05-09 04:30:00;6;11;2;1;0;0;0
2020-05-09 04:45:00;12;14;4;2;2;1;0
2020-05-09 05:00:00;9;12;9;10;0;1;0
2020-05-09 05:15:00;9;18;16;10;2;1;0
2020-05-09 05:30:00;19;23;22;20;4;1;0
2020-05-09 05:45:00;19;29;19;22;2;2;0
2020-05-09 06:00:00;22;34;11;14;1;2;0
2020-05-09 06:15:00;20;29;16;21;5;4;0
2020-05-09 06:30:00;25;30;20;18;1;2;0
2020-05-09 06:45:00;26;25;26;22;3;4;0
2020-05-09 07:00:00;19;19;21;16;5;2;1
2020-05-09 07:15:00;25;20;19;24;4;3;0
2020-05-09 07:30:00;19;32;41;24;4;5;0
2020-05-09 07:45:00;27;37;39;27;7;6;0
2020-05-09 08:00:00;24;42;33;40;9;7;0
2020-05-09 08:15:00;27;35;34;26;11;5;0
2020-05-09 08:30:00;24;45;43;47;16;7;4
2020-05-09 08:45:00;29;54;49;51;31;7;0
2020-05-09 09:00:00;39;62;51;56;11;16;0
2020-05-09 09:15:00;36;58;54;51;19;7;0
2020-05-09 09:30:00;60;76;49;74;13;12;0
2020-05-09 09:45:00;54;71;57;94;16;18;4
2020-05-09 10:00:00;59;84;58;69;17;13;0
2020-05-09 10:15:00;67;118;75;75;10;21;0
2020-05-09 10:30:00;75;101;92;95;34;15;0
2020-05-09 10:45:00;68;113;85;84;23;24;13
2020-05-09 11:00:00;76;118;97;113;24;27;0
2020-05-09 11:15:00;74;111;79;85;20;22;0
2020-05-09 11:30:00;68;113;96;118;19;35;2
2020-05-09 11:45:00;70;114;113;91;21;23;0
2020-05-09 12:00:00;78;122;86;95;15;32;0
2020-05-09 12:15:00;64;129;91;110;24;15;7
2020-05-09 12:30:00;85;126;98;111;23;29;0
2020-05-09 12:45:00;73;117;103;130;28;28;2
2020-05-09 13:00:00;61;123;87;99;28;27;2
2020-05-09 13:15:00;70;110;97;113;18;23;0
2020-05-09 13:30:00;82;122;101;114;35;23;2
2020-05-09 13:45:00;67;118;100;102;33;25;0
2020-05-09 14:00:00;78;129;100;108;20;34;0
2020-05-09 14:15:00;67;110;99;97;14;29;0
2020-05-09 14:30:00;87;107;99;98;21;26;5
2020-05-09 14:45:00;64;121;94;76;42;21;2
2020-05-09 15:00:00;74;102;109;113;31;31;0
2020-05-09 15:15:00;65;109;96;90;24;20;0
2020-05-09 15:30:00;72;137;83;85;32;24;0
2020-05-09 15:45:00;79;123;100;94;16;41;0
2020-05-09 16:00:00;75;132;95;120;22;34;0
2020-05-09 16:15:00;60;93;85;81;115;20;0
2020-05-09 16:30:00;64;103;94;92;139;36;14
2020-05-09 16:45:00;75;108;98;111;23;35;0
2020-05-09 17:00:00;66;116;80;87;23;26;0
2020-05-09 17:15:00;60;97;98;83;12;27;1
2020-05-09 17:30:00;66;99;91;87;30;36;0
2020-05-09 17:45:00;71;117;90;93;21;28;2
2020-05-09 18:00:00;72;108;83;82;18;31;0
2020-05-09 18:15:00;48;97;81;74;30;37;0
2020-05-09 18:30:00;57;87;75;78;19;33;2
2020-05-09 18:45:00;54;87;89;71;19;24;1
2020-05-09 19:00:00;52;83;94;77;22;27;0
2020-05-09 19:15:00;55;79;72;60;14;25;0
2020-05-09 19:30:00;52;88;72;72;10;32;3
2020-05-09 19:45:00;52;88;49;53;12;31;0
2020-05-09 20:00:00;59;73;59;79;5;14;0
2020-05-09 20:15:00;51;67;46;50;11;14;0
2020-05-09 20:30:00;39;41;51;43;2;6;0
2020-05-09 20:45:00;23;37;37;39;3;5;0
2020-05-09 21:00:00;30;38;46;31;3;4;0
2020-05-09 21:15:00;38;38;40;36;4;7;1
2020-05-09 21:30:00;27;32;31;35;4;6;0
2020-05-09 21:45:00;27;34;33;32;2;4;0
2020-05-09 22:00:00;40;34;36;32;3;11;0
2020-05-09 22:15:00;17;33;29;29;4;4;0
2020-05-09 22:30:00;26;36;31;24;2;7;0
2020-05-09 22:45:00;21;27;24;26;3;2;0
2020-05-09 23:00:00;21;23;27;19;0;7;0
2020-05-09 23:15:00;16;20;24;19;0;5;0
2020-05-09 23:30:00;16;24;27;16;3;2;0
2020-05-09 23:45:00;16;23;22;15;1;4;0
