DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2020-11-02 00:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 00:15:00;0;0;1;0;0;0;1;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 00:30:00;2;2;0;0;0;0;0;0;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 00:45:00;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 04:30:00;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 04:45:00;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 05:00:00;1;1;1;1;0;0;0;0;0;0;0;1;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 05:15:00;1;1;1;1;0;0;0;0;0;0;1;4;7;1;1;1;3;7;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 05:30:00;2;2;1;3;0;0;0;0;0;0;0;0;3;1;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 05:45:00;3;4;4;0;0;0;0;0;0;0;2;6;8;1;2;2;3;7;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 06:00:00;4;4;0;2;0;0;0;0;0;0;0;4;12;2;3;3;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 06:15:00;2;2;2;5;0;0;0;0;0;0;3;4;6;3;4;4;3;6;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 06:30:00;3;4;5;1;0;0;1;0;1;0;0;8;14;3;3;3;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 06:45:00;8;10;11;3;0;0;0;0;0;0;2;14;29;9;2;2;9;32;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 07:00:00;6;7;6;2;1;1;0;0;0;0;0;9;15;7;2;2;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 07:15:00;9;10;3;10;1;1;1;0;1;0;5;17;22;11;11;11;17;21;2;3;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 07:30:00;13;11;7;6;6;6;2;0;2;0;3;13;17;10;6;7;17;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 07:45:00;4;4;12;4;4;4;0;1;0;1;5;16;26;11;5;5;16;22;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 08:00:00;8;9;7;5;4;4;1;2;1;3;1;13;8;12;7;7;15;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 08:15:00;5;5;7;5;8;8;1;4;1;4;4;9;13;10;8;8;8;10;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 08:30:00;9;9;13;7;8;8;1;2;2;1;2;5;9;14;8;8;7;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 08:45:00;10;10;11;5;10;11;1;4;1;4;7;9;14;13;11;10;9;13;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 09:00:00;5;5;9;6;8;8;3;0;3;0;3;5;10;12;4;5;11;10;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 09:15:00;7;8;4;8;7;7;3;0;3;0;8;10;11;8;5;5;13;11;3;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 09:30:00;10;12;7;2;3;3;4;2;4;2;3;9;15;13;6;6;14;15;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 09:45:00;4;7;6;6;1;1;1;7;1;7;4;16;13;12;10;9;19;14;1;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 10:00:00;9;9;13;2;2;2;0;1;0;1;2;17;18;19;4;4;18;20;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 10:15:00;13;14;7;7;1;1;2;4;2;3;6;21;16;16;14;11;19;16;2;2;0;2;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 10:30:00;10;10;15;8;0;0;5;1;5;1;0;14;13;18;9;11;12;15;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 10:45:00;11;12;15;9;0;0;1;1;1;1;7;11;11;26;9;9;14;11;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 11:00:00;11;12;15;8;2;2;1;0;1;0;2;5;13;24;7;7;4;12;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 11:15:00;11;11;20;6;3;3;4;3;4;3;4;9;15;27;10;10;11;12;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 11:30:00;10;10;15;10;2;2;3;5;5;5;4;12;12;25;16;16;15;11;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 11:45:00;8;8;12;10;4;4;0;1;0;1;3;13;18;14;14;14;10;20;1;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 12:00:00;10;8;14;2;0;0;1;1;1;1;0;6;14;19;3;3;7;14;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 12:15:00;18;19;10;8;3;3;4;1;5;2;4;13;15;25;14;14;13;15;2;3;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 12:30:00;12;11;16;5;2;2;5;0;5;0;1;9;12;25;5;5;7;14;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 12:45:00;20;21;13;10;0;0;1;1;1;1;2;16;12;27;14;14;13;13;2;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 13:00:00;11;12;11;6;0;0;16;7;16;5;2;10;10;18;9;9;12;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 13:15:00;11;12;16;9;0;0;7;9;8;6;4;9;19;23;16;16;8;18;2;3;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 13:30:00;15;15;15;8;1;2;2;1;2;1;1;10;15;25;12;12;11;12;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 13:45:00;14;15;9;7;2;2;3;0;3;0;2;12;17;16;11;11;9;18;3;4;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 14:00:00;10;11;15;7;3;3;2;2;2;2;1;10;7;23;11;10;11;9;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 14:15:00;12;12;14;7;0;1;2;0;2;0;2;12;14;23;7;7;11;13;2;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 14:30:00;11;10;17;10;6;6;4;2;4;2;1;14;12;22;17;18;18;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 14:45:00;9;10;17;11;0;0;3;0;3;0;3;15;14;23;11;11;11;16;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 15:00:00;20;21;19;14;1;1;2;4;2;3;1;14;16;31;22;21;16;15;2;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 15:15:00;12;12;18;9;2;2;4;4;4;3;2;14;12;25;15;17;11;10;1;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 15:30:00;12;13;15;10;2;2;1;1;1;1;2;12;17;24;14;13;14;18;2;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 15:45:00;14;14;15;8;4;4;2;1;2;1;1;16;19;28;10;10;16;16;2;2;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 16:00:00;23;24;18;17;2;2;4;1;4;1;0;14;17;32;24;24;13;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 16:15:00;15;16;19;18;7;6;0;2;0;2;4;10;16;28;23;24;10;14;4;4;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 16:30:00;17;19;17;10;1;1;1;4;1;4;1;12;16;33;13;12;13;12;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 16:45:00;18;18;20;12;0;0;5;1;5;1;1;13;18;32;16;16;9;16;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 17:00:00;18;18;20;11;1;1;3;2;3;2;1;9;21;36;13;15;11;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 17:15:00;18;18;12;12;0;0;0;1;0;1;3;15;22;26;22;20;13;20;3;3;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 17:30:00;26;27;16;13;0;0;1;2;1;2;1;4;13;31;19;17;3;13;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 17:45:00;14;14;13;5;1;1;1;2;3;1;2;12;7;24;10;9;8;7;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 18:00:00;7;7;17;10;0;0;0;0;0;0;1;8;11;21;10;10;6;11;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 18:15:00;7;7;10;5;2;2;2;0;2;0;3;3;1;16;6;6;2;0;2;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 18:30:00;8;8;7;3;0;0;0;1;0;1;1;3;7;14;6;7;3;8;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 18:45:00;2;2;8;3;0;0;1;1;1;0;1;3;5;9;5;5;1;3;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 19:00:00;7;7;4;2;0;0;2;1;2;1;0;1;3;9;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 19:15:00;8;8;3;2;0;0;1;0;1;0;3;5;3;10;4;4;3;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 19:30:00;4;4;5;2;0;0;1;1;1;1;0;1;3;8;5;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 19:45:00;1;1;2;4;0;0;0;0;0;0;2;3;2;3;3;3;1;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 20:00:00;2;2;4;4;0;0;0;0;0;0;0;0;1;5;6;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 20:15:00;6;6;0;2;0;0;1;1;1;1;0;2;2;4;6;6;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 20:30:00;1;1;0;1;0;0;0;0;0;0;0;2;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 20:45:00;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 21:00:00;1;1;0;1;0;0;1;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 21:15:00;4;4;2;1;0;0;2;2;2;1;0;0;0;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 21:30:00;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
