DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-08-07 00:00:00;17;3;17;10;0;4;0
2020-08-07 00:15:00;14;7;18;9;7;8;5
2020-08-07 00:30:00;14;9;19;3;2;3;2
2020-08-07 00:45:00;14;6;13;3;5;2;4
2020-08-07 01:00:00;16;5;17;2;2;1;1
2020-08-07 01:15:00;8;7;9;6;4;1;7
2020-08-07 01:30:00;8;3;13;7;2;2;2
2020-08-07 01:45:00;6;4;12;2;4;2;2
2020-08-07 02:00:00;9;2;10;2;2;7;1
2020-08-07 02:15:00;7;3;13;3;3;4;3
2020-08-07 02:30:00;3;3;7;1;1;2;2
2020-08-07 02:45:00;10;2;10;2;6;7;7
2020-08-07 03:00:00;5;3;6;2;5;2;3
2020-08-07 03:15:00;7;5;6;1;2;5;1
2020-08-07 03:30:00;6;0;7;4;4;5;2
2020-08-07 03:45:00;8;2;3;0;2;3;3
2020-08-07 04:00:00;9;3;5;0;1;5;4
2020-08-07 04:15:00;7;6;14;3;1;2;1
2020-08-07 04:30:00;6;9;10;7;1;0;4
2020-08-07 04:45:00;10;5;22;3;2;0;1
2020-08-07 05:00:00;15;9;40;11;1;2;1
2020-08-07 05:15:00;21;17;58;17;1;1;0
2020-08-07 05:30:00;42;18;78;36;1;1;3
2020-08-07 05:45:00;37;20;86;39;5;0;0
2020-08-07 06:00:00;47;20;79;45;2;0;1
2020-08-07 06:15:00;59;35;100;38;3;0;1
2020-08-07 06:30:00;71;43;141;52;2;0;0
2020-08-07 06:45:00;97;46;113;60;6;0;2
2020-08-07 07:00:00;95;49;111;77;7;1;0
2020-08-07 07:15:00;111;67;121;55;12;2;0
2020-08-07 07:30:00;106;49;137;59;7;2;1
2020-08-07 07:45:00;131;78;132;63;9;0;0
2020-08-07 08:00:00;124;68;138;70;8;2;0
2020-08-07 08:15:00;105;77;119;70;6;2;0
2020-08-07 08:30:00;138;71;137;72;12;4;0
2020-08-07 08:45:00;128;79;133;68;11;0;2
2020-08-07 09:00:00;128;73;137;68;5;1;0
2020-08-07 09:15:00;123;80;113;59;10;5;3
2020-08-07 09:30:00;131;104;140;70;12;1;3
2020-08-07 09:45:00;114;93;159;104;5;4;0
2020-08-07 10:00:00;130;109;180;97;9;1;1
2020-08-07 10:15:00;112;100;171;78;10;2;1
2020-08-07 10:30:00;128;103;194;89;9;4;1
2020-08-07 10:45:00;141;96;179;79;7;1;1
2020-08-07 11:00:00;149;111;171;90;9;2;1
2020-08-07 11:15:00;134;89;151;82;7;0;3
2020-08-07 11:30:00;158;116;162;82;9;4;2
2020-08-07 11:45:00;146;101;156;82;9;1;1
2020-08-07 12:00:00;155;115;174;91;11;1;3
2020-08-07 12:15:00;159;130;173;92;9;1;3
2020-08-07 12:30:00;163;124;174;98;10;2;2
2020-08-07 12:45:00;154;105;171;102;11;3;2
2020-08-07 13:00:00;165;98;174;90;5;1;2
2020-08-07 13:15:00;150;112;188;119;13;3;2
2020-08-07 13:30:00;136;98;162;104;11;7;1
2020-08-07 13:45:00;157;118;148;85;10;1;3
2020-08-07 14:00:00;152;105;160;83;9;5;5
2020-08-07 14:15:00;160;116;171;86;13;3;4
2020-08-07 14:30:00;161;130;147;79;15;1;7
2020-08-07 14:45:00;164;119;157;96;11;0;3
2020-08-07 15:00:00;137;111;175;80;11;1;3
2020-08-07 15:15:00;143;92;150;94;9;2;1
2020-08-07 15:30:00;143;90;161;79;8;3;4
2020-08-07 15:45:00;43;29;58;42;2;1;1
2020-08-07 16:00:00;155;108;190;102;14;2;1
2020-08-07 16:15:00;154;114;156;91;5;4;3
2020-08-07 16:30:00;157;113;143;66;10;1;3
2020-08-07 16:45:00;158;115;150;91;11;0;1
2020-08-07 17:00:00;153;99;161;93;9;3;3
2020-08-07 17:15:00;102;83;117;66;10;3;2
2020-08-07 17:30:00;
2020-08-07 17:45:00;
2020-08-07 18:00:00;78;55;92;52;5;4;0
2020-08-07 18:15:00;145;112;145;80;10;2;1
2020-08-07 18:30:00;137;88;122;67;17;1;2
2020-08-07 18:45:00;130;100;135;63;7;1;1
2020-08-07 19:00:00;103;68;144;66;8;3;1
2020-08-07 19:15:00;112;77;117;80;5;5;3
2020-08-07 19:30:00;114;67;120;48;3;0;2
2020-08-07 19:45:00;93;63;125;43;5;3;0
2020-08-07 20:00:00;103;62;115;50;6;3;1
2020-08-07 20:15:00;88;71;104;47;7;1;2
2020-08-07 20:30:00;88;44;105;41;5;1;1
2020-08-07 20:45:00;77;45;105;38;5;2;0
2020-08-07 21:00:00;85;53;95;44;4;1;1
2020-08-07 21:15:00;76;63;85;34;2;1;3
2020-08-07 21:30:00;60;44;73;40;6;0;1
2020-08-07 21:45:00;71;48;89;30;4;1;0
2020-08-07 22:00:00;51;41;71;26;5;3;1
2020-08-07 22:15:00;67;44;73;27;1;2;0
2020-08-07 22:30:00;49;42;48;24;4;2;0
2020-08-07 22:45:00;50;32;50;17;0;0;2
2020-08-07 23:00:00;53;37;52;23;1;2;1
2020-08-07 23:15:00;42;28;39;23;6;1;4
2020-08-07 23:30:00;46;24;48;23;4;0;2
2020-08-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
