DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-12-17 00:00:00;0;0;3;0;2;1;0;0;1;1;0;0;0;0
2020-12-17 00:15:00;1;2;3;0;3;1;1;0;0;0;0;0;0;0
2020-12-17 00:30:00;1;2;4;0;3;4;1;0;0;1;0;0;0;0
2020-12-17 00:45:00;2;3;8;0;1;1;1;0;2;2;0;0;0;0
2020-12-17 01:00:00;4;4;4;0;1;1;0;0;0;2;0;0;0;0
2020-12-17 01:15:00;0;0;4;0;2;1;0;0;2;1;0;0;0;0
2020-12-17 01:30:00;0;1;6;0;3;2;0;0;1;0;0;0;0;0
2020-12-17 01:45:00;0;1;1;0;3;2;0;0;1;0;0;0;0;0
2020-12-17 02:00:00;0;0;2;0;3;1;0;0;2;2;0;0;0;0
2020-12-17 02:15:00;0;0;0;0;7;4;1;0;1;2;0;0;0;0
2020-12-17 02:30:00;1;2;6;0;3;2;1;0;1;2;0;0;0;0
2020-12-17 02:45:00;3;3;2;0;3;1;2;0;0;1;0;0;0;0
2020-12-17 03:00:00;0;2;5;0;2;3;0;0;1;2;0;0;0;0
2020-12-17 03:15:00;2;2;4;1;1;1;0;0;3;1;0;0;0;0
2020-12-17 03:30:00;1;0;2;0;4;5;0;0;2;3;0;0;0;0
2020-12-17 03:45:00;1;1;5;0;2;1;0;0;2;1;0;0;0;0
2020-12-17 04:00:00;5;3;6;0;2;3;0;0;1;3;0;0;0;0
2020-12-17 04:15:00;4;4;6;0;5;4;0;0;2;2;0;0;0;0
2020-12-17 04:30:00;7;7;7;2;8;11;2;0;3;4;0;0;0;0
2020-12-17 04:45:00;23;9;14;1;10;4;6;1;2;8;0;0;0;0
2020-12-17 05:00:00;37;56;16;4;9;9;2;0;12;11;0;0;0;0
2020-12-17 05:15:00;86;100;37;12;11;17;8;0;11;23;0;0;0;0
2020-12-17 05:30:00;80;57;52;28;17;23;20;7;14;21;0;0;0;0
2020-12-17 05:45:00;74;51;48;22;18;18;15;5;51;70;0;0;0;0
2020-12-17 06:00:00;33;42;28;10;29;28;16;2;41;50;0;0;0;0
2020-12-17 06:15:00;70;40;49;26;28;43;23;7;28;47;0;0;0;0
2020-12-17 06:30:00;100;65;76;50;55;48;26;11;27;35;0;0;0;0
2020-12-17 06:45:00;64;52;74;41;40;44;25;8;20;26;0;0;0;0
2020-12-17 07:00:00;82;49;71;51;42;44;28;10;32;31;0;0;0;0
2020-12-17 07:15:00;78;50;82;57;51;48;27;11;21;25;0;0;0;0
2020-12-17 07:30:00;68;53;83;53;66;42;22;14;32;23;0;0;0;0
2020-12-17 07:45:00;72;46;63;46;53;40;24;17;39;20;0;0;0;0
2020-12-17 08:00:00;52;42;61;44;38;39;31;12;34;23;0;0;0;0
2020-12-17 08:15:00;58;36;73;44;48;38;35;12;37;35;0;0;0;0
2020-12-17 08:30:00;56;36;78;38;49;33;30;11;29;34;0;0;0;0
2020-12-17 08:45:00;67;33;71;42;43;49;38;14;32;30;0;0;0;0
2020-12-17 09:00:00;41;32;64;36;36;34;21;9;35;33;0;0;0;0
2020-12-17 09:15:00;43;35;76;46;42;47;24;16;33;35;0;0;0;0
2020-12-17 09:30:00;40;38;72;37;50;46;31;6;34;36;0;0;0;0
2020-12-17 09:45:00;50;35;74;32;54;44;24;11;34;29;0;0;0;0
2020-12-17 10:00:00;39;30;72;38;45;49;32;16;35;34;0;0;0;0
2020-12-17 10:15:00;47;40;62;25;61;43;25;7;34;34;0;0;0;0
2020-12-17 10:30:00;49;40;101;40;49;45;18;14;37;41;0;0;0;0
2020-12-17 10:45:00;45;40;82;33;76;51;37;20;37;36;0;0;0;0
2020-12-17 11:00:00;47;32;70;37;46;55;27;13;43;40;0;0;0;0
2020-12-17 11:15:00;34;41;73;33;61;49;21;11;37;33;0;0;0;0
2020-12-17 11:30:00;52;32;50;29;54;46;23;15;37;42;0;0;0;0
2020-12-17 11:45:00;56;36;65;42;67;45;27;12;46;36;0;0;0;0
2020-12-17 12:00:00;58;44;47;25;63;49;32;18;48;37;0;0;0;0
2020-12-17 12:15:00;45;29;65;41;63;40;27;14;38;42;0;0;0;0
2020-12-17 12:30:00;49;46;80;43;62;51;32;17;41;45;0;0;0;0
2020-12-17 12:45:00;61;37;65;32;54;51;30;15;48;49;0;0;0;0
2020-12-17 13:00:00;70;59;65;30;67;62;29;19;33;34;0;0;0;0
2020-12-17 13:15:00;72;69;68;36;58;48;29;11;44;38;0;0;0;0
2020-12-17 13:30:00;92;65;91;47;56;56;25;14;39;45;0;0;0;0
2020-12-17 13:45:00;69;59;90;47;68;55;38;18;48;48;0;0;0;0
2020-12-17 14:00:00;56;49;56;23;62;53;21;13;53;63;0;0;0;0
2020-12-17 14:15:00;56;49;66;31;66;49;36;17;79;80;0;0;0;0
2020-12-17 14:30:00;58;44;62;37;50;40;35;10;67;70;0;0;0;0
2020-12-17 14:45:00;46;46;73;37;57;60;35;18;58;63;0;0;0;0
2020-12-17 15:00:00;42;37;63;47;63;58;32;13;56;53;0;0;0;0
2020-12-17 15:15:00;54;43;68;46;56;41;32;14;62;70;0;0;0;0
2020-12-17 15:30:00;52;39;63;51;72;49;39;17;62;56;0;0;0;0
2020-12-17 15:45:00;56;42;64;40;65;55;29;17;53;51;0;0;0;0
2020-12-17 16:00:00;44;39;70;46;63;64;35;17;54;46;0;0;0;0
2020-12-17 16:15:00;53;42;89;43;77;73;36;22;66;62;0;0;0;0
2020-12-17 16:30:00;57;43;75;51;66;57;27;15;48;47;0;0;0;0
2020-12-17 16:45:00;66;53;70;36;69;56;28;16;64;45;0;0;0;0
2020-12-17 17:00:00;59;49;62;42;69;49;44;18;54;45;0;0;0;0
2020-12-17 17:15:00;61;37;71;52;73;51;28;21;48;48;0;0;0;0
2020-12-17 17:30:00;33;25;53;32;52;37;27;15;38;42;0;0;0;0
2020-12-17 17:45:00;39;33;58;38;51;38;25;12;61;57;0;0;0;0
