2020-05-13 10:00:00;36;22;11;0;0;22;39;6;1;1;2;1;0;0;0;0;0;0
2020-05-13 10:15:00;40;28;10;0;0;22;47;4;4;4;3;0;0;0;5;0;0;0
2020-05-13 10:30:00;29;22;13;0;1;20;36;4;2;3;7;0;0;0;17;0;0;0
2020-05-13 10:45:00;41;36;18;0;0;20;42;6;1;1;10;2;0;0;2;1;0;0
2020-05-13 11:00:00;33;23;17;0;2;22;31;12;2;3;6;17;0;0;15;2;0;0
2020-05-13 11:15:00;44;30;20;0;0;21;31;8;2;4;8;5;0;0;8;0;0;0
2020-05-13 11:30:00;44;37;21;0;2;37;42;6;3;3;7;3;0;0;7;0;0;0
2020-05-13 11:45:00;34;25;23;0;0;33;46;14;1;2;7;0;0;0;2;0;0;0
2020-05-13 12:00:00;42;24;12;0;0;31;37;4;4;4;5;3;0;0;2;0;0;0
2020-05-13 12:15:00;45;33;18;0;0;30;34;12;0;0;9;26;0;0;12;0;0;0
2020-05-13 12:30:00;26;27;11;0;1;24;41;7;2;2;2;0;0;0;8;0;0;0
2020-05-13 12:45:00;28;35;11;0;1;33;36;6;2;4;1;0;0;0;5;0;2;0
2020-05-13 13:00:00;33;36;21;0;0;19;39;9;2;2;6;7;0;0;12;0;0;0
2020-05-13 13:15:00;44;54;17;0;2;37;70;11;2;2;9;4;0;0;9;3;0;0
2020-05-13 13:30:00;57;66;22;0;3;77;125;12;6;6;12;6;0;0;33;3;0;0
2020-05-13 13:45:00;64;85;23;0;1;62;94;10;2;9;13;1;1;0;24;1;0;0
2020-05-13 14:00:00;56;76;31;0;2;45;101;7;3;5;12;2;1;0;28;12;0;0
2020-05-13 14:15:00;52;47;34;1;1;40;65;9;3;5;4;1;0;0;34;2;0;0
2020-05-13 14:30:00;54;29;35;0;1;35;50;9;1;1;5;14;0;0;15;0;0;0
2020-05-13 14:45:00;42;39;35;0;0;32;47;9;4;4;3;1;0;0;24;2;0;0
2020-05-13 15:00:00;54;34;34;0;0;54;68;5;0;0;5;0;0;0;17;0;0;0
2020-05-13 15:15:00;63;67;39;0;1;35;49;4;5;3;3;7;0;0;61;28;0;1
2020-05-13 15:30:00;59;44;27;0;0;40;48;1;1;2;1;11;0;0;11;1;0;0
2020-05-13 15:45:00;42;31;29;0;0;33;57;6;3;4;5;3;0;0;13;0;0;0
2020-05-13 16:00:00;52;41;29;0;0;33;53;8;2;3;2;0;0;0;4;0;0;0
2020-05-13 16:15:00;35;42;29;0;1;37;39;6;3;6;3;7;0;0;13;0;0;0
2020-05-13 16:30:00;42;43;25;0;0;39;49;2;1;2;2;4;0;0;4;3;0;0
2020-05-13 16:45:00;39;47;25;0;1;37;41;4;4;5;4;7;0;0;11;0;0;0
2020-05-13 17:00:00;39;28;18;0;0;27;49;2;3;3;3;0;0;0;12;0;0;0
2020-05-13 17:15:00;43;35;27;0;1;41;43;1;2;2;1;0;0;0;0;0;0;0
2020-05-13 17:30:00;42;33;25;0;1;25;33;1;2;1;5;0;0;0;1;0;1;0
2020-05-13 17:45:00;40;24;16;0;2;27;36;4;3;4;4;0;0;0;2;0;0;0
2020-05-13 18:00:00;30;18;10;0;0;31;35;1;0;0;2;49;0;0;0;0;0;0
2020-05-13 18:15:00;29;29;15;0;0;31;39;8;5;7;5;0;0;0;40;1;11;0
2020-05-13 18:30:00;30;31;23;0;0;20;37;3;1;1;1;4;0;0;3;0;0;0
2020-05-13 18:45:00;25;17;19;0;1;18;24;1;2;2;3;0;0;0;0;0;0;0
2020-05-13 19:00:00;25;17;14;0;0;14;24;3;1;1;1;0;0;0;0;0;0;0
2020-05-13 19:15:00;14;13;18;0;0;13;25;3;3;4;1;0;0;0;1;0;0;0
2020-05-13 19:30:00;12;15;12;0;0;19;20;1;2;3;0;0;0;0;4;4;0;0
2020-05-13 19:45:00;13;12;6;0;0;13;21;2;2;3;5;0;0;0;6;0;0;0
2020-05-13 20:00:00;13;18;14;0;0;7;17;0;1;2;2;0;1;0;0;0;0;0
2020-05-13 20:15:00;19;13;16;0;0;14;11;0;2;1;0;0;0;0;9;0;0;0
2020-05-13 20:30:00;12;18;11;0;0;12;15;0;1;1;0;0;0;0;2;0;0;0
2020-05-13 20:45:00;17;23;9;0;0;10;23;3;2;1;7;0;0;0;7;0;0;0
2020-05-13 21:00:00;29;35;14;0;0;60;98;7;0;0;3;4;4;0;24;0;0;1
2020-05-13 21:15:00;34;51;13;1;2;19;32;1;1;1;2;0;1;0;17;3;0;0
2020-05-13 21:30:00;30;49;7;3;1;15;28;2;0;0;5;0;0;0;23;0;0;0
2020-05-13 21:45:00;28;26;17;0;1;13;26;1;1;1;4;0;0;0;27;4;0;0
2020-05-13 22:00:00;23;31;34;0;1;10;24;1;0;0;0;0;3;0;1;0;0;0
2020-05-13 22:15:00;10;8;5;0;0;6;11;0;0;0;1;0;0;0;0;0;0;0
2020-05-13 22:30:00;5;4;5;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0
2020-05-13 22:45:00;3;2;7;0;0;4;6;0;2;3;0;0;0;0;0;0;0;0
2020-05-13 23:00:00;3;4;4;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
2020-05-13 23:15:00;2;4;5;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-13 23:30:00;3;4;2;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0
2020-05-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
