DATUM;1(TAFGA);2(TAFBA)
2019-10-18 00:00:00;0;0
2019-10-18 00:15:00;0;0
2019-10-18 00:30:00;0;0
2019-10-18 00:45:00;0;0
2019-10-18 01:00:00;0;0
2019-10-18 01:15:00;0;0
2019-10-18 01:30:00;0;0
2019-10-18 01:45:00;0;0
2019-10-18 02:00:00;0;0
2019-10-18 02:15:00;0;0
2019-10-18 02:30:00;0;0
2019-10-18 02:45:00;0;0
2019-10-18 03:00:00;0;0
2019-10-18 03:15:00;0;0
2019-10-18 03:30:00;0;0
2019-10-18 03:45:00;0;0
2019-10-18 04:00:00;0;0
2019-10-18 04:15:00;0;0
2019-10-18 04:30:00;1;1
2019-10-18 04:45:00;0;0
2019-10-18 05:00:00;0;0
2019-10-18 05:15:00;0;0
2019-10-18 05:30:00;2;0
2019-10-18 05:45:00;7;0
2019-10-18 06:00:00;5;1
2019-10-18 06:15:00;5;0
2019-10-18 06:30:00;6;0
2019-10-18 06:45:00;6;4
2019-10-18 07:00:00;11;8
2019-10-18 07:15:00;11;1
2019-10-18 07:30:00;10;6
2019-10-18 07:45:00;23;2
2019-10-18 08:00:00;13;1
2019-10-18 08:15:00;14;1
2019-10-18 08:30:00;14;3
2019-10-18 08:45:00;9;0
2019-10-18 09:00:00;12;1
2019-10-18 09:15:00;17;11
2019-10-18 09:30:00;13;4
2019-10-18 09:45:00;18;4
2019-10-18 10:00:00;12;4
2019-10-18 10:15:00;15;2
2019-10-18 10:30:00;21;2
2019-10-18 10:45:00;15;2
2019-10-18 11:00:00;15;5
2019-10-18 11:15:00;16;7
2019-10-18 11:30:00;13;1
2019-10-18 11:45:00;15;7
2019-10-18 12:00:00;20;1
2019-10-18 12:15:00;29;2
2019-10-18 12:30:00;18;3
2019-10-18 12:45:00;16;3
2019-10-18 13:00:00;25;5
2019-10-18 13:15:00;18;5
2019-10-18 13:30:00;19;7
2019-10-18 13:45:00;19;9
2019-10-18 14:00:00;18;4
2019-10-18 14:15:00;24;6
2019-10-18 14:30:00;19;5
2019-10-18 14:45:00;21;7
2019-10-18 15:00:00;25;11
2019-10-18 15:15:00;20;7
2019-10-18 15:30:00;22;6
2019-10-18 15:45:00;21;9
2019-10-18 16:00:00;20;3
2019-10-18 16:15:00;28;28
2019-10-18 16:30:00;23;7
2019-10-18 16:45:00;21;7
2019-10-18 17:00:00;19;9
2019-10-18 17:15:00;24;10
2019-10-18 17:30:00;24;7
2019-10-18 17:45:00;18;2
2019-10-18 18:00:00;21;11
2019-10-18 18:15:00;24;6
2019-10-18 18:30:00;13;4
2019-10-18 18:45:00;25;10
2019-10-18 19:00:00;9;0
2019-10-18 19:15:00;9;2
2019-10-18 19:30:00;21;7
2019-10-18 19:45:00;16;5
2019-10-18 20:00:00;14;2
2019-10-18 20:15:00;11;4
2019-10-18 20:30:00;8;16
2019-10-18 20:45:00;7;2
2019-10-18 21:00:00;5;1
2019-10-18 21:15:00;5;3
2019-10-18 21:30:00;8;1
2019-10-18 21:45:00;6;3
2019-10-18 22:00:00;7;2
2019-10-18 22:15:00;13;7
2019-10-18 22:30:00;9;0
2019-10-18 22:45:00;4;1
2019-10-18 23:00:00;2;0
2019-10-18 23:15:00;1;1
2019-10-18 23:30:00;0;0
2019-10-18 23:45:00;1;3
