DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-02-27 00:00:00;14;2;1;0;5;8;9;0;0;0;0;0;0;0
2020-02-27 00:15:00;7;3;1;2;5;10;9;0;0;0;0;0;0;0
2020-02-27 00:30:00;10;0;0;0;5;18;14;0;0;0;0;0;0;0
2020-02-27 00:45:00;8;1;0;0;6;6;14;0;0;0;0;0;0;0
2020-02-27 01:00:00;6;0;0;0;2;6;11;0;0;0;0;0;0;0
2020-02-27 01:15:00;5;0;0;0;1;7;3;0;0;0;0;0;0;0
2020-02-27 01:30:00;3;0;0;0;5;15;5;0;0;0;0;0;0;0
2020-02-27 01:45:00;3;0;1;0;5;4;5;0;0;0;0;0;0;0
2020-02-27 02:00:00;4;0;1;2;0;12;7;0;0;0;0;0;0;0
2020-02-27 02:15:00;1;0;0;0;1;10;3;0;0;0;0;0;0;0
2020-02-27 02:30:00;0;0;0;0;3;7;1;0;0;0;0;0;0;0
2020-02-27 02:45:00;1;1;0;0;3;6;4;0;0;0;0;0;0;0
2020-02-27 03:00:00;3;3;0;0;3;7;7;0;0;0;0;0;0;0
2020-02-27 03:15:00;3;0;0;0;2;5;6;0;0;0;0;0;0;0
2020-02-27 03:30:00;3;0;0;0;0;12;9;0;0;0;0;0;0;0
2020-02-27 03:45:00;3;0;1;1;1;7;5;0;0;0;0;0;0;0
2020-02-27 04:00:00;4;1;3;1;1;9;3;0;0;0;0;0;0;0
2020-02-27 04:15:00;8;0;0;0;4;22;6;0;0;0;0;0;0;0
2020-02-27 04:30:00;6;2;2;2;9;23;16;0;0;0;0;0;0;0
2020-02-27 04:45:00;14;1;2;1;8;26;20;0;0;0;0;0;0;0
2020-02-27 05:00:00;34;1;3;2;9;28;47;0;0;0;0;0;0;0
2020-02-27 05:15:00;86;2;4;1;17;64;89;0;0;0;0;0;0;0
2020-02-27 05:30:00;102;15;17;4;27;77;118;0;0;0;0;0;0;2
2020-02-27 05:45:00;103;8;22;11;48;77;141;7;0;0;0;0;0;0
2020-02-27 06:00:00;89;7;17;8;43;102;116;0;0;0;0;0;0;0
2020-02-27 06:15:00;100;5;30;9;46;106;130;2;0;0;0;0;0;0
2020-02-27 06:30:00;171;22;35;11;59;108;205;0;0;0;0;0;0;0
2020-02-27 06:45:00;164;27;42;19;51;97;189;0;0;0;0;0;0;0
2020-02-27 07:00:00;181;39;39;9;63;106;201;1;0;0;0;0;0;0
2020-02-27 07:15:00;164;42;47;17;52;111;182;4;0;2;0;0;0;0
2020-02-27 07:30:00;164;40;39;19;77;108;166;0;0;3;0;0;0;0
2020-02-27 07:45:00;151;38;39;18;60;116;151;2;0;15;0;0;0;0
2020-02-27 08:00:00;135;35;24;15;60;116;158;0;0;0;0;0;0;0
2020-02-27 08:15:00;127;24;35;24;64;129;138;7;0;4;0;0;0;0
2020-02-27 08:30:00;121;19;30;13;63;129;157;3;0;0;0;0;0;0
2020-02-27 08:45:00;132;43;25;24;65;118;153;10;0;0;1;1;1;0
2020-02-27 09:00:00;102;18;23;8;36;97;140;0;0;0;5;5;5;0
2020-02-27 09:15:00;90;16;19;18;48;94;129;0;0;0;0;0;0;0
2020-02-27 09:30:00;88;20;20;8;50;120;143;2;0;1;0;0;0;0
2020-02-27 09:45:00;86;22;22;21;71;112;131;5;0;0;1;1;1;0
2020-02-27 10:00:00;106;33;23;17;71;133;147;1;0;3;0;0;0;0
2020-02-27 10:15:00;83;24;32;18;67;123;121;0;0;0;0;0;0;0
2020-02-27 10:30:00;89;30;27;17;63;125;119;1;0;1;0;0;0;0
2020-02-27 10:45:00;101;19;30;18;68;126;139;3;1;0;0;0;0;0
2020-02-27 11:00:00;95;22;39;13;58;106;135;2;0;1;0;0;0;0
2020-02-27 11:15:00;101;27;41;14;75;125;132;0;0;0;0;0;0;0
2020-02-27 11:30:00;105;26;25;10;72;128;137;0;0;0;0;0;0;0
2020-02-27 11:45:00;86;24;37;18;61;101;118;5;0;0;0;0;0;0
2020-02-27 12:00:00;87;36;34;23;70;119;118;6;0;1;0;0;0;0
2020-02-27 12:15:00;96;21;38;18;67;124;137;0;0;3;0;0;0;0
2020-02-27 12:30:00;93;20;31;16;69;121;126;6;0;4;0;0;0;0
2020-02-27 12:45:00;86;26;29;18;78;116;130;2;0;0;0;0;0;0
2020-02-27 13:00:00;110;22;28;16;84;142;144;15;0;4;0;0;0;0
