DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-09 00:00:00;3;4;5;0;0;1;5;3;2;0;0;0
2019-10-09 00:15:00;1;4;2;0;0;0;6;0;0;0;0;0
2019-10-09 00:30:00;2;3;3;1;2;0;2;0;0;0;0;0
2019-10-09 00:45:00;1;2;3;2;6;6;8;0;0;0;0;0
2019-10-09 01:00:00;2;2;3;0;1;0;2;0;0;0;0;0
2019-10-09 01:15:00;0;1;1;1;1;0;0;0;0;0;0;0
2019-10-09 01:30:00;2;1;2;0;0;0;2;0;0;0;0;0
2019-10-09 01:45:00;0;1;2;0;0;0;1;0;0;0;0;0
2019-10-09 02:00:00;0;0;1;0;0;0;1;0;0;0;0;0
2019-10-09 02:15:00;1;2;2;0;1;0;0;0;0;0;0;0
2019-10-09 02:30:00;0;0;0;0;0;2;3;0;0;0;0;0
2019-10-09 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 03:00:00;0;1;1;0;0;0;1;0;0;0;0;0
2019-10-09 03:15:00;2;1;1;0;0;0;2;0;0;0;0;0
2019-10-09 03:30:00;0;0;0;1;0;1;1;0;0;0;0;0
2019-10-09 03:45:00;1;2;1;0;0;1;1;0;0;0;0;0
2019-10-09 04:00:00;0;1;1;0;2;1;1;0;0;0;0;0
2019-10-09 04:15:00;0;0;2;3;2;2;2;0;0;0;0;0
2019-10-09 04:30:00;1;1;1;0;0;0;2;0;0;0;0;0
2019-10-09 04:45:00;1;2;4;0;0;0;10;0;1;1;0;0
2019-10-09 05:00:00;6;8;9;1;1;3;22;0;0;1;0;0
2019-10-09 05:15:00;2;5;10;0;0;5;30;0;0;6;0;0
2019-10-09 05:30:00;10;5;10;2;0;6;36;0;2;1;254;0
2019-10-09 05:45:00;39;35;58;0;2;7;20;0;0;1;0;0
2019-10-09 06:00:00;46;32;47;0;1;9;32;0;3;2;0;0
2019-10-09 06:15:00;18;18;25;1;0;4;27;1;2;0;0;0
2019-10-09 06:30:00;18;17;29;2;1;13;51;257;2;1;0;0
2019-10-09 06:45:00;19;13;21;0;0;9;52;2;4;5;0;0
2019-10-09 07:00:00;29;32;48;1;2;12;79;257;2;0;0;0
2019-10-09 07:15:00;44;27;42;1;4;15;55;0;2;4;0;1
2019-10-09 07:30:00;43;33;50;1;2;16;71;0;2;5;0;2
2019-10-09 07:45:00;51;50;57;2;2;20;66;0;2;4;0;3
2019-10-09 08:00:00;55;58;67;4;5;20;68;1;2;2;0;1
2019-10-09 08:15:00;58;58;72;2;6;20;61;257;5;1;0;0
2019-10-09 08:30:00;54;49;87;3;3;15;44;263;5;0;0;0
2019-10-09 08:45:00;64;62;72;2;5;16;41;293;2;0;0;1
2019-10-09 09:00:00;58;70;72;1;8;9;43;258;7;1;0;0
2019-10-09 09:15:00;70;79;84;10;16;10;44;7;7;1;0;7
2019-10-09 09:30:00;69;81;96;3;15;11;36;4;16;0;0;0
2019-10-09 09:45:00;75;95;94;4;21;17;44;4;20;1;0;2
2019-10-09 10:00:00;59;80;82;9;18;30;58;508;16;0;0;2
2019-10-09 10:15:00;72;69;70;13;16;33;66;262;20;1;0;1
2019-10-09 10:30:00;68;63;67;18;20;27;62;6;23;0;0;0
