DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-03-30 00:00:00;7;7;6;8;3;0;0;0;0;1;0
2020-03-30 00:15:00;7;8;3;7;1;1;1;2;0;2;3
2020-03-30 00:30:00;4;5;1;8;0;4;1;5;0;1;1
2020-03-30 00:45:00;3;3;3;5;0;1;0;1;0;0;0
2020-03-30 01:00:00;5;7;2;3;2;0;0;1;0;0;0
2020-03-30 01:15:00;5;6;5;8;0;2;2;1;0;1;0
2020-03-30 01:30:00;6;8;2;2;0;8;3;1;0;1;1
2020-03-30 01:45:00;8;9;7;4;0;0;0;0;0;1;2
2020-03-30 02:00:00;6;6;6;5;0;0;0;1;0;0;1
2020-03-30 02:15:00;8;11;4;3;0;2;1;0;0;0;0
2020-03-30 02:30:00;5;6;6;4;3;2;0;0;0;1;0
2020-03-30 02:45:00;1;1;3;6;6;1;0;0;0;0;0
2020-03-30 03:00:00;6;8;7;4;2;2;0;0;0;1;0
2020-03-30 03:15:00;5;10;6;6;1;3;0;0;0;1;0
2020-03-30 03:30:00;5;6;3;5;3;1;1;0;0;1;2
2020-03-30 03:45:00;4;7;3;5;2;2;0;0;0;0;0
2020-03-30 04:00:00;7;12;3;3;2;2;0;1;0;0;0
2020-03-30 04:15:00;10;11;5;7;7;0;0;3;0;1;1
2020-03-30 04:30:00;11;13;9;5;2;0;0;4;0;2;2
2020-03-30 04:45:00;13;16;10;13;7;1;0;9;0;0;2
2020-03-30 05:00:00;26;27;9;11;12;6;3;5;0;6;6
2020-03-30 05:15:00;49;51;25;15;17;10;1;7;0;3;8
2020-03-30 05:30:00;59;64;45;32;23;23;5;11;0;10;15
2020-03-30 05:45:00;52;58;40;33;16;5;1;11;0;6;11
2020-03-30 06:00:00;61;68;43;32;15;11;6;8;0;10;20
2020-03-30 06:15:00;77;85;57;41;23;16;8;17;0;18;16
2020-03-30 06:30:00;105;114;87;57;28;22;5;23;0;14;30
2020-03-30 06:45:00;91;112;79;76;58;21;34;19;0;20;27
2020-03-30 07:00:00;71;89;59;81;42;34;6;24;0;17;20
2020-03-30 07:15:00;97;110;79;82;60;22;8;26;0;18;25
2020-03-30 07:30:00;93;112;68;95;65;30;13;25;0;14;30
2020-03-30 07:45:00;85;102;82;96;57;21;16;27;0;13;20
2020-03-30 08:00:00;86;101;70;81;58;15;12;18;0;16;20
2020-03-30 08:15:00;59;82;54;77;52;26;7;17;0;14;17
2020-03-30 08:30:00;75;94;63;81;58;18;9;20;0;16;27
2020-03-30 08:45:00;76;90;72;61;49;20;18;20;0;23;17
2020-03-30 09:00:00;74;87;50;70;50;11;19;22;0;17;14
2020-03-30 09:15:00;71;90;56;52;44;11;7;26;0;15;18
2020-03-30 09:30:00;66;89;57;64;51;13;9;24;0;17;15
2020-03-30 09:45:00;68;88;75;63;50;20;9;28;0;16;19
2020-03-30 10:00:00;76;101;70;64;51;28;11;31;0;15;15
2020-03-30 10:15:00;84;103;74;78;49;18;15;26;0;13;15
2020-03-30 10:30:00;67;87;68;83;53;19;17;33;0;23;24
2020-03-30 10:45:00;72;104;63;62;50;16;10;23;0;21;19
2020-03-30 11:00:00;65;90;60;66;58;30;10;35;0;9;15
2020-03-30 11:15:00;88;115;78;63;49;19;25;26;0;14;17
2020-03-30 11:30:00;64;94;62;66;46;22;8;29;0;26;19
2020-03-30 11:45:00;70;103;66;79;52;21;15;36;0;14;14
2020-03-30 12:00:00;83;115;74;73;48;27;33;40;0;19;19
2020-03-30 12:15:00;85;108;60;88;59;22;6;46;0;22;16
2020-03-30 12:30:00;58;81;46;72;40;21;11;36;0;15;14
2020-03-30 12:45:00;82;106;56;80;49;20;26;26;0;19;20
2020-03-30 13:00:00;64;89;63;61;51;16;5;33;0;18;16
2020-03-30 13:15:00;70;109;69;87;63;18;6;37;0;17;17
2020-03-30 13:30:00;71;92;50;71;54;18;15;38;0;21;18
2020-03-30 13:45:00;83;110;71;73;65;17;9;44;0;11;26
2020-03-30 14:00:00;68;89;48;101;53;26;16;39;0;21;23
2020-03-30 14:15:00;83;106;90;84;63;21;11;38;0;21;21
2020-03-30 14:30:00;80;105;72;102;57;18;8;43;0;21;21
2020-03-30 14:45:00;76;102;69;74;64;18;6;53;0;15;22
2020-03-30 15:00:00;76;93;59;94;42;21;14;34;0;10;15
2020-03-30 15:15:00;78;116;59;83;61;21;10;46;0;26;26
2020-03-30 15:30:00;72;104;70;95;77;19;8;49;0;22;20
2020-03-30 15:45:00;75;109;53;102;93;22;12;35;0;16;21
2020-03-30 16:00:00;87;118;67;93;80;7;11;44;0;16;18
2020-03-30 16:15:00;89;128;80;103;85;16;14;44;0;20;25
2020-03-30 16:30:00;81;113;72;99;85;21;14;41;0;14;15
2020-03-30 16:45:00;85;127;67;118;79;17;10;49;0;17;12
2020-03-30 17:00:00;94;124;71;112;85;33;10;45;0;14;16
2020-03-30 17:15:00;87;126;76;94;78;17;16;49;0;14;25
2020-03-30 17:30:00;82;116;73;102;75;15;7;36;0;10;20
2020-03-30 17:45:00;74;97;66;74;73;17;3;34;0;22;17
2020-03-30 18:00:00;66;90;43;80;55;18;25;44;0;10;19
2020-03-30 18:15:00;66;93;47;67;53;11;8;40;0;15;8
2020-03-30 18:30:00;59;81;49;66;34;10;7;34;0;9;17
2020-03-30 18:45:00;56;78;40;51;34;9;10;31;0;18;10
2020-03-30 19:00:00;36;55;21;41;33;8;10;20;0;17;13
2020-03-30 19:15:00;41;70;34;50;39;9;35;23;0;8;8
2020-03-30 19:30:00;40;62;42;49;32;10;11;25;0;13;9
2020-03-30 19:45:00;41;56;24;35;27;10;17;23;0;12;12
2020-03-30 20:00:00;32;51;24;44;22;8;5;21;0;8;10
2020-03-30 20:15:00;26;31;20;32;15;16;12;21;0;11;7
2020-03-30 20:30:00;27;41;16;30;14;4;8;11;0;8;8
2020-03-30 20:45:00;23;34;21;31;21;7;10;14;0;10;10
2020-03-30 21:00:00;24;33;17;22;10;6;3;13;0;10;7
2020-03-30 21:15:00;15;25;13;20;10;4;2;14;0;5;7
2020-03-30 21:30:00;19;30;15;22;6;4;2;10;0;6;4
2020-03-30 21:45:00;14;23;14;20;5;5;6;8;0;2;4
2020-03-30 22:00:00;10;17;7;25;9;4;0;12;0;3;0
2020-03-30 22:15:00;17;28;7;25;17;1;1;11;0;6;10
2020-03-30 22:30:00;14;17;13;18;7;3;2;6;0;13;7
2020-03-30 22:45:00;9;12;8;12;3;3;2;7;0;6;6
2020-03-30 23:00:00;7;13;7;10;5;2;0;8;0;6;1
2020-03-30 23:15:00;7;9;6;12;3;3;0;2;0;2;3
2020-03-30 23:30:00;12;14;7;4;1;0;1;2;0;2;1
2020-03-30 23:45:00;1;1;2;11;2;4;2;1;0;2;1
