DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-10-09 00:00:00;22;8;1;0;0;3;12;8
2020-10-09 00:15:00;4;7;4;3;2;7;10;6
2020-10-09 00:30:00;11;9;3;0;1;5;17;13
2020-10-09 00:45:00;11;6;3;2;4;5;15;10
2020-10-09 01:00:00;9;7;4;1;0;3;11;10
2020-10-09 01:15:00;8;6;2;1;1;3;13;4
2020-10-09 01:30:00;10;5;0;0;0;2;3;1
2020-10-09 01:45:00;7;4;1;0;0;3;5;0
2020-10-09 02:00:00;6;3;0;1;1;3;5;4
2020-10-09 02:15:00;11;8;1;0;0;2;12;6
2020-10-09 02:30:00;12;5;2;1;1;1;5;2
2020-10-09 02:45:00;2;0;0;0;0;5;8;4
2020-10-09 03:00:00;8;6;1;1;1;2;14;6
2020-10-09 03:15:00;9;13;3;0;0;1;11;8
2020-10-09 03:30:00;7;6;0;2;3;3;3;3
2020-10-09 03:45:00;13;5;1;1;0;3;13;4
2020-10-09 04:00:00;8;6;2;2;3;2;12;8
2020-10-09 04:15:00;19;11;3;1;1;5;12;7
2020-10-09 04:30:00;14;14;4;1;0;3;20;6
2020-10-09 04:45:00;24;11;5;1;2;5;21;8
2020-10-09 05:00:00;32;15;9;0;2;6;32;16
2020-10-09 05:15:00;36;27;7;2;3;11;57;33
2020-10-09 05:30:00;39;31;19;2;2;15;48;27
2020-10-09 05:45:00;63;48;25;7;7;36;58;39
2020-10-09 06:00:00;70;53;17;3;5;29;61;40
2020-10-09 06:15:00;79;69;17;3;5;33;71;59
2020-10-09 06:30:00;99;102;28;7;10;45;89;61
2020-10-09 06:45:00;142;170;26;12;15;58;93;69
2020-10-09 07:00:00;107;104;27;17;16;77;91;75
2020-10-09 07:15:00;131;116;24;17;12;93;146;137
2020-10-09 07:30:00;154;148;38;17;22;108;117;83
2020-10-09 07:45:00;178;184;44;15;18;79;121;71
2020-10-09 08:00:00;142;132;39;14;20;61;97;62
2020-10-09 08:15:00;132;138;35;8;19;52;95;67
2020-10-09 08:30:00;130;132;33;13;32;72;87;70
2020-10-09 08:45:00;108;131;32;8;38;48;99;69
2020-10-09 09:00:00;108;100;31;13;57;60;103;71
2020-10-09 09:15:00;102;96;24;9;7;53;99;57
2020-10-09 09:30:00;108;114;33;11;14;57;103;63
2020-10-09 09:45:00;107;115;33;12;27;43;116;80
2020-10-09 10:00:00;115;122;28;16;141;48;108;77
2020-10-09 10:15:00;132;115;35;13;68;64;114;90
2020-10-09 10:30:00;125;109;39;13;14;43;125;85
2020-10-09 10:45:00;141;129;30;4;6;44;148;96
2020-10-09 11:00:00;122;118;57;14;11;51;139;89
2020-10-09 11:15:00;123;151;51;10;10;46;134;100
2020-10-09 11:30:00;138;135;62;11;13;34;136;91
2020-10-09 11:45:00;149;149;58;13;10;46;141;112
2020-10-09 12:00:00;152;131;74;10;7;49;160;114
2020-10-09 12:15:00;139;122;50;12;8;43;166;104
2020-10-09 12:30:00;127;134;50;11;11;53;154;124
2020-10-09 12:45:00;138;117;54;15;15;42;166;129
2020-10-09 13:00:00;127;139;66;11;7;45;148;119
2020-10-09 13:15:00;150;132;60;11;14;58;159;119
2020-10-09 13:30:00;148;144;66;11;14;49;164;116
2020-10-09 13:45:00;142;152;49;11;13;46;158;121
2020-10-09 14:00:00;144;149;57;12;10;42;165;122
2020-10-09 14:15:00;144;133;61;6;9;49;148;129
2020-10-09 14:30:00;153;149;48;14;15;54;162;102
2020-10-09 14:45:00;156;156;54;5;6;37;182;96
2020-10-09 15:00:00;150;136;65;13;16;57;168;110
2020-10-09 15:15:00;153;133;48;12;12;59;179;120
2020-10-09 15:30:00;157;136;47;11;10;48;180;125
2020-10-09 15:45:00;139;157;53;7;9;46;177;116
2020-10-09 16:00:00;171;125;60;13;9;61;183;121
2020-10-09 16:15:00;141;129;44;10;12;60;176;118
2020-10-09 16:30:00;146;101;55;18;15;64;155;127
2020-10-09 16:45:00;136;126;42;14;18;77;157;118
2020-10-09 17:00:00;134;129;50;17;14;58;161;130
2020-10-09 17:15:00;114;118;36;14;9;70;138;107
2020-10-09 17:30:00;125;124;43;9;10;57;154;105
2020-10-09 17:45:00;109;90;48;12;15;64;155;106
2020-10-09 18:00:00;109;105;49;13;12;64;162;112
2020-10-09 18:15:00;106;99;39;15;15;73;144;105
2020-10-09 18:30:00;93;93;40;12;11;64;135;77
2020-10-09 18:45:00;85;73;24;8;6;49;117;75
2020-10-09 19:00:00;64;64;35;15;12;46;119;75
2020-10-09 19:15:00;78;70;25;11;10;45;119;85
2020-10-09 19:30:00;53;60;16;7;6;51;107;59
2020-10-09 19:45:00;44;46;14;6;5;31;90;49
2020-10-09 20:00:00;56;49;20;4;7;44;75;43
2020-10-09 20:15:00;41;42;16;5;2;38;52;36
