DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-10-25 00:00:00;2;1;0;12;7;3;5;4;8;2;1
2019-10-25 00:15:00;2;3;1;8;5;1;7;9;7;1;1
2019-10-25 00:30:00;0;1;0;5;8;3;2;6;3;0;0
2019-10-25 00:45:00;1;1;0;8;12;1;3;8;4;1;1
2019-10-25 01:00:00;1;2;0;8;8;2;3;4;5;0;1
2019-10-25 01:15:00;0;0;0;7;9;4;1;5;4;0;0
2019-10-25 01:30:00;0;0;0;4;4;1;1;1;4;0;0
2019-10-25 01:45:00;1;2;0;1;1;0;1;4;1;0;0
2019-10-25 02:00:00;0;0;0;1;1;1;0;0;0;0;0
2019-10-25 02:15:00;1;1;0;6;2;1;3;2;1;0;0
2019-10-25 02:30:00;0;1;0;1;3;0;1;1;1;1;1
2019-10-25 02:45:00;0;0;0;3;1;2;2;3;3;1;1
2019-10-25 03:00:00;1;0;0;4;7;10;4;1;0;0;0
2019-10-25 03:15:00;0;0;0;4;0;4;4;1;2;0;0
2019-10-25 03:30:00;1;2;0;2;3;2;2;0;0;0;0
2019-10-25 03:45:00;0;1;0;5;5;2;0;4;3;0;0
2019-10-25 04:00:00;0;3;0;4;5;2;1;1;1;2;2
2019-10-25 04:15:00;1;3;0;3;5;2;6;3;3;1;0
2019-10-25 04:30:00;1;3;0;4;5;2;2;7;3;3;3
2019-10-25 04:45:00;0;3;0;10;7;0;1;11;10;5;4
2019-10-25 05:00:00;3;6;0;18;14;6;4;16;22;4;4
2019-10-25 05:15:00;1;16;1;17;15;6;8;55;46;15;14
2019-10-25 05:30:00;6;21;2;29;28;8;3;64;54;22;19
2019-10-25 05:45:00;2;23;4;60;38;15;10;75;87;26;21
2019-10-25 06:00:00;6;17;4;58;38;12;10;52;57;8;6
2019-10-25 06:15:00;6;34;3;56;38;13;17;75;73;11;11
2019-10-25 06:30:00;6;33;5;45;41;7;11;106;122;19;15
2019-10-25 06:45:00;10;36;2;66;52;12;18;105;130;23;20
2019-10-25 07:00:00;3;41;8;54;43;10;25;130;150;21;17
2019-10-25 07:15:00;10;48;17;68;54;17;42;139;192;23;14
2019-10-25 07:30:00;16;52;6;94;75;10;44;158;197;25;19
2019-10-25 07:45:00;27;51;6;121;80;21;44;145;180;38;31
2019-10-25 08:00:00;13;38;6;114;81;18;32;117;141;31;26
2019-10-25 08:15:00;20;39;11;92;61;25;42;110;126;26;19
2019-10-25 08:30:00;12;41;2;90;53;14;28;86;103;23;17
2019-10-25 08:45:00;4;26;5;95;69;14;30;102;97;24;17
2019-10-25 09:00:00;15;33;3;87;63;14;22;90;71;15;12
2019-10-25 09:15:00;8;31;5;103;56;13;28;85;75;8;8
2019-10-25 09:30:00;12;25;4;72;54;13;26;63;60;6;6
2019-10-25 09:45:00;5;25;6;99;89;14;26;79;70;11;14
2019-10-25 10:00:00;12;32;3;81;53;15;22;78;66;10;8
2019-10-25 10:15:00;7;25;3;95;64;11;29;84;59;11;10
2019-10-25 10:30:00;8;28;3;93;75;18;26;57;63;19;17
2019-10-25 10:45:00;19;26;4;87;60;16;35;75;70;10;9
2019-10-25 11:00:00;12;34;8;95;63;9;35;64;67;10;6
2019-10-25 11:15:00;12;25;4;108;65;14;42;58;64;10;11
2019-10-25 11:30:00;12;28;5;133;77;12;42;80;67;12;11
2019-10-25 11:45:00;12;39;4;123;96;53;49;80;60;14;16
2019-10-25 12:00:00;34;30;3;156;111;46;55;81;61;13;9
2019-10-25 12:15:00;11;28;5;151;115;27;48;80;76;8;8
2019-10-25 12:30:00;17;36;1;171;135;34;65;69;73;15;12
2019-10-25 12:45:00;32;55;5;151;132;43;63;94;87;13;10
2019-10-25 13:00:00;26;44;2;149;143;29;49;83;68;9;6
2019-10-25 13:15:00;23;35;2;194;173;31;50;94;83;13;10
2019-10-25 13:30:00;19;63;4;180;133;28;54;118;79;21;15
2019-10-25 13:45:00;33;50;3;178;127;29;54;107;86;19;15
2019-10-25 14:00:00;29;55;7;190;154;53;36;104;92;11;13
2019-10-25 14:15:00;23;47;7;194;171;15;38;123;92;26;21
2019-10-25 14:30:00;18;43;4;233;163;35;67;92;87;15;11
2019-10-25 14:45:00;12;39;7;203;179;12;37;92;63;15;11
2019-10-25 15:00:00;12;39;3;182;162;93;45;87;68;9;7
2019-10-25 15:15:00;12;32;2;197;156;68;52;81;92;8;5
2019-10-25 15:30:00;9;35;5;193;140;24;51;85;75;12;15
2019-10-25 15:45:00;8;27;4;173;132;15;38;73;75;9;10
2019-10-25 16:00:00;22;39;5;161;135;20;36;94;87;17;20
2019-10-25 16:15:00;10;27;3;150;116;13;47;81;81;11;10
2019-10-25 16:30:00;14;32;5;147;108;25;47;101;76;15;15
2019-10-25 16:45:00;27;31;4;140;96;13;46;75;72;19;14
2019-10-25 17:00:00;10;32;9;144;115;14;41;171;80;16;16
2019-10-25 17:15:00;26;20;5;135;111;17;36;80;75;9;10
2019-10-25 17:30:00;13;23;2;118;97;17;36;166;77;12;12
2019-10-25 17:45:00;17;36;2;117;99;10;49;82;72;15;12
2019-10-25 18:00:00;10;27;6;106;88;33;39;78;78;18;11
2019-10-25 18:15:00;14;19;11;114;85;16;46;61;70;6;6
2019-10-25 18:30:00;11;18;5;107;93;41;43;74;69;18;12
