DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-11-25 00:00:00;2;3;7;1;0;0;4;0;0
2019-11-25 00:15:00;2;5;5;0;0;0;8;0;0
2019-11-25 00:30:00;0;0;3;1;0;0;4;0;0
2019-11-25 00:45:00;0;5;9;2;0;0;7;0;0
2019-11-25 01:00:00;0;2;2;0;0;0;1;0;0
2019-11-25 01:15:00;0;1;2;0;0;0;2;0;0
2019-11-25 01:30:00;0;0;0;0;0;0;1;0;0
2019-11-25 01:45:00;0;0;0;0;0;0;1;0;0
2019-11-25 02:00:00;0;1;1;1;0;0;2;0;0
2019-11-25 02:15:00;0;0;1;0;0;0;4;0;0
2019-11-25 02:30:00;0;0;1;0;0;0;3;0;0
2019-11-25 02:45:00;3;2;4;0;0;0;1;0;0
2019-11-25 03:00:00;0;1;1;0;0;0;1;0;0
2019-11-25 03:15:00;1;2;5;0;0;0;5;0;0
2019-11-25 03:30:00;0;2;1;0;0;2;1;0;0
2019-11-25 03:45:00;2;1;3;0;0;0;0;0;0
2019-11-25 04:00:00;1;3;6;0;0;0;3;0;0
2019-11-25 04:15:00;0;2;5;1;0;0;4;0;0
2019-11-25 04:30:00;1;4;6;0;0;0;8;0;0
2019-11-25 04:45:00;5;9;14;0;0;0;11;0;0
2019-11-25 05:00:00;6;17;21;1;0;0;28;0;0
2019-11-25 05:15:00;17;13;26;2;0;1;50;0;0
2019-11-25 05:30:00;14;19;41;2;2;3;96;0;0
2019-11-25 05:45:00;18;23;46;1;0;0;74;0;0
2019-11-25 06:00:00;25;22;40;14;5;3;54;0;0
2019-11-25 06:15:00;26;25;42;12;9;8;63;2;2
2019-11-25 06:30:00;40;41;81;15;11;14;124;0;1
2019-11-25 06:45:00;36;30;70;11;12;25;126;9;5
2019-11-25 07:00:00;41;25;68;14;12;17;164;5;2
2019-11-25 07:15:00;60;52;94;15;14;8;145;8;14
2019-11-25 07:30:00;64;61;109;25;14;17;178;5;5
2019-11-25 07:45:00;92;69;117;35;18;24;180;16;18
2019-11-25 08:00:00;79;48;102;22;15;15;179;1;8
2019-11-25 08:15:00;59;37;99;21;12;20;153;5;5
2019-11-25 08:30:00;66;54;95;22;14;14;115;2;3
2019-11-25 08:45:00;47;45;97;16;6;3;115;0;11
2019-11-25 09:00:00;42;51;76;13;10;5;97;0;4
2019-11-25 09:15:00;35;29;56;14;9;4;81;0;0
2019-11-25 09:30:00;37;40;66;14;8;3;69;1;2
2019-11-25 09:45:00;45;51;77;16;7;1;91;1;2
2019-11-25 10:00:00;42;35;60;23;12;3;65;10;2
2019-11-25 10:15:00;52;71;111;20;8;4;64;12;10
2019-11-25 10:30:00;38;44;75;16;7;6;63;2;3
2019-11-25 10:45:00;39;45;73;20;9;5;77;0;11
2019-11-25 11:00:00;25;39;71;17;4;4;45;3;3
2019-11-25 11:15:00;24;35;64;15;11;6;63;7;0
2019-11-25 11:30:00;42;56;83;20;12;3;94;6;4
2019-11-25 11:45:00;30;50;73;9;5;7;75;1;3
2019-11-25 12:00:00;54;77;114;18;6;4;79;5;4
2019-11-25 12:15:00;50;56;77;15;5;3;67;3;4
2019-11-25 12:30:00;44;49;76;7;5;9;95;0;37
2019-11-25 12:45:00;37;45;78;14;7;3;83;1;5
2019-11-25 13:00:00;51;64;91;17;10;7;95;2;28
2019-11-25 13:15:00;38;60;89;18;12;8;114;13;3
2019-11-25 13:30:00;32;54;78;7;6;5;101;6;2
2019-11-25 13:45:00;49;47;90;17;10;5;125;2;20
2019-11-25 14:00:00;47;72;101;11;4;0;74;4;3
2019-11-25 14:15:00;77;97;134;14;8;5;67;0;19
2019-11-25 14:30:00;101;119;184;258;5;6;70;7;3
2019-11-25 14:45:00;72;81;120;4;3;1;76;8;6
2019-11-25 15:00:00;94;81;146;4;2;1;115;2;55
2019-11-25 15:15:00;89;101;147;2;1;3;110;7;11
2019-11-25 15:30:00;99;99;172;9;3;5;102;8;20
2019-11-25 15:45:00;62;86;139;9;7;6;102;30;4
2019-11-25 16:00:00;87;108;145;19;8;6;125;11;7
2019-11-25 16:15:00;103;144;220;36;11;8;89;14;6
2019-11-25 16:30:00;103;111;166;24;10;7;121;1;18
2019-11-25 16:45:00;96;114;167;30;8;7;107;10;2
2019-11-25 17:00:00;80;112;140;27;6;1;115;1;2
2019-11-25 17:15:00;90;89;129;21;7;10;116;2;7
2019-11-25 17:30:00;95;111;155;19;11;11;113;2;3
2019-11-25 17:45:00;72;70;112;25;10;8;98;3;8
2019-11-25 18:00:00;55;70;103;15;8;7;70;3;14
2019-11-25 18:15:00;41;62;86;22;5;11;79;3;1
2019-11-25 18:30:00;42;49;70;11;6;7;80;6;1
2019-11-25 18:45:00;29;33;61;13;5;7;66;0;2
2019-11-25 19:00:00;34;29;60;19;7;3;61;0;1
2019-11-25 19:15:00;20;30;43;17;8;5;53;0;7
2019-11-25 19:30:00;18;30;44;10;6;4;41;2;1
2019-11-25 19:45:00;17;27;39;7;4;2;44;0;0
2019-11-25 20:00:00;20;27;42;9;8;5;46;0;0
2019-11-25 20:15:00;18;28;41;6;3;2;51;1;0
2019-11-25 20:30:00;10;23;25;6;6;2;27;0;1
2019-11-25 20:45:00;16;13;25;2;2;2;31;1;0
2019-11-25 21:00:00;8;13;23;5;4;3;34;0;0
2019-11-25 21:15:00;13;24;31;4;6;4;37;3;0
2019-11-25 21:30:00;17;28;40;7;7;1;40;0;0
2019-11-25 21:45:00;21;25;37;3;3;0;19;0;0
2019-11-25 22:00:00;31;30;47;12;3;1;17;0;0
2019-11-25 22:15:00;24;33;48;7;6;1;28;0;0
2019-11-25 22:30:00;4;11;17;0;0;1;17;0;0
2019-11-25 22:45:00;6;12;19;0;0;1;10;0;0
2019-11-25 23:00:00;8;9;15;1;2;0;14;0;0
2019-11-25 23:15:00;5;10;14;1;0;1;12;0;0
2019-11-25 23:30:00;1;4;6;0;0;2;12;0;0
2019-11-25 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
