DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-05-09 00:00:00;3;1;1;1;1;0;2;0;0;0
2020-05-09 00:15:00;8;1;1;3;1;3;8;0;0;0
2020-05-09 00:30:00;6;2;1;3;3;4;6;0;0;0
2020-05-09 00:45:00;8;3;3;3;2;0;5;0;0;0
2020-05-09 01:00:00;2;1;1;5;3;0;4;0;0;0
2020-05-09 01:15:00;2;0;0;0;1;0;3;0;0;0
2020-05-09 01:30:00;2;1;0;2;1;1;2;0;0;0
2020-05-09 01:45:00;2;5;1;2;6;1;1;0;0;0
2020-05-09 02:00:00;1;0;2;2;2;0;0;0;0;0
2020-05-09 02:15:00;0;0;0;3;2;0;6;0;0;0
2020-05-09 02:30:00;1;0;1;3;0;2;1;0;0;0
2020-05-09 02:45:00;2;4;1;1;0;1;3;0;0;0
2020-05-09 03:00:00;2;1;2;1;1;0;5;0;0;0
2020-05-09 03:15:00;4;1;0;1;1;0;2;0;0;0
2020-05-09 03:30:00;1;0;1;1;0;0;3;0;0;0
2020-05-09 03:45:00;0;3;1;1;0;2;2;0;0;0
2020-05-09 04:00:00;1;0;1;1;0;0;2;0;0;0
2020-05-09 04:15:00;2;0;1;4;1;1;4;0;0;0
2020-05-09 04:30:00;1;1;0;1;0;0;0;0;0;0
2020-05-09 04:45:00;1;0;1;0;0;1;5;0;0;0
2020-05-09 05:00:00;3;2;2;4;0;1;2;0;0;0
2020-05-09 05:15:00;4;0;3;4;0;1;3;0;0;0
2020-05-09 05:30:00;13;4;6;21;3;1;6;0;0;0
2020-05-09 05:45:00;20;7;10;18;0;0;3;0;0;0
2020-05-09 06:00:00;9;1;3;7;5;0;0;0;0;0
2020-05-09 06:15:00;10;3;8;4;2;2;1;0;0;0
2020-05-09 06:30:00;5;5;8;4;3;2;0;0;0;0
2020-05-09 06:45:00;11;7;11;5;1;0;0;0;0;0
2020-05-09 07:00:00;7;4;7;7;1;0;0;0;0;0
2020-05-09 07:15:00;16;7;2;5;0;0;0;0;0;0
2020-05-09 07:30:00;19;7;9;9;2;0;0;0;0;0
2020-05-09 07:45:00;34;5;14;13;2;0;0;0;0;0
2020-05-09 08:00:00;26;4;6;13;2;0;0;0;0;0
2020-05-09 08:15:00;22;7;16;6;1;0;0;0;0;0
2020-05-09 08:30:00;29;7;9;14;4;0;2;0;0;0
2020-05-09 08:45:00;48;9;12;10;2;0;2;0;0;0
2020-05-09 09:00:00;46;9;11;15;5;0;0;0;0;0
2020-05-09 09:15:00;54;7;29;14;4;0;2;0;0;0
2020-05-09 09:30:00;62;9;12;24;6;0;2;0;0;0
2020-05-09 09:45:00;70;32;18;15;10;0;2;0;0;0
2020-05-09 10:00:00;53;10;16;19;8;1;2;0;0;0
2020-05-09 10:15:00;62;13;22;20;6;0;5;0;0;0
2020-05-09 10:30:00;52;14;16;15;17;0;0;0;0;0
2020-05-09 10:45:00;66;14;27;32;8;1;8;0;0;0
2020-05-09 11:00:00;64;9;16;33;5;0;3;0;0;0
2020-05-09 11:15:00;65;14;15;21;9;0;4;2;0;0
2020-05-09 11:30:00;61;7;19;30;5;0;2;0;0;0
2020-05-09 11:45:00;53;14;22;27;5;0;0;0;0;0
2020-05-09 12:00:00;64;17;19;38;9;0;6;0;0;0
2020-05-09 12:15:00;56;8;12;25;7;0;7;0;0;0
2020-05-09 12:30:00;70;13;18;34;8;0;7;0;0;0
2020-05-09 12:45:00;59;15;16;30;4;0;13;0;0;0
2020-05-09 13:00:00;59;17;18;28;4;1;29;0;0;0
2020-05-09 13:15:00;57;10;12;12;3;1;25;0;0;0
2020-05-09 13:30:00;67;11;13;28;4;1;43;0;0;0
2020-05-09 13:45:00;70;12;16;29;5;2;45;0;0;0
2020-05-09 14:00:00;69;7;9;35;14;2;46;0;0;0
2020-05-09 14:15:00;73;20;142;28;3;0;28;0;0;0
2020-05-09 14:30:00;56;10;19;30;7;0;16;2;0;0
2020-05-09 14:45:00;64;17;20;34;3;0;25;0;0;0
2020-05-09 15:00:00;56;15;11;26;6;0;10;0;0;0
2020-05-09 15:15:00;65;17;18;23;4;0;2;0;0;0
2020-05-09 15:30:00;52;6;13;31;7;0;3;0;0;0
2020-05-09 15:45:00;71;8;10;30;3;0;2;0;0;0
2020-05-09 16:00:00;52;16;22;26;8;0;0;0;0;0
2020-05-09 16:15:00;59;14;21;27;8;0;0;0;1;0
2020-05-09 16:30:00;58;11;13;26;9;0;1;0;0;0
2020-05-09 16:45:00;60;17;15;25;9;0;2;0;0;0
2020-05-09 17:00:00;61;22;16;32;6;0;0;0;1;0
2020-05-09 17:15:00;60;15;15;9;2;0;0;0;0;0
2020-05-09 17:30:00;62;14;15;1;5;0;2;0;0;0
2020-05-09 17:45:00;39;12;12;41;3;0;1;0;0;0
2020-05-09 18:00:00;44;10;43;20;7;0;2;0;0;0
2020-05-09 18:15:00;39;9;12;28;2;0;0;0;0;0
2020-05-09 18:30:00;45;16;12;46;5;0;6;0;0;0
2020-05-09 18:45:00;46;17;14;3;9;0;5;0;0;0
2020-05-09 19:00:00;31;10;10;25;3;0;8;0;0;0
2020-05-09 19:15:00;27;14;18;18;4;0;11;0;0;0
2020-05-09 19:30:00;25;11;19;29;7;0;8;0;0;0
2020-05-09 19:45:00;26;14;8;15;4;0;6;0;0;0
2020-05-09 20:00:00;25;10;4;21;2;0;9;0;0;0
2020-05-09 20:15:00;25;7;11;13;2;1;6;0;1;0
2020-05-09 20:30:00;18;6;9;13;5;3;13;0;0;0
2020-05-09 20:45:00;13;6;6;8;2;0;14;3;0;0
2020-05-09 21:00:00;17;12;11;18;3;4;27;0;0;0
2020-05-09 21:15:00;19;10;9;8;3;10;12;0;0;0
2020-05-09 21:30:00;15;12;4;10;4;0;13;0;0;0
2020-05-09 21:45:00;30;9;5;10;3;3;13;0;5;0
2020-05-09 22:00:00;15;8;4;10;4;2;14;0;0;0
