DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-12-22 00:00:00;6;4;8;7;17;4;7;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 00:15:00;10;6;13;8;15;8;16;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 00:30:00;6;5;6;4;13;5;7;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 00:45:00;2;5;9;4;16;7;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 01:00:00;8;7;4;1;10;7;8;3;0;3;0;0;0;0;0;0;0;2;0;0;0;0
2019-12-22 01:15:00;4;5;5;5;11;3;7;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 01:30:00;3;4;11;4;5;3;7;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 01:45:00;8;4;4;4;3;1;9;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 02:00:00;5;3;5;4;4;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 02:15:00;2;1;7;4;8;4;8;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 02:30:00;4;1;6;3;6;5;4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 02:45:00;2;1;3;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 03:00:00;6;7;7;3;8;4;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 03:15:00;10;4;3;2;2;3;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 03:30:00;6;1;2;0;7;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 03:45:00;5;1;4;2;5;6;5;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 04:00:00;5;5;12;6;2;2;6;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 04:15:00;3;2;8;3;3;0;7;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 04:30:00;1;3;5;3;9;6;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 04:45:00;2;0;3;0;5;4;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 05:00:00;3;3;6;1;3;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 05:15:00;1;4;6;4;8;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 05:30:00;0;5;5;2;10;8;4;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 05:45:00;0;2;6;0;13;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 06:00:00;4;5;1;3;7;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 06:15:00;2;3;2;3;14;8;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 06:30:00;3;3;5;5;7;8;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 06:45:00;5;2;3;3;11;5;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 07:00:00;5;1;6;6;6;3;7;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 07:15:00;6;6;6;3;8;8;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 07:30:00;6;5;3;4;11;5;5;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 07:45:00;3;8;12;4;6;4;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 08:00:00;5;10;3;8;5;1;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 08:15:00;5;6;8;7;9;5;4;2;0;3;0;0;0;0;0;0;0;1;5;0;0;0
2019-12-22 08:30:00;3;5;5;1;9;2;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 08:45:00;4;6;9;5;20;8;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 09:00:00;10;11;7;7;16;5;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 09:15:00;10;13;10;10;24;5;4;1;0;6;0;0;0;2;0;0;0;0;0;0;0;0
2019-12-22 09:30:00;11;16;13;10;37;10;10;4;0;5;0;0;0;1;3;0;0;0;0;1;0;0
2019-12-22 09:45:00;12;23;11;7;31;5;10;1;0;8;0;2;0;2;1;0;0;0;0;0;0;0
2019-12-22 10:00:00;16;14;11;14;30;7;6;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 10:15:00;11;26;17;8;26;0;5;1;0;5;0;1;1;2;0;0;0;0;0;0;0;0
2019-12-22 10:30:00;17;18;16;14;24;7;11;3;0;7;0;0;0;12;0;0;0;0;0;0;0;0
2019-12-22 10:45:00;12;14;14;6;30;10;11;3;0;4;0;0;0;0;0;0;0;0;0;8;0;0
2019-12-22 11:00:00;17;23;15;15;27;4;12;1;0;7;0;0;1;4;1;0;0;0;0;2;0;0
2019-12-22 11:15:00;18;18;18;19;33;2;13;3;0;7;0;0;0;0;0;0;0;0;0;1;0;0
2019-12-22 11:30:00;15;24;8;16;38;5;14;2;0;6;0;0;0;0;4;0;0;0;0;1;1;0
2019-12-22 11:45:00;13;22;17;17;31;8;11;2;0;11;0;2;2;1;1;3;0;0;0;0;0;0
2019-12-22 12:00:00;16;26;14;13;44;3;13;1;0;6;0;0;0;2;0;0;0;0;0;0;0;0
2019-12-22 12:15:00;18;16;15;14;34;5;9;3;0;11;0;0;0;8;5;0;0;0;0;0;0;0
2019-12-22 12:30:00;16;25;15;15;30;10;21;2;0;11;0;0;0;2;13;0;5;0;0;0;0;0
2019-12-22 12:45:00;17;24;12;13;43;8;13;2;0;9;0;0;0;1;0;0;0;0;0;0;0;0
2019-12-22 13:00:00;16;21;19;16;37;5;14;3;0;1;0;2;5;1;0;0;0;0;0;0;0;0
2019-12-22 13:15:00;21;22;21;10;37;7;12;1;0;11;0;4;3;1;4;0;0;0;0;0;0;0
2019-12-22 13:30:00;7;28;24;19;39;20;17;1;0;7;0;3;0;0;0;0;0;0;0;1;0;0
2019-12-22 13:45:00;18;23;24;17;35;6;11;4;0;4;0;0;0;1;2;0;0;1;0;1;0;0
2019-12-22 14:00:00;15;22;25;17;37;7;17;3;0;10;0;0;0;1;56;0;0;0;0;3;0;0
2019-12-22 14:15:00;21;18;17;16;33;10;13;2;0;8;0;4;0;4;5;0;0;1;0;0;0;0
2019-12-22 14:30:00;15;24;21;27;37;4;20;3;0;8;0;0;9;1;0;0;0;0;0;1;3;0
2019-12-22 14:45:00;23;25;25;18;48;7;17;2;0;11;0;5;2;1;0;0;0;0;0;1;0;0
2019-12-22 15:00:00;13;22;16;17;51;8;18;3;0;8;0;1;2;2;0;0;0;0;0;0;0;0
2019-12-22 15:15:00;18;26;17;15;51;7;18;6;0;7;0;0;3;0;0;0;0;3;10;0;0;0
2019-12-22 15:30:00;24;28;16;18;39;7;25;5;0;12;0;4;0;1;0;0;0;2;0;0;0;0
2019-12-22 15:45:00;14;22;18;17;49;11;17;3;0;4;0;4;9;2;1;0;0;0;2;0;0;0
2019-12-22 16:00:00;21;29;19;9;53;11;23;5;0;9;0;0;0;0;0;0;0;0;0;2;0;0
2019-12-22 16:15:00;24;23;17;13;47;13;20;3;0;11;0;0;0;0;0;0;0;2;0;0;0;0
2019-12-22 16:30:00;19;26;25;19;47;13;23;3;0;8;0;0;0;1;0;0;0;0;0;1;4;0
