DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-04-24 00:00:00;5;1;1;1;0;2;4;0;0;1;1
2020-04-24 00:15:00;14;2;0;2;0;2;6;1;0;4;0
2020-04-24 00:30:00;2;2;2;0;0;0;8;3;0;0;0
2020-04-24 00:45:00;2;2;0;1;1;2;8;2;1;0;0
2020-04-24 01:00:00;2;1;0;2;0;3;7;3;1;1;0
2020-04-24 01:15:00;8;3;1;1;0;2;5;1;0;0;0
2020-04-24 01:30:00;3;5;1;0;0;0;6;2;0;1;0
2020-04-24 01:45:00;3;2;0;0;0;0;2;2;0;1;0
2020-04-24 02:00:00;1;3;1;0;0;0;6;3;0;0;0
2020-04-24 02:15:00;1;2;1;1;0;1;4;1;0;0;0
2020-04-24 02:30:00;1;6;0;0;0;1;5;2;0;0;0
2020-04-24 02:45:00;2;1;0;0;0;0;4;0;0;1;0
2020-04-24 03:00:00;4;3;0;0;0;2;9;2;0;0;0
2020-04-24 03:15:00;1;1;0;0;0;1;4;0;0;1;0
2020-04-24 03:30:00;4;5;0;0;0;0;7;6;0;0;0
2020-04-24 03:45:00;3;0;0;0;0;0;4;1;0;1;0
2020-04-24 04:00:00;5;4;0;2;0;2;7;0;0;0;0
2020-04-24 04:15:00;6;6;0;0;0;0;8;0;0;0;0
2020-04-24 04:30:00;10;10;1;1;0;1;15;1;0;0;0
2020-04-24 04:45:00;12;4;3;1;0;2;22;3;0;2;0
2020-04-24 05:00:00;15;11;3;3;0;4;22;8;0;2;0
2020-04-24 05:15:00;25;24;9;2;1;4;50;31;0;0;0
2020-04-24 05:30:00;34;21;18;4;1;6;88;65;0;5;0
2020-04-24 05:45:00;36;19;11;14;1;19;72;54;1;2;0
2020-04-24 06:00:00;60;35;22;13;5;19;52;43;0;1;0
2020-04-24 06:15:00;54;22;18;16;4;24;81;73;0;3;0
2020-04-24 06:30:00;63;35;29;25;3;34;92;80;0;6;2
2020-04-24 06:45:00;69;34;27;24;3;32;97;67;1;6;1
2020-04-24 07:00:00;42;36;20;27;6;38;80;68;0;5;0
2020-04-24 07:15:00;57;36;21;24;8;36;85;81;0;7;0
2020-04-24 07:30:00;65;32;23;32;6;36;87;74;2;7;0
2020-04-24 07:45:00;57;23;25;30;9;46;100;79;3;9;1
2020-04-24 08:00:00;46;33;27;22;3;26;88;67;1;4;1
2020-04-24 08:15:00;40;25;21;19;2;23;83;60;2;6;1
2020-04-24 08:30:00;58;30;19;17;4;23;81;50;1;6;1
2020-04-24 08:45:00;75;28;24;16;2;21;76;48;2;8;1
2020-04-24 09:00:00;72;22;18;16;3;20;76;60;2;7;0
2020-04-24 09:15:00;63;27;24;9;2;14;71;56;0;6;4
2020-04-24 09:30:00;81;28;18;14;3;15;76;56;0;5;2
2020-04-24 09:45:00;81;27;22;9;2;14;81;70;3;4;1
