DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-06-07 00:00:00;4;9;2;1;5;3;2;2;19;5;0;4;8;4;0;0;0;0;0;0;0
2020-06-07 00:15:00;3;13;6;5;7;7;3;0;15;17;6;0;6;5;0;0;0;0;0;0;0
2020-06-07 00:30:00;6;16;7;2;9;7;6;3;13;11;0;3;5;2;1;0;0;0;0;0;0
2020-06-07 00:45:00;2;18;8;2;10;1;0;0;5;5;1;5;3;2;2;0;0;0;0;0;0
2020-06-07 01:00:00;2;5;4;5;2;3;1;0;10;10;2;0;3;4;0;0;0;0;0;0;0
2020-06-07 01:15:00;4;10;4;2;1;1;0;1;8;11;0;2;1;4;1;0;0;0;0;0;0
2020-06-07 01:30:00;1;14;2;2;2;4;0;0;8;10;1;0;6;4;0;0;0;0;0;0;0
2020-06-07 01:45:00;2;3;3;3;1;4;0;2;10;5;1;0;5;1;1;0;0;0;0;0;0
2020-06-07 02:00:00;0;2;4;2;3;2;0;0;4;6;1;0;1;6;1;0;0;0;0;0;0
2020-06-07 02:15:00;3;10;1;0;3;2;0;0;5;3;2;2;0;6;1;0;0;0;0;0;0
2020-06-07 02:30:00;1;4;2;1;2;0;0;2;6;4;0;2;2;1;1;0;0;0;0;0;0
2020-06-07 02:45:00;3;9;1;1;2;3;0;1;4;3;2;1;3;3;1;0;0;0;0;0;0
2020-06-07 03:00:00;1;2;0;4;1;0;0;0;11;5;1;2;1;1;1;0;0;0;0;0;0
2020-06-07 03:15:00;1;2;0;1;0;0;0;0;4;5;1;0;0;0;0;0;0;0;0;0;0
2020-06-07 03:30:00;1;7;1;2;1;2;0;0;6;3;1;2;2;1;0;0;0;0;0;0;0
2020-06-07 03:45:00;1;5;1;1;1;0;0;1;2;2;1;0;0;1;0;0;0;0;0;0;0
2020-06-07 04:00:00;1;2;0;2;2;1;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0
2020-06-07 04:15:00;1;6;1;1;1;0;0;0;4;0;0;0;2;1;0;0;0;0;0;0;0
2020-06-07 04:30:00;3;5;1;0;0;1;1;0;2;3;1;2;1;1;0;0;0;0;0;0;0
2020-06-07 04:45:00;0;3;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0
2020-06-07 05:00:00;1;1;1;0;0;2;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0
2020-06-07 05:15:00;0;3;1;1;1;2;0;0;2;2;1;1;0;4;1;0;0;0;0;0;0
2020-06-07 05:30:00;1;9;1;1;0;1;2;0;2;2;2;0;1;3;2;0;0;0;0;0;0
2020-06-07 05:45:00;3;14;5;0;1;3;0;0;3;3;0;0;3;4;1;0;0;0;0;0;0
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;2;11;2;1;2;3;1;0;11;3;0;1;2;1;3;0;0;0;0;0;0
2020-06-07 06:30:00;1;5;0;0;3;1;0;0;6;6;1;1;1;0;0;0;0;0;0;0;0
2020-06-07 06:45:00;0;5;6;0;2;0;0;1;4;8;0;0;4;3;0;0;0;0;0;0;0
2020-06-07 07:00:00;1;6;3;1;1;2;0;0;5;5;1;0;4;2;0;0;0;0;0;0;0
2020-06-07 07:15:00;0;5;2;1;3;1;1;0;5;3;0;2;1;3;1;0;0;0;0;0;0
2020-06-07 07:30:00;3;7;2;1;0;2;2;1;4;6;1;1;4;3;0;0;0;0;0;0;0
2020-06-07 07:45:00;3;8;2;1;3;5;1;1;4;3;0;1;4;0;0;0;0;0;0;0;0
2020-06-07 08:00:00;1;9;2;0;3;2;0;1;5;5;1;2;2;3;0;0;0;0;0;0;0
2020-06-07 08:15:00;4;8;3;6;5;2;2;1;9;1;1;3;3;1;1;0;0;0;0;0;0
2020-06-07 08:30:00;3;7;2;5;1;2;2;0;4;6;4;2;5;2;0;0;0;0;0;0;0
2020-06-07 08:45:00;3;10;2;2;3;3;1;0;10;7;2;4;6;5;2;0;0;0;0;0;0
2020-06-07 09:00:00;1;11;7;1;3;4;0;1;8;9;5;1;7;4;0;0;0;0;0;0;0
2020-06-07 09:15:00;2;8;5;5;6;6;0;1;11;6;3;3;8;5;1;0;0;0;0;0;0
