DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2020-07-30 00:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 00:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 01:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 01:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 01:30:00;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 02:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 02:30:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 02:45:00;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 03:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 03:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 04:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 04:30:00;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 04:45:00;0;0;1;2;0;0;0;0;0;0;0;0;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 05:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 05:15:00;2;2;1;0;0;0;0;0;0;0;1;1;2;1;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 05:30:00;9;10;0;0;0;0;0;0;0;0;0;0;12;2;2;2;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 05:45:00;7;8;0;0;0;0;0;0;0;0;2;4;13;1;3;3;2;11;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 06:00:00;11;11;0;0;0;0;0;0;0;0;0;2;10;1;1;1;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 06:15:00;26;26;1;0;0;0;0;0;0;0;2;13;10;2;5;4;11;9;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 06:30:00;36;36;1;0;0;0;0;0;0;0;0;2;13;2;3;3;3;12;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 06:45:00;29;29;2;0;0;0;1;0;1;0;2;17;44;5;5;4;12;43;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 07:00:00;16;17;6;1;1;1;0;0;0;0;0;9;22;8;2;2;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 07:15:00;25;26;7;1;1;1;1;1;1;1;6;9;30;10;7;7;7;27;3;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 07:30:00;22;27;6;0;0;0;0;0;0;0;3;7;20;15;2;3;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 07:45:00;19;21;6;0;0;0;4;2;4;2;7;7;29;12;5;6;11;26;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-30 08:00:00;18;19;11;1;1;1;2;2;2;2;3;4;23;11;6;7;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
