DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-09-28 00:00:00;26;24;0;15;18;4;18;12;20;24
2019-09-28 00:15:00;25;23;0;14;16;2;15;10;27;22
2019-09-28 00:30:00;26;17;2;12;13;3;14;10;17;24
2019-09-28 00:45:00;14;11;0;10;9;2;11;6;11;13
2019-09-28 01:00:00;8;5;1;11;12;2;14;9;5;7
2019-09-28 01:15:00;17;9;1;15;17;2;18;17;10;15
2019-09-28 01:30:00;9;4;1;11;7;1;7;11;5;7
2019-09-28 01:45:00;10;5;1;5;3;2;5;7;6;10
2019-09-28 02:00:00;11;6;0;6;4;2;5;7;4;9
2019-09-28 02:15:00;11;4;1;7;4;3;6;3;5;12
2019-09-28 02:30:00;10;5;0;5;4;2;4;3;2;8
2019-09-28 02:45:00;7;2;1;5;5;2;6;5;2;6
2019-09-28 03:00:00;11;7;0;7;6;0;5;6;6;10
2019-09-28 03:15:00;3;4;2;5;8;0;8;4;4;2
2019-09-28 03:30:00;1;3;0;7;9;0;9;7;3;1
2019-09-28 03:45:00;6;6;0;6;2;1;3;4;5;3
2019-09-28 04:00:00;11;3;0;2;7;0;7;3;5;8
2019-09-28 04:15:00;6;4;1;1;4;3;5;1;7;7
2019-09-28 04:30:00;5;3;1;3;3;0;3;3;4;4
2019-09-28 04:45:00;5;7;0;5;5;0;4;3;7;4
2019-09-28 05:00:00;10;4;0;8;9;0;8;6;5;10
2019-09-28 05:15:00;16;11;1;13;21;2;21;15;10;14
2019-09-28 05:30:00;16;12;0;17;26;4;30;14;13;15
2019-09-28 05:45:00;36;19;6;14;21;3;21;13;19;23
2019-09-28 06:00:00;34;23;5;14;13;5;16;9;22;30
2019-09-28 06:15:00;31;23;3;14;26;3;24;12;23;26
2019-09-28 06:30:00;28;17;0;29;26;6;27;27;17;21
2019-09-28 06:45:00;29;18;1;22;25;12;26;20;18;21
2019-09-28 07:00:00;22;16;1;17;20;5;26;16;15;20
2019-09-28 07:15:00;29;22;6;24;30;5;30;17;22;22
2019-09-28 07:30:00;30;18;5;23;33;20;43;26;15;27
2019-09-28 07:45:00;30;22;5;41;41;6;41;36;23;24
2019-09-28 08:00:00;23;21;6;36;38;10;43;38;21;21
2019-09-28 08:15:00;47;31;7;42;50;5;46;34;32;40
2019-09-28 08:30:00;35;32;4;41;50;14;55;35;32;36
2019-09-28 08:45:00;59;42;11;57;48;24;81;58;42;52
2019-09-28 09:00:00;41;16;9;55;62;22;69;47;18;33
2019-09-28 09:15:00;50;35;6;52;61;23;70;48;37;40
2019-09-28 09:30:00;58;31;17;50;67;28;73;55;30;50
2019-09-28 09:45:00;56;37;22;64;82;20;91;54;38;46
2019-09-28 10:00:00;62;41;19;64;74;25;84;60;46;57
2019-09-28 10:15:00;77;37;16;68;77;19;83;70;39;68
2019-09-28 10:30:00;76;47;18;54;74;22;83;51;51;66
2019-09-28 10:45:00;79;57;17;71;76;27;82;57;67;62
2019-09-28 11:00:00;80;37;12;62;91;21;96;47;44;63
2019-09-28 11:15:00;82;43;25;78;75;112;82;75;51;66
2019-09-28 11:30:00;86;50;19;64;104;24;106;51;52;72
2019-09-28 11:45:00;92;56;27;71;94;20;107;59;59;76
2019-09-28 12:00:00;89;64;24;76;102;23;106;73;72;83
2019-09-28 12:15:00;124;34;12;69;84;22;91;72;43;109
2019-09-28 12:30:00;128;16;23;69;103;21;112;68;27;131
2019-09-28 12:45:00;138;8;13;68;89;16;97;73;25;124
2019-09-28 13:00:00;118;14;12;70;88;14;86;95;26;105
2019-09-28 13:15:00;120;4;16;77;101;22;111;76;15;116
2019-09-28 13:30:00;117;26;15;67;102;17;110;61;45;109
2019-09-28 13:45:00;89;60;24;86;100;18;109;81;66;81
2019-09-28 14:00:00;102;57;20;88;83;15;92;89;66;80
2019-09-28 14:15:00;91;75;21;71;73;18;83;50;71;77
2019-09-28 14:30:00;80;62;13;77;90;12;94;67;70;76
2019-09-28 14:45:00;90;71;20;87;96;16;99;76;69;83
2019-09-28 15:00:00;77;67;20;72;98;15;99;65;68;69
2019-09-28 15:15:00;88;67;17;84;110;12;108;73;76;76
2019-09-28 15:30:00;83;63;15;91;93;16;105;75;60;69
2019-09-28 15:45:00;80;74;17;82;83;16;91;68;80;71
2019-09-28 16:00:00;86;61;19;79;97;16;100;72;64;75
2019-09-28 16:15:00;73;62;10;67;92;17;94;62;63;59
2019-09-28 16:30:00;68;55;12;74;83;21;84;70;59;66
2019-09-28 16:45:00;79;75;18;77;84;13;92;71;75;67
2019-09-28 17:00:00;80;71;17;85;110;13;107;80;75;84
2019-09-28 17:15:00;75;71;9;83;90;22;95;76;72;71
2019-09-28 17:30:00;80;84;17;89;97;18;106;83;80;85
2019-09-28 17:45:00;78;60;14;92;95;19;105;89;58;72
2019-09-28 18:00:00;83;74;17;75;85;11;91;69;77;80
2019-09-28 18:15:00;75;53;20;89;109;16;107;78;57;66
2019-09-28 18:30:00;77;64;14;77;84;16;86;68;67;63
2019-09-28 18:45:00;79;50;22;63;92;16;98;63;52;74
2019-09-28 19:00:00;65;51;19;73;94;15;97;71;56;59
2019-09-28 19:15:00;81;56;27;80;75;11;78;69;64;71
2019-09-28 19:30:00;70;59;18;66;76;7;77;60;68;58
2019-09-28 19:45:00;64;55;13;60;77;17;77;61;58;59
2019-09-28 20:00:00;68;48;13;58;71;11;74;54;50;56
2019-09-28 20:15:00;61;49;11;65;63;15;67;59;49;59
2019-09-28 20:30:00;43;41;7;44;53;10;55;44;40;39
2019-09-28 20:45:00;54;40;8;51;42;11;46;48;48;53
2019-09-28 21:00:00;64;46;6;29;47;4;50;26;48;53
2019-09-28 21:15:00;58;37;11;44;52;18;59;43;39;51
2019-09-28 21:30:00;71;40;8;20;34;9;36;13;43;61
2019-09-28 21:45:00;58;37;6;38;51;4;51;34;42;55
2019-09-28 22:00:00;52;29;4;28;27;9;27;24;31;48
2019-09-28 22:15:00;53;35;5;39;46;5;42;34;34;49
2019-09-28 22:30:00;41;34;2;18;26;4;27;19;35;35
2019-09-28 22:45:00;41;36;1;26;40;8;40;27;36;41
2019-09-28 23:00:00;47;39;3;29;30;5;30;24;41;39
2019-09-28 23:15:00;43;37;1;25;41;4;40;27;36;40
2019-09-28 23:30:00;34;25;0;20;36;2;36;19;26;29
2019-09-28 23:45:00;56;36;3;23;35;11;36;21;41;49
