DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-07-23 00:00:00;17;6;3;9;2;7;20;11;16;0;0;1
2020-07-23 00:15:00;34;11;5;6;0;0;35;7;17;1;0;2
2020-07-23 00:30:00;14;9;2;9;0;0;15;9;9;0;0;0
2020-07-23 00:45:00;12;8;0;2;0;0;13;3;7;0;0;0
2020-07-23 01:00:00;15;4;0;6;0;0;16;6;12;0;0;0
2020-07-23 01:15:00;9;5;0;3;0;0;9;5;5;0;0;1
2020-07-23 01:30:00;10;9;0;1;0;0;11;6;7;0;0;0
2020-07-23 01:45:00;5;3;0;4;0;0;5;6;5;1;0;0
2020-07-23 02:00:00;4;3;0;1;0;0;4;2;3;0;0;0
2020-07-23 02:15:00;13;11;2;3;0;0;13;5;5;0;0;0
2020-07-23 02:30:00;5;4;0;1;0;0;6;3;7;0;0;1
2020-07-23 02:45:00;8;7;1;1;0;0;9;5;4;0;0;0
2020-07-23 03:00:00;10;7;0;0;0;0;11;4;5;0;0;1
2020-07-23 03:15:00;8;5;0;0;0;0;7;2;3;0;1;1
2020-07-23 03:30:00;10;5;0;2;0;0;10;3;3;0;0;0
2020-07-23 03:45:00;12;5;0;0;0;0;12;5;5;0;0;0
2020-07-23 04:00:00;8;5;0;2;0;0;10;4;5;0;0;2
2020-07-23 04:15:00;22;8;1;0;0;0;20;8;9;0;0;0
2020-07-23 04:30:00;21;13;1;0;0;0;22;8;12;1;0;2
2020-07-23 04:45:00;23;11;0;1;0;0;23;20;17;2;0;1
2020-07-23 05:00:00;44;9;0;2;0;0;45;31;37;2;0;4
2020-07-23 05:15:00;54;14;1;3;0;0;52;64;78;1;0;8
2020-07-23 05:30:00;78;7;5;5;0;0;75;86;98;0;1;6
2020-07-23 05:45:00;138;19;4;10;0;0;133;62;89;0;0;8
2020-07-23 06:00:00;161;16;3;12;0;0;155;62;72;0;0;8
2020-07-23 06:15:00;189;24;9;16;11;6;183;89;117;1;0;15
2020-07-23 06:30:00;176;26;8;9;69;55;186;112;154;0;0;17
2020-07-23 06:45:00;165;35;5;14;92;95;179;122;150;1;0;9
2020-07-23 07:00:00;156;21;14;20;137;199;164;125;173;2;0;12
2020-07-23 07:15:00;185;48;13;14;106;160;207;119;166;2;2;15
2020-07-23 07:30:00;199;41;27;39;125;193;219;131;192;3;1;23
2020-07-23 07:45:00;216;40;16;32;89;192;248;115;181;3;0;32
2020-07-23 08:00:00;182;41;27;16;81;86;213;97;137;2;2;19
2020-07-23 08:15:00;164;30;22;34;89;115;178;98;136;4;1;14
2020-07-23 08:30:00;193;41;25;32;90;132;210;97;123;1;0;18
2020-07-23 08:45:00;185;46;27;28;97;135;181;103;138;3;2;14
2020-07-23 09:00:00;147;34;32;34;94;128;122;83;125;2;1;15
2020-07-23 09:15:00;167;31;36;37;84;117;163;92;122;4;2;13
2020-07-23 09:30:00;202;36;28;45;87;128;230;102;132;3;0;9
2020-07-23 09:45:00;162;25;28;40;94;125;185;93;131;0;0;13
2020-07-23 10:00:00;209;32;23;47;83;134;236;94;132;2;1;8
2020-07-23 10:15:00;193;32;33;46;73;118;217;82;117;3;3;11
2020-07-23 10:30:00;192;22;28;46;95;135;203;107;140;0;3;8
2020-07-23 10:45:00;200;33;40;43;95;149;221;116;137;3;4;10
2020-07-23 11:00:00;194;32;30;52;83;129;205;91;133;1;3;6
2020-07-23 11:15:00;210;33;42;60;80;127;208;102;124;4;2;14
2020-07-23 11:30:00;207;33;43;51;81;123;226;107;120;3;4;12
2020-07-23 11:45:00;202;34;35;57;70;113;219;89;115;0;1;9
2020-07-23 12:00:00;198;34;40;63;73;140;217;93;127;5;3;12
2020-07-23 12:15:00;213;45;33;66;81;126;237;106;131;3;1;14
