DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-04-20 00:00:00;0;2;0;0;0;1;0;1;1;0;0;0;0;0
2020-04-20 00:15:00;1;0;0;0;0;0;0;1;3;0;0;0;0;0
2020-04-20 00:30:00;1;1;0;0;0;0;0;2;4;0;0;0;0;0
2020-04-20 00:45:00;2;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-20 01:00:00;0;1;0;0;0;2;0;1;0;0;0;0;0;0
2020-04-20 01:15:00;0;0;0;0;0;0;0;2;4;0;0;0;0;0
2020-04-20 01:30:00;1;3;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-20 01:45:00;0;1;1;1;0;0;0;0;2;0;0;0;0;0
2020-04-20 02:00:00;1;2;0;0;0;1;0;0;0;0;0;0;0;0
2020-04-20 02:15:00;3;3;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-20 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-20 02:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-20 03:00:00;0;0;0;0;0;0;0;1;2;0;0;0;0;0
2020-04-20 03:15:00;1;2;0;0;0;0;0;1;4;0;0;0;0;0
2020-04-20 03:30:00;1;1;2;1;0;0;0;0;1;0;0;0;0;0
2020-04-20 03:45:00;3;3;0;3;0;0;0;0;3;0;0;0;0;0
2020-04-20 04:00:00;1;1;1;1;0;0;0;0;2;0;0;0;0;0
2020-04-20 04:15:00;1;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-20 04:30:00;1;4;1;1;0;0;0;3;2;0;0;0;0;0
2020-04-20 04:45:00;2;5;0;1;0;1;0;1;3;0;0;0;0;0
2020-04-20 05:00:00;5;2;2;2;0;0;0;1;12;0;0;0;0;0
2020-04-20 05:15:00;2;1;5;5;1;0;0;14;20;0;0;0;0;0
2020-04-20 05:30:00;3;8;5;5;3;0;0;34;35;0;0;0;0;0
2020-04-20 05:45:00;6;13;4;9;1;0;0;37;36;0;0;0;1;0
2020-04-20 06:00:00;7;11;13;11;1;1;1;24;24;0;0;0;0;0
2020-04-20 06:15:00;8;8;16;16;3;1;0;26;28;0;0;0;1;0
2020-04-20 06:30:00;11;12;32;33;5;1;0;61;49;0;0;0;0;0
2020-04-20 06:45:00;17;27;24;24;8;0;0;44;40;0;0;0;3;0
2020-04-20 07:00:00;18;10;21;25;3;1;0;41;47;0;0;0;0;0
2020-04-20 07:15:00;15;26;18;20;4;1;1;48;52;0;0;0;0;3
2020-04-20 07:30:00;16;16;21;18;5;2;0;48;60;0;0;0;0;0
2020-04-20 07:45:00;19;25;18;17;5;3;0;54;54;0;0;0;1;0
2020-04-20 08:00:00;20;18;14;15;6;2;0;44;31;0;0;0;4;0
2020-04-20 08:15:00;23;24;15;15;4;1;0;41;22;0;0;0;1;0
2020-04-20 08:30:00;16;16;8;12;5;1;0;35;26;0;0;0;0;0
2020-04-20 08:45:00;17;22;13;14;2;2;2;29;29;0;0;0;1;4
2020-04-20 09:00:00;16;11;8;11;8;2;1;32;17;0;0;0;5;2
2020-04-20 09:15:00;16;27;7;7;5;2;0;26;16;0;0;0;1;0
2020-04-20 09:30:00;17;23;10;13;5;4;0;30;26;0;0;0;1;2
2020-04-20 09:45:00;20;23;5;9;7;3;0;31;19;0;0;0;0;0
2020-04-20 10:00:00;24;19;9;7;9;3;1;19;25;0;0;0;1;0
2020-04-20 10:15:00;18;16;5;4;4;3;1;17;25;0;0;0;1;0
2020-04-20 10:30:00;28;24;11;9;6;1;0;24;23;0;0;0;0;0
2020-04-20 10:45:00;19;34;9;9;5;5;1;23;30;0;0;0;3;0
2020-04-20 11:00:00;20;20;6;8;7;2;1;31;25;0;4;0;0;0
2020-04-20 11:15:00;32;27;10;12;7;4;2;26;27;1;0;0;0;0
2020-04-20 11:30:00;21;34;13;15;10;13;5;26;28;0;0;0;0;0
2020-04-20 11:45:00;14;16;12;15;10;3;0;17;14;0;0;0;2;0
2020-04-20 12:00:00;23;32;10;8;14;9;3;34;27;0;0;0;0;2
2020-04-20 12:15:00;21;20;4;7;11;6;1;32;25;0;0;0;4;2
2020-04-20 12:30:00;15;22;11;16;4;5;1;21;30;0;0;0;3;0
2020-04-20 12:45:00;22;29;11;15;8;2;0;27;29;4;0;0;1;0
2020-04-20 13:00:00;23;19;8;12;7;7;3;27;38;3;0;0;2;0
2020-04-20 13:15:00;21;27;9;9;12;7;0;24;15;0;0;0;3;4
