DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-17 00:00:00;1;5;1;4;3;0;0;0;0;0;0;0;0
2020-04-17 00:15:00;2;8;4;7;7;0;0;0;0;0;0;0;0
2020-04-17 00:30:00;2;7;5;6;5;0;0;0;0;0;0;0;0
2020-04-17 00:45:00;4;2;6;9;4;0;0;0;0;0;0;0;0
2020-04-17 01:00:00;0;4;1;2;4;0;0;0;0;0;0;0;0
2020-04-17 01:15:00;0;1;2;4;3;0;0;0;0;0;0;0;0
2020-04-17 01:30:00;0;2;4;2;2;0;0;0;0;0;0;0;0
2020-04-17 01:45:00;0;1;2;6;1;0;0;0;0;0;0;0;0
2020-04-17 02:00:00;1;2;2;2;1;1;0;0;0;0;0;0;0
2020-04-17 02:15:00;3;2;3;2;1;0;0;0;0;0;0;0;0
2020-04-17 02:30:00;1;1;1;3;1;0;0;0;0;0;0;0;0
2020-04-17 02:45:00;3;5;1;3;0;0;0;0;0;0;0;0;0
2020-04-17 03:00:00;2;6;1;5;2;0;0;0;0;0;0;0;0
2020-04-17 03:15:00;0;2;1;3;4;0;0;0;0;0;0;0;0
2020-04-17 03:30:00;2;0;1;5;5;0;0;0;0;0;0;0;0
2020-04-17 03:45:00;1;1;1;4;1;0;0;0;0;0;0;0;0
2020-04-17 04:00:00;0;5;0;5;1;0;0;0;0;0;0;0;0
2020-04-17 04:15:00;3;6;0;4;1;0;0;0;0;0;0;0;0
2020-04-17 04:30:00;2;3;0;9;5;1;0;0;0;0;0;0;0
2020-04-17 04:45:00;3;11;1;12;14;1;0;0;0;0;0;0;0
2020-04-17 05:00:00;3;4;1;10;5;1;0;0;0;0;0;0;0
2020-04-17 05:15:00;5;15;8;33;16;2;0;0;0;0;0;0;0
2020-04-17 05:30:00;7;27;13;32;40;1;0;0;4;0;0;0;0
2020-04-17 05:45:00;13;26;10;44;44;4;0;1;0;0;0;0;0
2020-04-17 06:00:00;11;24;12;40;43;2;0;0;0;0;0;0;0
2020-04-17 06:15:00;16;31;13;65;50;1;0;0;0;0;0;0;0
2020-04-17 06:30:00;22;46;20;60;56;5;0;0;0;0;0;0;0
2020-04-17 06:45:00;27;46;22;65;60;8;0;2;0;0;0;0;0
2020-04-17 07:00:00;21;40;24;51;50;6;0;1;0;0;0;0;0
2020-04-17 07:15:00;26;52;20;47;42;10;0;0;3;0;0;0;0
2020-04-17 07:30:00;16;34;19;68;63;8;0;2;0;0;0;0;0
