DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-08-07 00:00:00;10;7;1;10;11;1;11;8;9;10
2019-08-07 00:15:00;13;9;0;4;3;2;2;4;7;8
2019-08-07 00:30:00;8;4;1;14;5;4;3;12;5;8
2019-08-07 00:45:00;5;5;0;7;6;3;6;7;4;3
2019-08-07 01:00:00;4;3;0;7;6;1;6;6;4;3
2019-08-07 01:15:00;8;8;0;9;5;0;5;5;9;6
2019-08-07 01:30:00;3;2;0;6;5;0;5;6;2;3
2019-08-07 01:45:00;4;4;0;4;2;3;2;3;6;4
2019-08-07 02:00:00;3;3;0;2;3;1;3;3;3;1
2019-08-07 02:15:00;4;2;0;2;2;1;3;2;2;3
2019-08-07 02:30:00;4;2;0;1;2;1;2;0;1;3
2019-08-07 02:45:00;2;3;0;1;2;0;2;1;2;1
2019-08-07 03:00:00;6;2;0;2;2;1;2;3;4;5
2019-08-07 03:15:00;0;0;0;2;0;0;0;2;0;1
2019-08-07 03:30:00;2;2;0;4;4;0;4;4;2;2
2019-08-07 03:45:00;3;1;0;1;0;0;0;1;3;3
2019-08-07 04:00:00;5;3;1;7;6;1;6;4;3;5
2019-08-07 04:15:00;6;2;1;3;8;0;7;3;3;6
2019-08-07 04:30:00;9;7;1;5;4;1;2;5;7;7
2019-08-07 04:45:00;4;7;1;7;17;3;20;6;6;4
2019-08-07 05:00:00;17;10;0;15;19;6;20;16;11;15
2019-08-07 05:15:00;29;15;2;28;31;8;35;22;17;29
2019-08-07 05:30:00;42;20;2;54;44;17;47;58;26;38
2019-08-07 05:45:00;43;25;2;51;65;13;70;49;24;34
2019-08-07 06:00:00;58;29;4;62;60;9;65;51;32;48
2019-08-07 06:15:00;40;30;7;84;84;21;83;74;29;30
2019-08-07 06:30:00;55;31;3;135;112;31;118;130;32;47
2019-08-07 06:45:00;44;42;4;133;135;24;132;125;41;39
2019-08-07 07:00:00;44;37;10;138;110;27;116;114;35;43
2019-08-07 07:15:00;49;38;7;123;115;32;106;96;39;42
2019-08-07 07:30:00;65;43;6;149;152;29;152;132;41;54
2019-08-07 07:45:00;70;52;8;142;141;27;141;126;40;61
2019-08-07 08:00:00;59;57;7;122;145;32;153;106;55;53
2019-08-07 08:15:00;65;52;7;116;136;26;131;95;47;58
2019-08-07 08:30:00;66;54;10;111;115;30;110;93;52;51
2019-08-07 08:45:00;76;44;8;108;105;34;108;99;44;57
