DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-07-24 00:00:00;4;4;6;3;0;1;7;4;5;2;0;0;0;0;0;0;0
2020-07-24 00:15:00;7;2;6;4;2;1;2;10;4;3;0;0;0;0;0;0;0
2020-07-24 00:30:00;3;0;4;3;0;1;2;1;2;1;0;0;0;0;0;0;0
2020-07-24 00:45:00;8;0;10;6;2;0;0;1;8;5;0;0;0;0;0;0;0
2020-07-24 01:00:00;6;1;2;0;0;1;2;1;2;3;0;0;0;0;0;0;0
2020-07-24 01:15:00;8;1;1;0;0;1;1;1;0;3;0;0;0;0;0;0;0
2020-07-24 01:30:00;1;1;3;5;1;2;0;1;7;0;0;0;0;0;0;0;0
2020-07-24 01:45:00;6;3;0;0;0;2;3;7;10;7;0;0;0;0;0;0;0
2020-07-24 02:00:00;3;1;3;1;0;1;3;1;2;5;0;0;0;0;0;0;0
2020-07-24 02:15:00;2;0;1;3;0;1;3;1;6;1;0;0;0;0;0;0;0
2020-07-24 02:30:00;5;0;1;1;0;2;2;1;1;0;0;0;0;0;0;0;0
2020-07-24 02:45:00;3;0;1;1;0;1;2;1;1;3;0;0;0;0;0;2;0
2020-07-24 03:00:00;3;1;1;0;0;0;0;4;7;2;0;0;0;0;0;0;0
2020-07-24 03:15:00;2;0;0;2;1;2;0;1;2;0;0;0;0;0;0;0;0
2020-07-24 03:30:00;6;1;2;1;0;0;1;2;0;2;0;0;0;0;0;0;0
2020-07-24 03:45:00;3;1;0;0;0;0;1;3;0;2;0;0;0;0;0;0;0
2020-07-24 04:00:00;6;2;1;1;0;2;4;2;6;3;0;0;0;0;0;0;0
2020-07-24 04:15:00;5;0;0;2;1;0;0;1;1;1;0;0;0;0;0;0;0
2020-07-24 04:30:00;8;0;0;5;2;1;2;1;4;7;0;0;0;0;0;0;0
2020-07-24 04:45:00;12;0;2;7;2;0;9;3;10;5;0;0;0;0;0;0;0
2020-07-24 05:00:00;36;3;5;18;2;0;4;9;9;6;0;0;0;0;0;0;0
2020-07-24 05:15:00;79;5;37;47;1;2;9;13;11;12;0;0;0;0;0;0;0
2020-07-24 05:30:00;82;6;33;52;4;6;16;13;26;28;0;0;2;0;0;0;0
2020-07-24 05:45:00;43;3;28;40;5;4;17;49;45;66;0;0;0;0;0;0;0
2020-07-24 06:00:00;47;9;16;24;4;5;12;76;79;103;0;0;0;0;0;0;0
2020-07-24 06:15:00;47;12;26;39;7;6;19;28;39;34;0;1;0;2;0;0;0
2020-07-24 06:30:00;65;7;45;51;2;7;21;34;38;35;0;0;0;0;0;0;0
2020-07-24 06:45:00;48;10;40;47;12;7;25;28;29;31;0;0;0;0;0;0;0
2020-07-24 07:00:00;37;10;32;48;7;10;13;21;23;17;0;1;0;0;0;0;0
2020-07-24 07:15:00;53;18;48;53;16;15;27;42;34;24;0;1;0;0;2;0;0
2020-07-24 07:30:00;37;21;43;56;18;18;34;40;44;25;0;0;0;0;0;0;0
2020-07-24 07:45:00;43;27;57;62;10;19;36;31;37;31;0;0;0;0;0;0;0
2020-07-24 08:00:00;57;24;43;51;8;11;28;42;29;20;0;0;2;1;0;0;0
2020-07-24 08:15:00;40;27;40;43;12;21;31;48;44;35;0;0;2;0;1;0;0
2020-07-24 08:30:00;41;27;37;47;13;12;28;33;34;31;0;4;0;3;0;0;0
2020-07-24 08:45:00;40;22;45;45;15;21;22;35;35;32;2;0;0;0;0;0;0
2020-07-24 09:00:00;31;25;30;29;11;12;19;32;34;24;5;0;0;2;5;19;0
2020-07-24 09:15:00;29;19;30;21;19;12;20;32;50;21;0;0;0;0;0;0;0
2020-07-24 09:30:00;38;39;27;39;14;26;20;43;41;24;0;0;2;0;0;6;0
2020-07-24 09:45:00;31;11;83;29;15;13;18;50;38;28;0;0;0;0;14;0;7
2020-07-24 10:00:00;29;23;35;43;15;17;41;34;29;31;0;0;0;0;0;0;0
2020-07-24 10:15:00;38;39;27;19;16;20;26;51;41;38;0;1;2;0;0;1;0
2020-07-24 10:30:00;26;31;21;27;31;27;18;30;31;36;0;0;1;0;0;0;0
2020-07-24 10:45:00;27;22;31;42;28;21;19;33;29;20;0;0;0;0;0;0;0
2020-07-24 11:00:00;35;27;35;43;17;15;22;37;33;33;0;0;1;0;0;41;0
2020-07-24 11:15:00;35;17;28;32;18;24;26;31;37;32;0;0;3;0;3;0;0
2020-07-24 11:30:00;25;21;28;25;21;15;35;33;39;30;0;0;0;0;1;0;0
