DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-10-19 00:00:00;24;0;8;3;13;38;22;0;0;0;0;0;0;0
2019-10-19 00:15:00;18;4;2;0;16;24;29;0;0;0;0;0;0;0
2019-10-19 00:30:00;20;5;0;2;11;24;36;0;0;0;0;0;0;0
2019-10-19 00:45:00;22;2;0;2;8;17;26;0;0;0;0;0;0;0
2019-10-19 01:00:00;16;1;1;2;10;21;24;0;0;0;0;0;0;0
2019-10-19 01:15:00;13;2;3;1;8;22;13;0;0;0;0;0;0;0
2019-10-19 01:30:00;13;1;1;2;9;16;12;0;0;0;0;0;0;0
2019-10-19 01:45:00;11;1;0;0;8;31;14;0;0;0;0;0;0;0
2019-10-19 02:00:00;7;1;1;1;8;26;12;0;0;0;0;0;0;0
2019-10-19 02:15:00;3;0;0;0;8;11;16;0;0;0;0;0;0;0
2019-10-19 02:30:00;12;0;0;0;5;12;19;0;0;0;0;0;0;0
2019-10-19 02:45:00;8;1;1;1;5;13;7;0;0;0;0;0;0;0
2019-10-19 03:00:00;7;1;0;2;6;14;9;0;0;0;0;0;0;0
2019-10-19 03:15:00;7;2;0;1;3;11;7;0;0;0;0;0;0;0
2019-10-19 03:30:00;5;0;1;2;2;9;4;0;0;0;0;0;0;0
2019-10-19 03:45:00;5;2;1;1;0;9;11;0;0;0;0;0;0;0
2019-10-19 04:00:00;7;0;0;0;5;9;5;0;0;0;0;0;0;0
2019-10-19 04:15:00;6;0;0;0;4;13;4;0;0;0;0;0;0;0
2019-10-19 04:30:00;3;1;1;0;3;8;8;0;0;0;0;0;0;0
2019-10-19 04:45:00;7;0;1;0;5;9;11;0;0;0;0;0;0;0
2019-10-19 05:00:00;5;0;1;0;8;23;11;0;0;0;0;0;0;0
2019-10-19 05:15:00;14;2;3;2;1;21;16;0;0;0;0;0;0;0
2019-10-19 05:30:00;38;1;1;2;7;31;44;0;0;0;0;0;0;0
2019-10-19 05:45:00;22;2;2;2;22;81;33;0;0;0;0;0;0;0
2019-10-19 06:00:00;10;1;5;4;30;115;23;0;0;0;0;0;0;0
2019-10-19 06:15:00;23;2;7;2;20;82;27;0;0;0;0;0;0;0
2019-10-19 06:30:00;26;5;6;2;18;54;31;0;0;0;0;0;0;0
2019-10-19 06:45:00;29;14;8;8;18;50;32;0;0;0;0;0;0;0
