DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-10-15 00:00:00;1;0;0;0;0;0
2020-10-15 00:15:00;2;0;0;0;0;0
2020-10-15 00:30:00;3;0;0;0;0;0
2020-10-15 00:45:00;3;1;0;0;0;0
2020-10-15 01:00:00;0;0;0;0;0;0
2020-10-15 01:15:00;0;1;0;0;0;0
2020-10-15 01:30:00;0;0;0;0;0;0
2020-10-15 01:45:00;1;1;0;0;0;0
2020-10-15 02:00:00;0;0;0;0;0;0
2020-10-15 02:15:00;0;0;0;0;0;0
2020-10-15 02:30:00;0;0;0;0;0;0
2020-10-15 02:45:00;0;0;0;0;0;0
2020-10-15 03:00:00;0;0;0;0;0;0
2020-10-15 03:15:00;0;0;0;0;0;0
2020-10-15 03:30:00;0;0;0;0;0;0
2020-10-15 03:45:00;2;0;0;0;0;0
2020-10-15 04:00:00;0;0;0;0;0;0
2020-10-15 04:15:00;0;1;0;0;0;0
2020-10-15 04:30:00;0;3;0;0;0;0
2020-10-15 04:45:00;0;1;0;0;0;0
2020-10-15 05:00:00;3;4;0;0;0;0
2020-10-15 05:15:00;1;2;0;0;0;0
2020-10-15 05:30:00;8;3;0;0;0;0
2020-10-15 05:45:00;16;9;0;0;0;0
2020-10-15 06:00:00;7;7;0;0;0;0
2020-10-15 06:15:00;9;5;0;0;0;0
2020-10-15 06:30:00;15;6;0;0;0;0
2020-10-15 06:45:00;12;16;0;0;0;0
2020-10-15 07:00:00;5;16;0;0;0;0
2020-10-15 07:15:00;9;10;0;0;0;0
2020-10-15 07:30:00;15;16;1;0;0;0
2020-10-15 07:45:00;19;17;0;0;0;0
2020-10-15 08:00:00;9;14;0;0;0;0
2020-10-15 08:15:00;5;10;0;4;0;0
2020-10-15 08:30:00;7;12;0;0;0;0
2020-10-15 08:45:00;10;7;0;0;0;0
2020-10-15 09:00:00;4;7;0;0;0;0
2020-10-15 09:15:00;8;15;1;2;0;0
2020-10-15 09:30:00;11;15;1;0;0;0
2020-10-15 09:45:00;11;9;0;2;0;0
2020-10-15 10:00:00;5;12;0;0;0;0
2020-10-15 10:15:00;10;6;0;1;0;0
2020-10-15 10:30:00;3;12;2;1;0;0
2020-10-15 10:45:00;10;16;0;1;0;0
2020-10-15 11:00:00;9;17;1;0;0;0
2020-10-15 11:15:00;9;10;1;0;0;0
2020-10-15 11:30:00;11;11;1;1;0;0
2020-10-15 11:45:00;17;10;0;0;0;0
2020-10-15 12:00:00;15;8;1;0;0;0
2020-10-15 12:15:00;13;7;0;3;0;0
2020-10-15 12:30:00;12;14;0;0;0;0
2020-10-15 12:45:00;10;16;0;0;0;0
2020-10-15 13:00:00;7;11;0;0;0;0
2020-10-15 13:15:00;6;15;0;0;0;0
2020-10-15 13:30:00;7;22;0;0;0;0
2020-10-15 13:45:00;9;15;0;0;0;0
2020-10-15 14:00:00;13;11;2;0;0;0
2020-10-15 14:15:00;13;5;1;0;0;0
2020-10-15 14:30:00;13;11;0;0;0;0
2020-10-15 14:45:00;5;5;2;1;0;0
2020-10-15 15:00:00;15;18;3;5;0;0
2020-10-15 15:15:00;14;17;1;0;0;0
2020-10-15 15:30:00;14;28;0;1;0;0
2020-10-15 15:45:00;12;27;0;2;0;0
2020-10-15 16:00:00;16;37;4;2;0;0
2020-10-15 16:15:00;15;23;0;0;0;0
2020-10-15 16:30:00;13;37;2;1;0;0
2020-10-15 16:45:00;21;20;0;0;0;0
2020-10-15 17:00:00;9;27;0;3;0;0
2020-10-15 17:15:00;24;17;3;0;0;0
2020-10-15 17:30:00;20;16;2;0;0;0
2020-10-15 17:45:00;24;13;1;0;0;0
2020-10-15 18:00:00;17;26;2;0;0;0
2020-10-15 18:15:00;16;10;0;0;0;0
2020-10-15 18:30:00;10;14;0;0;0;0
2020-10-15 18:45:00;15;9;0;0;0;0
2020-10-15 19:00:00;8;7;0;0;0;0
2020-10-15 19:15:00;5;7;0;2;0;0
2020-10-15 19:30:00;12;11;2;0;0;0
2020-10-15 19:45:00;7;7;0;0;0;0
2020-10-15 20:00:00;5;8;0;0;0;0
2020-10-15 20:15:00;6;3;0;0;0;0
2020-10-15 20:30:00;4;3;0;0;0;0
2020-10-15 20:45:00;4;3;0;0;0;0
2020-10-15 21:00:00;1;6;0;0;0;0
2020-10-15 21:15:00;4;4;0;0;0;0
2020-10-15 21:30:00;0;3;0;0;0;0
2020-10-15 21:45:00;1;0;0;0;0;0
2020-10-15 22:00:00;2;2;0;0;0;0
2020-10-15 22:15:00;2;4;0;0;0;0
2020-10-15 22:30:00;1;1;0;0;0;0
2020-10-15 22:45:00;5;1;0;0;0;0
2020-10-15 23:00:00;1;2;0;0;0;0
2020-10-15 23:15:00;1;1;0;0;0;0
2020-10-15 23:30:00;1;0;0;0;0;0
2020-10-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
