DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-06-12 00:00:00;0;1;3;0;0;2;1;1;2;6;2
2020-06-12 00:15:00;0;4;5;1;2;3;9;1;2;6;3
2020-06-12 00:30:00;0;1;5;0;0;2;4;0;3;2;3
2020-06-12 00:45:00;0;1;4;0;1;3;3;1;1;6;3
2020-06-12 01:00:00;1;5;8;0;1;3;4;0;1;1;1
2020-06-12 01:15:00;0;0;3;0;0;4;4;0;1;3;1
2020-06-12 01:30:00;0;0;8;1;2;0;2;1;1;5;2
2020-06-12 01:45:00;0;3;0;1;0;2;7;1;0;4;2
2020-06-12 02:00:00;0;1;3;0;0;0;0;0;0;1;2
2020-06-12 02:15:00;0;1;1;1;1;0;1;0;0;0;1
2020-06-12 02:30:00;0;1;2;0;0;0;2;1;1;3;2
2020-06-12 02:45:00;0;0;0;0;0;0;0;0;0;0;3
2020-06-12 03:00:00;0;1;1;0;0;2;2;1;0;2;0
2020-06-12 03:15:00;0;0;1;0;0;0;0;0;0;2;1
2020-06-12 03:30:00;0;0;3;1;1;0;1;0;0;3;0
2020-06-12 03:45:00;0;0;1;0;0;0;0;0;0;2;1
2020-06-12 04:00:00;0;1;0;0;0;0;1;1;1;4;1
2020-06-12 04:15:00;0;1;1;1;1;0;1;0;0;1;3
2020-06-12 04:30:00;1;2;3;1;2;1;1;2;1;2;2
2020-06-12 04:45:00;0;6;2;1;1;1;5;0;0;0;0
2020-06-12 05:00:00;1;7;4;0;1;0;0;2;1;2;4
2020-06-12 05:15:00;2;9;11;2;5;2;4;0;1;2;3
2020-06-12 05:30:00;2;11;3;1;3;2;3;0;2;11;5
2020-06-12 05:45:00;0;7;8;2;2;2;6;3;2;12;5
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;0;8;7;6;5;0;9;5;8;9;3
2020-06-12 06:30:00;2;22;23;7;10;2;8;2;6;11;13
2020-06-12 06:45:00;2;10;14;6;8;5;6;1;16;12;13
2020-06-12 07:00:00;3;5;26;6;8;3;13;5;4;6;13
2020-06-12 07:15:00;2;27;25;7;9;4;12;2;12;12;10
2020-06-12 07:30:00;3;22;27;3;5;10;17;3;14;16;12
2020-06-12 07:45:00;3;21;21;6;6;7;10;6;18;9;9
2020-06-12 08:00:00;3;16;22;5;8;10;10;5;13;14;8
2020-06-12 08:15:00;2;24;22;9;9;10;21;8;23;16;13
2020-06-12 08:30:00;5;27;23;9;10;17;19;5;17;12;16
2020-06-12 08:45:00;6;28;33;7;10;12;23;11;21;19;17
2020-06-12 09:15:00;11;26;31;11;17;13;23;12;16;19;15
2020-06-12 09:30:00;5;36;38;14;14;7;21;13;25;25;17
2020-06-12 09:45:00;5;30;43;11;13;16;19;9;25;25;33
2020-06-12 10:00:00;5;36;38;8;11;8;27;23;29;38;27
2020-06-12 10:15:00;1;28;41;4;4;12;34;24;25;29;19
2020-06-12 10:30:00;4;30;43;18;20;22;25;23;21;22;24
2020-06-12 10:45:00;6;30;39;8;12;14;34;18;27;23;24
2020-06-12 11:00:00;8;34;40;6;15;23;31;16;20;26;28
2020-06-12 11:15:00;7;36;40;14;15;15;21;16;19;15;14
2020-06-12 11:30:00;3;23;39;15;16;22;24;19;25;28;21
2020-06-12 11:45:00;5;36;49;14;14;17;29;17;20;20;30
2020-06-12 12:00:00;8;39;30;11;11;19;36;25;18;23;20
2020-06-12 12:15:00;7;50;53;8;13;18;32;25;22;19;31
2020-06-12 12:30:00;3;51;47;6;7;14;30;26;25;22;25
2020-06-12 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 13:00:00;6;21;34;8;14;19;22;21;22;27;22
2020-06-12 13:15:00;6;39;40;3;8;20;30;18;25;28;26
2020-06-12 13:30:00;6;33;41;8;13;23;23;17;21;19;25
2020-06-12 13:45:00;5;41;42;6;10;37;31;18;20;18;25
2020-06-12 14:00:00;11;40;43;8;15;21;28;20;20;26;26
2020-06-12 14:15:00;4;35;45;11;14;16;24;23;20;24;25
2020-06-12 14:30:00;7;38;39;4;10;24;27;32;18;24;21
2020-06-12 14:45:00;6;46;35;10;15;24;31;21;20;19;29
2020-06-12 15:00:00;6;40;40;11;15;24;22;17;19;18;27
2020-06-12 15:15:00;6;35;40;9;11;30;22;22;29;20;30
2020-06-12 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 15:45:00;1;45;38;5;6;26;23;15;23;17;26
2020-06-12 16:00:00;5;29;28;6;9;24;24;9;20;25;35
2020-06-12 16:15:00;8;39;44;4;9;24;16;11;20;29;18
2020-06-12 16:30:00;8;38;27;8;10;21;18;16;24;20;22
2020-06-12 16:45:00;2;46;37;9;9;17;21;18;29;23;18
2020-06-12 17:00:00;5;36;37;7;10;16;28;18;18;21;30
2020-06-12 17:15:00;6;44;23;17;23;25;19;19;18;24;33
2020-06-12 17:30:00;5;25;25;26;29;19;13;11;27;28;23
2020-06-12 17:45:00;5;31;32;31;35;40;21;15;18;28;25
2020-06-12 18:00:00;5;42;33;6;10;29;32;28;22;17;19
2020-06-12 18:15:00;1;30;22;8;10;20;22;15;19;25;24
2020-06-12 18:30:00;3;26;29;13;13;14;17;11;21;26;20
2020-06-12 18:45:00;7;30;33;13;17;23;23;14;20;22;15
2020-06-12 19:00:00;1;22;19;8;10;17;17;14;15;17;18
2020-06-12 19:15:00;1;24;25;6;8;18;28;16;15;23;24
2020-06-12 19:30:00;1;27;23;5;6;12;20;9;16;18;22
2020-06-12 19:45:00;1;27;14;7;7;20;18;7;18;18;22
2020-06-12 20:00:00;3;29;27;7;8;15;19;20;11;14;13
2020-06-12 20:15:00;2;18;25;8;11;15;20;6;15;15;19
2020-06-12 20:30:00;5;17;22;2;6;18;15;13;16;22;16
2020-06-12 20:45:00;3;18;17;7;9;23;19;17;13;18;13
2020-06-12 21:00:00;0;21;17;6;5;12;19;10;9;14;15
2020-06-12 21:15:00;3;21;15;3;5;11;22;13;9;16;11
2020-06-12 21:30:00;0;18;10;4;4;16;17;13;14;17;14
2020-06-12 21:45:00;1;24;20;7;9;55;26;31;7;26;9
2020-06-12 22:00:00;3;24;27;7;8;69;28;62;11;11;12
2020-06-12 22:15:00;0;29;25;6;6;45;16;33;7;12;12
2020-06-12 22:30:00;1;16;16;4;5;14;18;15;14;12;7
2020-06-12 22:45:00;4;16;13;1;3;16;22;11;6;18;15
2020-06-12 23:00:00;0;10;10;1;1;4;13;10;6;14;6
2020-06-12 23:15:00;2;5;15;4;7;11;18;9;6;6;2
2020-06-12 23:30:00;0;8;16;4;4;2;14;2;4;6;6
2020-06-12 23:45:00;0;12;12;1;1;3;13;2;3;13;9
