DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-06-05 00:00:00;0;3;2;1;1;1;1;2;2;6;1
2020-06-05 00:15:00;0;3;4;0;0;4;6;0;0;2;2
2020-06-05 00:30:00;0;1;2;0;0;1;2;1;0;1;2
2020-06-05 00:45:00;0;0;1;0;0;0;1;1;0;3;0
2020-06-05 01:00:00;1;1;1;0;0;0;1;1;1;1;2
2020-06-05 01:15:00;0;3;2;1;1;0;1;0;1;2;2
2020-06-05 01:30:00;0;1;3;0;0;1;2;0;0;3;0
2020-06-05 01:45:00;0;2;0;0;0;1;0;0;0;0;0
2020-06-05 02:00:00;0;1;2;1;1;1;1;0;2;2;0
2020-06-05 02:15:00;0;1;0;0;1;0;2;1;0;2;0
2020-06-05 02:30:00;0;2;2;0;0;0;0;1;2;4;2
2020-06-05 02:45:00;0;0;0;0;0;1;3;1;1;3;1
2020-06-05 03:00:00;0;1;3;0;0;0;0;1;0;1;1
2020-06-05 03:15:00;0;2;2;1;1;0;0;0;0;3;0
2020-06-05 03:30:00;1;2;1;0;0;0;1;0;0;1;0
2020-06-05 03:45:00;0;0;3;1;1;0;1;0;0;4;1
2020-06-05 04:00:00;0;1;1;0;0;2;3;0;2;4;0
2020-06-05 04:15:00;0;1;1;0;0;1;0;0;0;1;2
2020-06-05 04:30:00;0;2;1;0;0;0;2;1;1;0;2
2020-06-05 04:45:00;1;7;3;1;1;0;1;0;2;1;4
2020-06-05 05:00:00;5;21;5;0;2;2;4;0;1;0;7
2020-06-05 05:15:00;3;47;15;0;1;1;5;0;1;7;4
2020-06-05 05:30:00;2;54;26;2;5;4;8;1;3;8;4
2020-06-05 05:45:00;1;24;21;1;2;8;9;1;10;14;11
2020-06-05 06:00:00;5;22;9;7;10;6;9;1;8;12;9
2020-06-05 06:15:00;1;13;15;6;7;6;14;3;9;13;13
2020-06-05 06:30:00;7;28;23;3;8;6;17;2;7;16;23
2020-06-05 06:45:00;3;26;22;13;17;8;17;5;14;23;18
2020-06-05 07:00:00;3;19;23;9;11;14;23;11;14;15;18
2020-06-05 07:15:00;6;30;36;12;12;10;23;4;15;17;17
2020-06-05 07:30:00;3;38;45;19;23;11;29;9;19;17;15
2020-06-05 07:45:00;1;38;33;17;18;7;26;11;22;30;19
2020-06-05 08:00:00;6;30;29;8;13;9;30;14;22;21;13
2020-06-05 08:15:00;3;23;20;11;16;9;26;15;28;22;18
2020-06-05 08:30:00;1;25;26;10;13;8;15;11;14;15;15
2020-06-05 08:45:00;
2020-06-05 09:00:00;5;21;21;14;18;17;15;13;23;34;17
2020-06-05 09:15:00;5;25;28;13;17;8;24;16;22;20;18
2020-06-05 09:30:00;6;32;36;7;9;14;20;15;26;32;14
2020-06-05 09:45:00;6;13;36;8;11;9;27;10;27;22;19
