DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2019-11-20 00:00:00;11;11;2;0;19;6;1;1;1;1;1;0;0;18;21;0;0;0;0;0;0;0;0
2019-11-20 00:15:00;11;11;0;1;25;18;0;3;3;2;2;2;2;14;31;0;0;0;0;0;0;0;0
2019-11-20 00:30:00;11;14;4;2;10;9;5;3;4;3;3;2;2;16;11;0;0;0;0;0;0;0;0
2019-11-20 00:45:00;11;8;1;3;6;8;0;3;2;2;2;1;1;11;9;0;0;0;0;0;0;0;0
2019-11-20 01:00:00;6;4;2;0;9;5;0;1;0;0;0;0;1;7;12;0;0;0;0;0;0;0;0
2019-11-20 01:15:00;7;4;0;1;11;7;1;2;3;0;0;0;0;7;13;0;0;0;0;0;0;0;0
2019-11-20 01:30:00;3;6;3;0;6;2;1;1;2;1;1;0;0;5;6;0;0;0;0;0;0;0;0
2019-11-20 01:45:00;7;4;1;1;13;9;0;1;3;1;1;0;1;9;15;0;0;0;0;0;0;0;0
2019-11-20 02:00:00;5;5;0;0;4;3;1;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0
2019-11-20 02:15:00;6;7;1;0;4;3;0;2;1;0;0;0;0;8;5;0;0;0;0;0;0;0;0
2019-11-20 02:30:00;1;1;0;0;6;8;0;1;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0
2019-11-20 02:45:00;2;6;0;0;6;6;1;3;1;0;1;0;0;5;8;0;0;0;0;0;0;0;0
2019-11-20 03:00:00;3;1;0;0;2;1;0;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0
2019-11-20 03:15:00;7;4;1;0;7;6;1;3;3;1;1;1;1;8;7;0;0;0;0;0;0;0;0
2019-11-20 03:30:00;5;6;0;0;9;4;2;2;2;0;1;1;1;7;9;0;0;0;0;0;0;0;0
2019-11-20 03:45:00;1;3;0;2;3;4;0;4;4;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2019-11-20 04:00:00;5;4;0;2;6;3;2;1;2;0;0;0;0;6;8;0;0;0;0;0;0;0;0
2019-11-20 04:15:00;12;9;1;1;12;10;2;2;2;0;0;1;0;14;15;0;0;0;0;0;0;0;0
2019-11-20 04:30:00;16;9;0;1;16;10;1;2;3;0;0;0;0;19;16;0;0;0;0;0;0;0;0
