DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-09-22 00:00:00;0;5;1;0;0;5;1;2;2;0;4;3;4
2020-09-22 00:15:00;0;3;2;1;7;5;3;5;0;1;6;4;3
2020-09-22 00:30:00;0;3;2;2;4;4;2;6;6;0;3;1;4
2020-09-22 00:45:00;0;4;2;1;2;2;2;6;0;2;3;4;1
2020-09-22 01:00:00;0;1;1;0;2;3;2;2;0;0;2;2;0
2020-09-22 01:15:00;0;1;0;0;1;3;2;4;0;0;1;1;0
2020-09-22 01:30:00;0;2;1;0;2;3;0;2;1;0;1;3;1
2020-09-22 01:45:00;0;2;0;0;0;1;1;1;0;0;2;0;0
2020-09-22 02:00:00;0;0;0;0;0;2;0;2;0;2;3;6;1
2020-09-22 02:15:00;0;0;3;2;1;3;0;2;0;0;3;5;0
2020-09-22 02:30:00;0;3;0;0;1;1;0;6;0;0;1;2;1
2020-09-22 02:45:00;0;0;0;1;3;4;1;1;1;1;1;1;0
2020-09-22 03:00:00;0;1;1;0;0;1;0;1;0;0;3;5;1
2020-09-22 03:15:00;0;4;2;0;3;4;0;3;1;0;1;2;1
2020-09-22 03:30:00;0;3;1;0;0;3;1;1;0;0;1;0;2
2020-09-22 03:45:00;0;1;0;0;0;2;0;2;0;1;2;1;1
2020-09-22 04:00:00;0;2;1;1;1;2;2;2;3;1;6;1;0
2020-09-22 04:15:00;0;5;6;0;3;9;2;4;3;1;3;3;3
2020-09-22 04:30:00;0;3;1;0;3;6;2;7;3;2;14;11;1
2020-09-22 04:45:00;0;8;4;0;3;11;6;13;5;3;32;20;6
2020-09-22 05:00:00;0;10;10;1;7;13;4;23;12;3;54;56;10
2020-09-22 05:15:00;0;9;8;1;8;24;10;56;37;5;73;89;15
2020-09-22 05:30:00;0;23;24;1;19;31;15;52;34;3;63;72;22
2020-09-22 05:45:00;0;23;21;0;42;74;29;53;47;2;52;52;16
2020-09-22 06:00:00;0;30;21;3;42;94;27;61;49;3;34;46;14
2020-09-22 06:15:00;0;34;32;2;33;62;26;54;52;2;59;71;17
2020-09-22 06:30:00;0;35;34;4;33;51;18;93;96;2;78;72;32
2020-09-22 06:45:00;0;37;30;2;24;53;11;99;103;2;64;76;38
2020-09-22 07:00:00;0;29;28;5;29;50;22;99;120;3;62;65;42
2020-09-22 07:15:00;0;43;40;5;52;69;23;146;160;6;72;81;48
2020-09-22 07:30:00;0;58;48;6;42;73;26;133;142;17;71;80;71
2020-09-22 07:45:00;0;62;62;10;46;60;35;111;116;10;73;84;71
