DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-07-07 00:00:00;8;6;6;1;1;5;10;5
2020-07-07 00:15:00;6;6;0;0;1;6;10;3
2020-07-07 00:30:00;8;6;1;0;0;4;9;5
2020-07-07 00:45:00;10;1;0;1;1;3;13;9
2020-07-07 01:00:00;3;5;2;1;3;2;5;5
2020-07-07 01:15:00;6;5;4;1;0;3;6;4
2020-07-07 01:30:00;7;4;0;0;1;1;2;2
2020-07-07 01:45:00;3;1;0;0;0;2;5;2
2020-07-07 02:00:00;9;3;0;0;0;2;3;1
2020-07-07 02:15:00;6;3;0;2;2;3;10;6
2020-07-07 02:30:00;10;1;0;0;0;3;4;3
2020-07-07 02:45:00;10;4;3;1;1;2;10;2
2020-07-07 03:00:00;3;2;0;1;1;2;8;6
2020-07-07 03:15:00;3;4;1;2;0;4;6;3
2020-07-07 03:30:00;11;6;0;1;0;2;5;2
2020-07-07 03:45:00;11;4;0;1;1;8;15;7
2020-07-07 04:00:00;14;11;4;1;2;2;10;8
2020-07-07 04:15:00;16;12;4;2;0;4;11;6
2020-07-07 04:30:00;16;5;3;1;1;6;18;10
2020-07-07 04:45:00;32;14;5;4;5;9;22;12
2020-07-07 05:00:00;31;10;2;5;4;10;45;20
2020-07-07 05:15:00;28;29;11;2;2;8;43;13
2020-07-07 05:30:00;68;37;17;5;4;20;58;32
2020-07-07 05:45:00;66;68;28;10;9;34;65;40
2020-07-07 06:00:00;68;56;19;6;12;49;51;44
2020-07-07 06:15:00;75;72;27;9;11;67;70;60
2020-07-07 06:30:00;111;102;31;18;22;82;73;49
2020-07-07 06:45:00;137;163;25;22;31;125;85;56
2020-07-07 07:00:00;105;110;23;11;20;109;108;76
2020-07-07 07:15:00;126;129;33;20;66;127;87;74
2020-07-07 07:30:00;136;135;32;25;56;119;115;79
2020-07-07 07:45:00;155;186;33;22;87;125;116;68
2020-07-07 08:00:00;123;137;37;17;20;94;99;60
2020-07-07 08:15:00;127;124;20;21;33;111;96;68
2020-07-07 08:30:00;103;127;27;16;32;93;84;51
2020-07-07 08:45:00;108;146;25;23;30;82;101;57
2020-07-07 09:00:00;106;91;25;11;16;56;96;58
2020-07-07 09:15:00;125;93;25;19;20;75;110;81
2020-07-07 09:30:00;127;97;30;15;13;72;90;68
2020-07-07 09:45:00;122;117;22;20;17;68;114;79
2020-07-07 10:00:00;108;103;32;24;23;77;101;57
2020-07-07 10:15:00;118;96;25;17;14;76;129;82
2020-07-07 10:30:00;117;110;29;9;8;44;121;79
2020-07-07 10:45:00;121;132;26;17;17;71;128;87
2020-07-07 11:00:00;102;102;30;11;12;57;129;105
2020-07-07 11:15:00;105;111;25;14;15;48;120;80
2020-07-07 11:30:00;123;113;24;13;10;58;117;93
2020-07-07 11:45:00;111;116;47;16;14;51;106;82
2020-07-07 12:00:00;108;116;26;12;19;50;117;89
2020-07-07 12:15:00;110;111;24;13;16;59;118;81
2020-07-07 12:30:00;114;127;22;13;13;64;112;75
2020-07-07 12:45:00;105;106;19;16;18;61;115;95
2020-07-07 13:00:00;125;98;33;12;16;62;115;78
2020-07-07 13:15:00;120;101;40;9;17;58;119;84
2020-07-07 13:30:00;124;103;33;14;17;70;132;88
2020-07-07 13:45:00;102;113;36;19;14;53;126;93
2020-07-07 14:00:00;129;125;24;12;12;62;116;98
