DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-03-22 00:00:00;3;1;1;1;3;4;1;0;0;0;0;0;0;0
2020-03-22 00:15:00;2;2;1;1;2;2;0;2;0;0;0;0;0;0
2020-03-22 00:30:00;2;1;3;0;2;3;1;1;0;0;0;0;0;0
2020-03-22 00:45:00;3;4;0;0;0;1;1;1;0;0;0;0;0;0
2020-03-22 01:00:00;5;4;0;0;1;3;3;2;0;0;0;0;0;0
2020-03-22 01:15:00;1;4;3;1;3;4;0;0;0;0;0;0;0;0
2020-03-22 01:30:00;2;2;0;0;2;0;1;1;0;0;0;0;0;0
2020-03-22 01:45:00;2;3;1;0;2;2;0;1;0;0;0;0;0;0
2020-03-22 02:00:00;2;1;1;0;2;1;4;1;0;0;0;0;0;0
2020-03-22 02:15:00;4;1;2;2;1;1;0;0;0;0;0;0;0;0
2020-03-22 02:30:00;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-03-22 02:45:00;2;1;0;0;1;3;0;1;0;0;0;0;0;0
2020-03-22 03:00:00;2;0;0;1;1;2;1;1;0;0;0;0;0;0
2020-03-22 03:15:00;1;0;1;1;3;4;1;0;0;0;0;0;0;0
2020-03-22 03:30:00;3;1;1;0;0;1;1;0;0;0;0;0;0;0
2020-03-22 03:45:00;1;1;0;0;3;2;1;1;0;0;0;0;0;0
2020-03-22 04:00:00;1;0;2;2;4;3;1;1;0;0;0;0;0;0
2020-03-22 04:15:00;1;1;2;1;0;0;0;0;0;0;0;0;0;0
2020-03-22 04:30:00;1;5;1;0;2;3;1;1;0;0;0;0;0;0
2020-03-22 04:45:00;3;3;1;0;3;3;0;2;0;0;0;0;0;0
2020-03-22 05:00:00;3;5;0;1;1;3;5;2;0;0;0;0;0;0
2020-03-22 05:15:00;3;2;1;1;3;3;2;1;0;0;0;0;0;0
2020-03-22 05:30:00;10;6;2;0;6;5;3;1;0;0;0;0;0;0
2020-03-22 05:45:00;11;10;4;1;7;8;0;7;0;0;0;0;0;0
2020-03-22 06:00:00;13;6;0;1;5;11;1;1;0;0;0;0;0;0
2020-03-22 06:15:00;6;4;3;1;5;5;4;2;0;0;0;0;0;0
2020-03-22 06:30:00;4;4;5;0;4;8;3;3;0;0;0;0;0;0
2020-03-22 06:45:00;2;4;2;1;9;9;3;3;0;0;0;0;0;0
2020-03-22 07:00:00;5;5;3;1;5;6;3;1;0;0;0;0;0;0
2020-03-22 07:15:00;5;1;3;2;7;2;5;4;0;0;0;0;0;0
2020-03-22 07:30:00;6;6;4;1;2;2;1;2;0;0;0;0;0;0
2020-03-22 07:45:00;7;5;7;0;1;6;7;2;0;0;0;0;0;0
2020-03-22 08:00:00;11;4;2;3;3;5;6;6;0;0;0;0;0;0
2020-03-22 08:15:00;5;0;4;1;4;9;5;6;0;0;0;0;0;0
2020-03-22 08:30:00;7;6;7;1;5;7;3;1;0;0;0;0;0;0
2020-03-22 08:45:00;8;5;8;1;7;9;12;5;0;0;0;0;0;0
2020-03-22 09:00:00;6;11;3;3;4;6;5;2;0;0;0;0;0;0
2020-03-22 09:15:00;9;6;2;2;9;11;4;6;0;0;0;0;0;0
2020-03-22 09:30:00;13;8;7;2;7;9;4;6;0;0;0;0;0;0
2020-03-22 09:45:00;9;8;5;2;10;15;6;2;0;0;0;0;0;0
2020-03-22 10:00:00;11;10;12;4;6;10;5;7;0;0;0;0;0;0
2020-03-22 10:15:00;10;7;9;1;9;13;5;9;0;0;0;0;0;0
2020-03-22 10:30:00;16;10;2;1;14;11;11;6;0;0;0;0;0;0
2020-03-22 10:45:00;14;15;9;1;13;12;14;9;0;0;0;0;0;0
2020-03-22 11:00:00;12;7;15;3;13;11;7;8;0;0;0;0;0;0
2020-03-22 11:15:00;9;15;7;3;14;17;10;7;0;0;0;0;0;0
2020-03-22 11:30:00;20;16;15;1;16;19;16;9;0;0;0;0;0;0
2020-03-22 11:45:00;19;17;11;5;11;17;11;5;0;0;0;0;0;0
2020-03-22 12:00:00;23;11;10;1;10;13;7;8;0;0;0;0;0;0
2020-03-22 12:15:00;16;14;10;4;18;21;10;7;0;0;1;0;0;0
2020-03-22 12:30:00;17;17;12;6;13;16;8;13;0;0;9;0;0;0
2020-03-22 12:45:00;12;20;13;5;15;19;16;8;0;0;0;0;0;5
2020-03-22 13:00:00;21;25;19;5;11;25;18;16;0;0;0;0;0;0
2020-03-22 13:15:00;22;34;9;2;11;19;14;11;0;1;0;0;0;0
2020-03-22 13:30:00;22;20;11;6;22;27;7;14;0;0;0;0;0;0
2020-03-22 13:45:00;29;18;7;3;22;20;8;9;0;0;9;0;0;0
2020-03-22 14:00:00;23;32;13;7;13;18;12;9;0;0;0;0;0;0
2020-03-22 14:15:00;23;28;7;2;22;37;7;14;0;0;0;0;0;0
2020-03-22 14:30:00;13;20;6;1;23;28;11;6;0;0;0;0;0;0
2020-03-22 14:45:00;19;19;8;1;20;21;11;9;0;0;0;0;0;0
2020-03-22 15:00:00;16;24;18;2;22;21;12;10;0;0;0;0;0;0
2020-03-22 15:15:00;24;23;7;7;16;23;15;13;0;0;0;0;0;0
2020-03-22 15:30:00;21;24;13;0;12;17;12;11;0;0;0;0;3;0
2020-03-22 15:45:00;21;24;4;4;18;21;22;8;0;0;0;0;0;0
2020-03-22 16:00:00;21;22;16;7;18;19;13;8;0;0;0;0;0;0
2020-03-22 16:15:00;19;25;9;1;13;16;13;13;0;18;0;7;0;0
2020-03-22 16:30:00;17;17;14;4;15;33;16;13;0;0;0;0;0;0
2020-03-22 16:45:00;25;20;15;1;21;26;7;10;2;0;3;0;0;0
2020-03-22 17:00:00;13;20;10;6;21;25;11;15;0;0;0;0;0;0
2020-03-22 17:15:00;17;20;7;4;20;25;17;12;0;0;0;0;0;0
2020-03-22 17:30:00;20;24;13;1;18;16;8;9;0;0;0;0;0;0
2020-03-22 17:45:00;15;22;10;5;21;24;12;6;0;0;0;0;0;0
2020-03-22 18:00:00;18;11;10;4;17;21;13;10;0;0;0;0;0;0
2020-03-22 18:15:00;26;23;11;1;15;25;13;8;0;0;0;0;0;0
2020-03-22 18:30:00;26;27;9;4;16;20;10;7;0;0;0;0;0;0
2020-03-22 18:45:00;14;13;15;5;12;11;12;9;0;0;0;0;0;0
2020-03-22 19:00:00;16;14;12;4;16;19;11;10;0;0;0;0;0;0
2020-03-22 19:15:00;21;18;10;3;15;16;9;4;0;0;0;0;0;0
2020-03-22 19:30:00;19;8;7;3;14;14;13;9;0;0;0;0;0;4
2020-03-22 19:45:00;10;15;6;5;4;15;7;5;0;0;0;0;0;0
2020-03-22 20:00:00;17;15;6;1;11;16;10;3;0;0;0;0;0;0
2020-03-22 20:15:00;19;14;4;3;12;13;4;2;0;0;0;0;0;0
2020-03-22 20:30:00;6;6;9;1;7;8;5;3;0;0;0;0;0;0
2020-03-22 20:45:00;13;11;3;2;9;10;8;9;0;0;0;0;0;0
2020-03-22 21:00:00;11;11;5;5;7;10;3;10;0;0;0;0;0;0
2020-03-22 21:15:00;8;11;5;1;12;14;4;8;0;0;0;0;0;0
2020-03-22 21:30:00;6;8;4;5;11;11;5;9;0;0;0;0;0;0
2020-03-22 21:45:00;10;3;3;2;14;9;4;4;0;0;0;0;0;0
2020-03-22 22:00:00;13;9;4;2;4;5;6;2;0;0;0;0;0;0
2020-03-22 22:15:00;10;5;6;0;8;7;5;2;0;0;0;0;0;0
2020-03-22 22:30:00;7;6;1;0;6;4;0;6;0;0;0;0;0;0
2020-03-22 22:45:00;3;4;2;1;5;11;4;2;0;0;0;0;0;0
2020-03-22 23:00:00;7;2;2;1;1;1;2;4;0;0;0;0;0;0
2020-03-22 23:15:00;1;3;0;0;2;3;1;0;0;0;0;0;0;0
2020-03-22 23:30:00;4;4;2;0;5;5;1;1;0;0;0;0;0;0
2020-03-22 23:45:00;2;2;1;0;3;4;2;1;0;0;0;0;0;0
