DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-08-26 00:00:00;0;5;9;1;2;1;7;1;3;7;3
2019-08-26 00:15:00;0;1;9;0;0;7;7;1;4;8;0
2019-08-26 00:30:00;0;4;7;0;0;1;6;2;1;3;1
2019-08-26 00:45:00;0;2;2;0;0;2;1;0;0;3;3
2019-08-26 01:00:00;0;0;2;0;0;2;4;0;0;2;1
2019-08-26 01:15:00;0;1;4;0;0;0;2;2;1;4;1
2019-08-26 01:30:00;0;1;4;0;0;0;4;0;0;0;3
2019-08-26 01:45:00;0;1;1;0;1;1;2;1;0;1;1
2019-08-26 02:00:00;0;1;3;0;0;4;2;1;0;1;1
2019-08-26 02:15:00;0;1;1;0;0;0;0;0;1;3;0
2019-08-26 02:30:00;0;4;3;1;1;1;0;2;0;0;1
2019-08-26 02:45:00;0;1;5;0;0;0;1;0;0;2;2
2019-08-26 03:00:00;0;1;3;0;0;0;2;0;0;4;1
2019-08-26 03:15:00;0;1;2;1;1;0;0;1;0;1;1
2019-08-26 03:30:00;0;1;2;0;0;0;0;2;0;1;1
2019-08-26 03:45:00;2;2;4;0;1;0;1;0;0;1;1
2019-08-26 04:00:00;0;0;1;0;0;2;2;1;0;3;2
2019-08-26 04:15:00;0;2;3;1;1;0;1;1;0;0;2
2019-08-26 04:30:00;1;1;3;2;3;1;0;0;0;2;2
2019-08-26 04:45:00;0;5;7;0;0;0;3;1;0;3;4
2019-08-26 05:00:00;1;11;10;1;2;1;2;0;1;4;5
2019-08-26 05:15:00;6;20;17;0;3;2;6;0;1;5;6
2019-08-26 05:30:00;1;23;24;0;0;1;7;1;3;10;11
2019-08-26 05:45:00;1;28;25;6;6;1;8;2;4;21;12
2019-08-26 06:00:00;1;10;9;5;6;5;8;0;7;9;6
2019-08-26 06:15:00;2;28;15;5;8;3;10;4;7;13;16
2019-08-26 06:30:00;6;41;28;8;10;1;15;4;7;18;16
2019-08-26 06:45:00;2;28;26;9;10;8;17;5;9;18;18
2019-08-26 07:00:00;2;33;36;10;9;7;18;7;9;16;14
2019-08-26 07:15:00;8;43;37;12;16;11;25;7;19;22;22
2019-08-26 07:30:00;6;45;47;14;14;12;30;21;22;24;21
2019-08-26 07:45:00;7;43;51;12;20;12;24;12;21;31;22
2019-08-26 08:00:00;2;27;33;12;13;6;25;12;11;23;21
2019-08-26 08:15:00;5;34;34;12;16;11;27;18;23;32;20
2019-08-26 08:30:00;3;34;41;8;10;7;24;12;23;32;11
2019-08-26 08:45:00;7;29;40;6;13;12;36;14;27;37;17
2019-08-26 09:00:00;6;28;35;9;15;11;28;8;21;14;19
2019-08-26 09:15:00;6;33;32;8;12;8;22;19;24;29;24
2019-08-26 09:30:00;8;29;32;8;13;10;22;14;24;28;18
2019-08-26 09:45:00;2;25;38;12;13;17;27;16;28;37;19
2019-08-26 10:00:00;8;17;33;6;12;10;19;11;13;19;18
2019-08-26 10:15:00;4;28;42;7;10;11;26;14;25;31;19
2019-08-26 10:30:00;4;33;34;3;7;16;25;17;26;24;23
2019-08-26 10:45:00;6;27;40;9;11;12;20;21;23;31;22
2019-08-26 11:00:00;4;23;35;5;7;11;22;11;22;23;27
2019-08-26 11:15:00;9;33;31;9;15;13;22;20;26;27;22
2019-08-26 11:30:00;5;32;58;6;9;24;33;24;19;22;18
2019-08-26 11:45:00;0;20;60;11;11;20;30;12;21;20;23
2019-08-26 12:00:00;4;15;46;5;7;10;29;17;23;16;13
2019-08-26 12:15:00;2;30;29;7;7;16;36;21;14;17;24
2019-08-26 12:30:00;5;34;33;5;6;16;30;20;17;30;18
2019-08-26 12:45:00;3;37;41;2;3;11;20;18;18;22;16
2019-08-26 13:00:00;2;20;27;14;15;6;21;18;16;17;13
2019-08-26 13:15:00;2;35;44;6;9;14;23;26;18;27;24
2019-08-26 13:30:00;1;36;31;9;8;7;25;9;14;27;17
2019-08-26 13:45:00;4;34;38;9;13;14;23;15;21;20;30
2019-08-26 14:00:00;4;28;36;8;12;9;24;19;22;19;15
2019-08-26 14:15:00;6;33;36;16;16;12;16;15;22;29;34
2019-08-26 14:30:00;5;31;36;6;8;12;27;18;19;14;36
2019-08-26 14:45:00;7;36;42;6;14;21;23;22;21;30;17
2019-08-26 15:00:00;6;22;40;14;15;19;20;13;19;20;23
2019-08-26 15:15:00;6;42;50;6;12;7;27;16;27;30;39
2019-08-26 15:30:00;4;34;40;7;10;11;37;17;22;21;27
2019-08-26 15:45:00;10;31;40;11;16;15;32;16;30;33;32
2019-08-26 16:00:00;8;35;40;3;9;32;25;20;23;32;34
2019-08-26 16:15:00;5;42;48;6;9;16;36;16;20;25;34
2019-08-26 16:30:00;8;36;38;10;14;12;29;20;20;22;37
2019-08-26 16:45:00;8;29;37;3;4;15;28;10;29;35;28
2019-08-26 17:00:00;6;25;34;9;14;10;33;20;16;25;25
2019-08-26 17:15:00;6;36;47;10;12;12;31;16;23;25;30
2019-08-26 17:30:00;3;37;49;16;20;14;22;20;21;31;21
2019-08-26 17:45:00;8;39;42;8;9;16;26;11;19;25;23
2019-08-26 18:00:00;6;31;30;8;10;7;28;13;19;24;27
2019-08-26 18:15:00;4;35;37;5;6;8;28;12;28;18;26
2019-08-26 18:30:00;7;26;27;3;8;7;31;17;15;24;22
2019-08-26 18:45:00;5;27;28;6;12;8;22;13;14;19;19
2019-08-26 19:00:00;2;24;20;4;7;9;21;8;15;18;19
2019-08-26 19:15:00;5;24;31;11;16;9;17;4;16;22;11
2019-08-26 19:30:00;3;23;30;4;5;11;19;14;15;17;15
2019-08-26 19:45:00;8;21;20;2;8;11;18;9;12;11;19
2019-08-26 20:00:00;4;21;24;4;8;5;15;9;10;16;10
2019-08-26 20:15:00;0;20;14;2;2;14;14;6;12;16;13
2019-08-26 20:30:00;3;21;22;6;9;8;11;5;15;15;16
2019-08-26 20:45:00;0;11;12;2;4;11;14;11;8;8;11
2019-08-26 21:00:00;4;16;17;1;2;6;5;3;6;5;12
2019-08-26 21:15:00;4;12;17;3;7;8;10;7;6;12;12
2019-08-26 21:30:00;4;16;6;1;5;8;14;7;8;6;11
2019-08-26 21:45:00;2;9;8;2;3;7;15;10;3;8;14
2019-08-26 22:00:00;1;11;12;2;3;5;14;9;5;12;6
2019-08-26 22:15:00;2;8;11;3;4;9;15;6;6;4;8
2019-08-26 22:30:00;1;8;4;1;2;4;11;6;4;7;7
2019-08-26 22:45:00;1;8;5;2;2;2;6;4;5;12;1
2019-08-26 23:00:00;0;2;8;2;2;2;10;2;5;5;5
2019-08-26 23:15:00;0;7;10;1;1;0;6;4;1;3;5
2019-08-26 23:30:00;1;3;8;0;1;3;6;3;2;3;1
2019-08-26 23:45:00;0;3;5;0;0;2;3;1;1;6;3
