DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-10-04 00:00:00;1;13;14;0;0;0;6;0;0
2019-10-04 00:15:00;0;15;17;5;2;0;11;0;0
2019-10-04 00:30:00;3;6;8;1;1;0;15;0;0
2019-10-04 00:45:00;1;12;14;1;1;1;9;0;0
2019-10-04 01:00:00;5;13;17;0;0;0;7;0;0
2019-10-04 01:15:00;0;4;5;0;0;0;5;0;0
2019-10-04 01:30:00;0;6;8;0;0;0;5;0;0
2019-10-04 01:45:00;0;2;3;1;0;0;1;0;0
2019-10-04 02:00:00;0;3;4;2;0;0;2;0;0
2019-10-04 02:15:00;0;5;7;0;0;0;2;0;0
2019-10-04 02:30:00;1;0;1;1;0;0;2;0;0
2019-10-04 02:45:00;1;2;3;0;0;0;1;0;0
2019-10-04 03:00:00;1;2;3;0;0;0;4;0;0
2019-10-04 03:15:00;0;1;1;2;0;0;1;0;0
2019-10-04 03:30:00;1;5;5;0;0;0;3;0;0
2019-10-04 03:45:00;0;2;2;0;0;0;1;0;0
2019-10-04 04:00:00;3;4;5;0;0;0;3;0;0
2019-10-04 04:15:00;2;6;7;1;0;0;6;0;0
2019-10-04 04:30:00;0;3;4;1;0;0;3;0;0
2019-10-04 04:45:00;0;7;11;2;0;0;8;0;0
2019-10-04 05:00:00;2;7;7;4;0;0;11;0;0
2019-10-04 05:15:00;3;11;14;2;1;3;26;0;0
2019-10-04 05:30:00;5;23;28;6;5;5;30;0;0
2019-10-04 05:45:00;4;16;18;5;2;2;22;0;0
2019-10-04 06:00:00;7;25;32;7;0;3;24;0;0
2019-10-04 06:15:00;9;31;47;14;5;6;36;2;0
2019-10-04 06:30:00;5;30;46;9;6;7;46;2;2
2019-10-04 06:45:00;11;46;56;10;9;6;58;1;0
2019-10-04 07:00:00;257;64;72;14;7;11;61;1;0
2019-10-04 07:15:00;4;81;97;15;7;10;121;32;1
2019-10-04 07:30:00;0;110;121;30;8;3;112;57;13
2019-10-04 07:45:00;2;130;143;36;8;5;90;2;11
2019-10-04 08:00:00;2;86;91;23;8;13;82;2;3
2019-10-04 08:15:00;0;97;105;16;8;11;88;7;6
2019-10-04 08:30:00;1;85;94;16;4;3;74;1;4
2019-10-04 08:45:00;1;78;89;24;8;8;80;1;0
2019-10-04 09:00:00;1;69;77;25;13;7;67;3;1
2019-10-04 09:15:00;0;76;80;19;11;5;74;3;0
2019-10-04 09:30:00;0;109;111;29;15;5;84;0;7
2019-10-04 09:45:00;1;104;112;20;10;2;84;5;3
2019-10-04 10:00:00;0;97;104;13;6;7;95;7;8
2019-10-04 10:15:00;1;99;111;15;9;6;87;1;11
2019-10-04 10:30:00;0;86;97;17;6;5;90;4;3
2019-10-04 10:45:00;0;110;110;12;9;8;96;20;5
2019-10-04 11:00:00;2;112;113;19;10;5;80;0;5
2019-10-04 11:15:00;0;116;118;20;8;4;97;10;10
2019-10-04 11:30:00;0;114;118;22;11;4;103;28;15
2019-10-04 11:45:00;0;126;134;26;8;7;104;4;5
2019-10-04 12:00:00;7;127;131;14;8;13;106;20;15
2019-10-04 12:15:00;2;137;135;17;9;10;105;15;32
2019-10-04 12:30:00;3;145;153;25;8;9;109;10;57
2019-10-04 12:45:00;4;145;147;30;8;13;140;9;36
2019-10-04 13:00:00;6;176;160;26;6;7;113;6;56
2019-10-04 13:15:00;256;153;151;19;10;3;92;75;2
2019-10-04 13:30:00;4;130;127;30;12;9;94;13;15
2019-10-04 13:45:00;3;137;133;27;9;6;87;5;7
2019-10-04 14:00:00;0;148;152;24;8;3;125;48;25
2019-10-04 14:15:00;3;129;129;21;11;9;106;8;4
2019-10-04 14:30:00;257;149;153;24;9;11;121;10;16
2019-10-04 14:45:00;2;148;152;31;7;5;100;3;12
2019-10-04 15:00:00;1;153;157;23;9;8;86;5;12
2019-10-04 15:15:00;1;126;130;13;7;2;99;3;16
2019-10-04 15:30:00;1;107;113;16;8;9;142;5;3
2019-10-04 15:45:00;2;140;136;21;7;5;102;4;3
2019-10-04 16:00:00;4;111;110;18;9;6;100;6;24
2019-10-04 16:15:00;5;121;117;23;10;10;109;2;0
2019-10-04 16:30:00;0;118;122;18;9;4;82;13;4
2019-10-04 16:45:00;0;131;113;20;8;2;120;6;6
2019-10-04 17:00:00;0;103;107;13;5;9;124;3;5
2019-10-04 17:15:00;2;112;120;20;9;5;129;0;32
2019-10-04 17:30:00;0;93;96;21;14;11;101;4;8
2019-10-04 17:45:00;256;97;103;9;9;6;96;7;12
