DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-09-25 00:00:00;3;0;2;2;6;2;1;4;0;0;0;0;0;0;0
2019-09-25 00:15:00;4;1;2;4;13;0;5;4;0;0;0;0;0;0;0
2019-09-25 00:30:00;7;0;0;5;12;3;4;6;0;0;0;0;0;0;0
2019-09-25 00:45:00;9;2;1;5;5;1;1;7;0;0;0;0;0;0;0
2019-09-25 01:00:00;4;3;1;2;6;1;5;8;0;0;0;0;0;0;0
2019-09-25 01:15:00;5;0;2;3;3;2;2;2;0;0;0;0;0;0;0
2019-09-25 01:30:00;3;2;6;1;4;0;2;8;0;0;0;0;0;0;0
2019-09-25 01:45:00;2;3;5;0;4;0;1;6;0;0;0;0;0;0;0
2019-09-25 02:00:00;1;0;6;2;6;0;1;6;0;0;0;0;0;0;0
2019-09-25 02:15:00;6;0;3;2;5;0;0;3;0;0;0;0;0;0;0
2019-09-25 02:30:00;1;2;3;6;4;1;2;10;0;0;0;0;0;0;0
2019-09-25 02:45:00;3;0;1;4;5;1;2;5;0;0;0;0;0;0;0
2019-09-25 03:00:00;6;0;0;2;4;0;1;2;0;0;0;0;0;0;0
2019-09-25 03:15:00;2;0;2;3;2;1;2;2;0;0;0;0;0;0;0
2019-09-25 03:30:00;2;1;3;3;3;0;1;5;0;0;0;0;0;0;0
2019-09-25 03:45:00;6;3;4;4;3;0;2;12;0;0;0;0;0;0;0
2019-09-25 04:00:00;10;2;4;6;6;0;3;7;0;0;0;0;0;0;0
2019-09-25 04:15:00;10;2;6;2;1;0;5;8;0;0;0;0;0;0;0
2019-09-25 04:30:00;13;4;7;6;3;2;1;13;0;0;0;0;0;0;0
2019-09-25 05:00:00;28;6;1;8;10;2;6;18;0;0;0;0;0;0;0
2019-09-25 05:15:00;47;12;11;14;24;0;9;21;0;1;1;2;0;5;0
