DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-10-16 00:00:00;2;2;0;0;0;7;7;1;2;5;7;2;7;14;8;0;0;1;21;0;0;0;0;0
2019-10-16 00:15:00;3;5;9;6;5;10;7;2;3;3;5;3;6;12;6;0;0;0;30;0;0;0;0;0
2019-10-16 00:30:00;1;0;0;2;2;5;6;2;1;2;6;2;8;15;8;0;0;0;30;0;0;0;0;0
2019-10-16 00:45:00;0;2;3;2;0;3;7;4;3;1;2;2;3;5;2;0;0;0;30;0;0;0;0;0
2019-10-16 01:00:00;1;0;0;0;1;5;4;5;3;1;3;2;5;8;4;0;0;1;38;0;0;0;0;0
2019-10-16 01:15:00;2;2;1;1;0;1;1;2;3;1;4;1;6;8;2;0;0;0;39;0;0;0;0;0
2019-10-16 01:30:00;0;0;0;0;0;6;3;0;1;4;1;1;1;10;8;0;0;0;39;0;0;0;0;0
2019-10-16 01:45:00;0;0;1;1;0;3;3;3;2;0;2;1;3;8;7;0;0;1;36;0;0;0;0;0
2019-10-16 02:00:00;0;0;1;2;1;2;2;1;2;2;1;0;6;13;8;0;0;1;39;0;0;0;0;0
2019-10-16 02:15:00;0;0;2;0;0;4;3;0;2;2;3;0;1;4;5;0;0;0;39;0;0;0;0;0
2019-10-16 02:30:00;0;1;2;0;1;2;0;0;3;1;1;0;0;5;6;0;0;0;39;0;0;0;0;0
2019-10-16 02:45:00;0;0;0;2;2;4;4;1;1;1;1;0;4;6;4;0;0;0;39;0;0;0;0;0
2019-10-16 03:00:00;0;1;0;1;0;6;4;4;8;1;0;0;2;8;6;0;0;0;39;0;0;0;0;0
2019-10-16 03:15:00;0;0;0;0;1;4;2;1;5;1;3;2;2;9;11;0;0;0;39;0;0;0;0;0
2019-10-16 03:30:00;0;0;1;1;0;4;5;5;4;0;5;1;4;4;2;0;0;0;36;0;0;0;0;0
2019-10-16 03:45:00;0;0;0;1;0;5;2;3;0;0;4;1;4;9;5;0;0;1;39;0;0;0;0;0
2019-10-16 04:00:00;0;1;2;3;1;4;3;0;3;3;6;1;10;20;12;1;0;1;39;0;0;0;0;0
2019-10-16 04:15:00;0;0;1;2;0;5;1;2;5;2;8;2;4;16;10;0;0;1;39;0;0;0;0;0
2019-10-16 04:30:00;0;0;0;1;0;6;4;2;9;4;9;7;4;18;17;1;0;1;39;0;0;0;0;0
2019-10-16 04:45:00;1;3;0;3;4;15;12;4;5;2;11;12;12;42;32;2;0;0;39;0;0;0;0;0
2019-10-16 05:00:00;2;2;2;2;4;20;13;5;5;9;38;44;29;59;40;1;0;0;30;0;0;0;0;0
2019-10-16 05:15:00;1;2;2;6;3;35;26;14;11;8;63;58;29;67;56;5;0;0;30;0;0;0;0;0
2019-10-16 05:30:00;0;2;8;5;3;40;27;17;14;14;57;56;40;80;67;3;0;0;30;0;0;0;0;0
2019-10-16 05:45:00;2;3;13;11;12;34;29;23;19;12;51;47;61;90;77;4;0;0;30;0;0;0;0;0
2019-10-16 06:00:00;5;12;10;10;11;37;41;24;26;17;45;41;83;104;77;9;0;0;30;0;0;0;0;0
2019-10-16 06:15:00;7;8;21;21;16;55;33;17;17;22;65;65;80;80;82;14;0;0;30;0;0;0;0;0
2019-10-16 06:30:00;3;9;21;19;20;62;57;22;22;38;77;80;73;86;88;14;0;0;30;0;0;0;0;0
2019-10-16 06:45:00;7;8;18;21;41;69;75;36;26;53;79;84;58;85;84;24;0;1;30;0;0;0;0;0
2019-10-16 07:00:00;6;12;26;24;31;83;86;40;27;72;82;88;58;95;98;31;0;0;30;0;0;0;0;0
2019-10-16 07:15:00;14;13;14;23;65;81;94;42;39;98;89;87;63;90;98;48;0;1;30;0;0;0;0;0
2019-10-16 07:30:00;17;31;32;23;62;77;79;44;47;113;81;74;82;90;106;60;0;0;29;0;0;0;0;0
2019-10-16 07:45:00;26;35;43;38;76;81;89;50;39;105;76;88;68;80;85;59;0;0;30;0;0;0;0;0
2019-10-16 08:00:00;23;26;24;21;49;78;74;41;40;88;78;71;82;95;98;41;0;0;30;0;0;0;0;0
2019-10-16 08:15:00;14;11;30;26;44;78;91;41;43;54;50;46;81;109;108;24;0;0;30;0;0;0;0;0
2019-10-16 08:30:00;15;19;28;30;23;66;72;39;34;73;74;67;72;77;86;25;0;0;30;0;0;0;0;0
2019-10-16 08:45:00;15;15;33;19;35;79;73;43;43;47;68;71;74;110;116;31;0;0;30;0;0;0;0;0
2019-10-16 09:00:00;17;23;25;26;30;77;65;38;34;44;62;58;59;93;88;20;0;0;30;0;0;0;0;0
2019-10-16 09:15:00;17;24;34;31;32;68;61;43;42;41;48;46;53;102;89;27;0;1;30;0;0;0;0;0
2019-10-16 09:30:00;15;24;31;28;21;69;60;39;42;42;63;68;67;81;83;24;0;0;30;0;0;0;0;0
2019-10-16 09:45:00;20;18;19;15;31;67;74;48;41;51;50;55;76;124;103;18;0;0;30;0;0;0;0;0
2019-10-16 10:00:00;20;18;27;18;23;63;65;41;43;53;58;51;64;97;80;20;0;0;30;0;0;0;0;0
2019-10-16 10:15:00;23;23;27;21;21;63;69;42;31;47;53;48;71;90;89;18;0;1;30;0;0;0;0;0
2019-10-16 10:30:00;16;19;38;24;18;72;72;38;34;39;60;47;79;110;96;17;0;1;30;0;0;0;0;0
2019-10-16 10:45:00;17;18;30;21;30;72;70;43;42;25;47;42;91;95;83;21;0;0;30;0;0;0;0;0
2019-10-16 11:00:00;18;25;31;28;21;70;70;46;44;45;51;41;65;82;84;13;0;0;30;0;0;0;0;0
2019-10-16 11:15:00;29;29;33;19;27;72;78;46;36;39;55;42;73;106;110;22;0;0;30;0;0;0;0;0
