DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-02-28 00:00:00;7;6;6;1;3;0;7;4
2020-02-28 00:15:00;5;5;5;2;2;0;5;5
2020-02-28 00:30:00;2;4;5;0;0;0;8;7
2020-02-28 00:45:00;2;9;9;3;5;0;8;4
2020-02-28 01:00:00;2;0;0;0;2;0;4;6
2020-02-28 01:15:00;3;5;5;2;1;0;2;1
2020-02-28 01:30:00;4;2;3;0;0;0;3;2
2020-02-28 01:45:00;2;5;5;0;0;0;4;2
2020-02-28 02:00:00;1;1;1;4;4;0;2;1
2020-02-28 02:15:00;2;1;1;5;6;0;1;3
2020-02-28 02:30:00;3;2;3;1;1;0;1;0
2020-02-28 02:45:00;4;6;6;1;1;0;3;3
2020-02-28 03:00:00;2;2;2;2;2;0;2;0
2020-02-28 03:15:00;4;4;5;1;1;0;2;0
2020-02-28 03:30:00;4;6;6;3;4;0;3;3
2020-02-28 03:45:00;5;6;6;2;2;0;5;5
2020-02-28 04:00:00;4;6;7;0;2;0;3;0
2020-02-28 04:15:00;6;14;14;3;6;0;3;0
2020-02-28 04:30:00;3;7;8;2;3;0;4;5
2020-02-28 04:45:00;6;20;20;7;11;0;7;2
2020-02-28 05:00:00;15;32;31;9;13;0;16;9
2020-02-28 05:15:00;64;84;85;7;14;0;23;15
2020-02-28 05:30:00;89;87;89;17;22;0;52;23
2020-02-28 05:45:00;96;96;97;28;38;0;67;31
2020-02-28 06:00:00;69;64;63;21;36;0;42;20
2020-02-28 06:15:00;87;72;70;16;27;0;44;27
2020-02-28 06:30:00;128;84;84;14;25;0;44;14
2020-02-28 06:45:00;157;112;110;10;14;0;59;37
2020-02-28 07:00:00;137;103;101;10;23;0;55;35
2020-02-28 07:15:00;127;83;83;13;19;0;55;26
2020-02-28 07:30:00;151;96;90;13;22;0;80;56
2020-02-28 07:45:00;140;97;98;21;29;0;77;57
2020-02-28 08:00:00;119;85;84;8;26;0;66;39
2020-02-28 08:15:00;117;83;82;12;25;0;68;63
2020-02-28 08:30:00;102;63;64;8;13;0;69;49
2020-02-28 08:45:00;86;74;75;13;24;0;58;43
2020-02-28 09:00:00;70;76;74;19;17;0;64;39
2020-02-28 09:15:00;70;57;56;9;22;0;51;31
2020-02-28 09:30:00;69;51;49;9;16;0;75;42
2020-02-28 09:45:00;77;66;67;20;29;0;75;55
2020-02-28 10:00:00;66;59;57;16;22;0;57;42
2020-02-28 10:15:00;66;70;71;23;24;0;77;58
2020-02-28 10:30:00;69;64;64;15;17;0;76;43
2020-02-28 10:45:00;81;70;68;27;33;0;66;54
2020-02-28 11:00:00;70;55;53;22;23;0;80;46
2020-02-28 11:15:00;86;71;69;20;20;0;68;48
2020-02-28 11:30:00;107;67;64;23;29;0;89;66
2020-02-28 11:45:00;108;74;73;23;29;0;77;61
2020-02-28 12:00:00;82;68;64;19;31;0;99;56
2020-02-28 12:15:00;101;65;65;19;44;0;107;64
2020-02-28 12:30:00;105;68;64;21;41;0;95;72
2020-02-28 12:45:00;74;65;63;16;17;0;98;66
2020-02-28 13:00:00;77;79;75;15;25;0;89;56
2020-02-28 13:15:00;98;96;96;23;26;0;105;79
2020-02-28 13:30:00;103;78;72;24;34;0;97;59
2020-02-28 13:45:00;125;90;89;35;41;0;110;76
2020-02-28 14:00:00;84;74;71;29;40;0;109;100
2020-02-28 14:15:00;88;73;70;32;46;0;96;87
2020-02-28 14:30:00;78;70;66;32;36;0;98;83
2020-02-28 14:45:00;88;72;69;22;51;0;90;61
2020-02-28 15:00:00;79;59;60;19;32;0;95;81
2020-02-28 15:15:00;85;68;67;26;34;0;118;91
2020-02-28 15:30:00;90;65;67;24;45;0;95;80
2020-02-28 15:45:00;81;73;70;22;62;0;92;62
2020-02-28 16:00:00;61;57;58;23;35;0;93;64
2020-02-28 16:15:00;82;57;56;31;32;0;99;71
2020-02-28 16:30:00;91;67;66;16;28;0;89;70
