DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-02-07 00:00:00;6;10;11;3;5;0;6;2
2020-02-07 00:15:00;6;8;8;2;3;0;8;7
2020-02-07 00:30:00;6;2;2;0;0;0;4;2
2020-02-07 00:45:00;4;12;12;0;3;0;4;1
2020-02-07 01:00:00;1;2;2;2;4;0;7;2
2020-02-07 01:15:00;1;5;5;0;2;0;4;4
2020-02-07 01:30:00;3;2;2;1;1;0;3;2
2020-02-07 01:45:00;2;6;6;0;0;0;4;2
2020-02-07 02:00:00;1;2;1;1;2;0;2;2
2020-02-07 02:15:00;1;4;4;2;2;0;2;0
2020-02-07 02:30:00;0;3;3;1;1;0;2;1
2020-02-07 02:45:00;3;5;5;2;2;0;3;0
2020-02-07 03:00:00;1;2;2;0;0;0;1;0
2020-02-07 03:15:00;2;0;1;4;5;0;2;1
2020-02-07 03:30:00;1;4;4;2;2;0;2;2
2020-02-07 03:45:00;4;6;7;2;3;0;2;1
2020-02-07 04:00:00;4;4;5;3;5;0;0;0
2020-02-07 04:15:00;3;8;7;2;3;0;2;3
2020-02-07 04:30:00;4;16;16;1;3;0;9;4
2020-02-07 04:45:00;5;23;25;11;13;0;11;1
2020-02-07 05:00:00;30;66;65;4;8;0;19;4
2020-02-07 05:15:00;88;113;113;5;11;0;44;12
2020-02-07 05:30:00;73;86;86;9;17;0;52;16
2020-02-07 05:45:00;89;103;104;23;39;0;72;43
2020-02-07 06:00:00;75;59;59;36;54;0;42;26
2020-02-07 06:15:00;98;97;93;23;32;0;35;27
2020-02-07 06:30:00;131;87;88;18;22;0;54;32
2020-02-07 06:45:00;141;99;99;14;21;0;59;40
2020-02-07 07:00:00;136;95;96;14;17;0;66;32
2020-02-07 07:15:00;181;105;101;17;34;0;85;50
2020-02-07 07:30:00;199;110;108;21;47;0;95;65
2020-02-07 07:45:00;235;142;143;22;40;0;100;64
2020-02-07 08:00:00;184;116;118;14;27;0;76;48
2020-02-07 08:15:00;127;87;84;13;32;0;72;49
2020-02-07 08:30:00;119;80;81;18;30;0;56;44
2020-02-07 08:45:00;111;84;83;17;23;0;73;55
2020-02-07 09:00:00;79;78;79;14;23;0;66;43
2020-02-07 09:15:00;61;59;57;11;14;0;52;35
2020-02-07 09:30:00;75;50;53;12;22;0;61;41
2020-02-07 09:45:00;80;56;58;11;24;0;66;55
2020-02-07 10:00:00;85;73;71;13;25;0;65;44
2020-02-07 10:15:00;86;63;65;20;30;0;75;52
2020-02-07 10:30:00;72;55;53;17;23;0;63;48
2020-02-07 10:45:00;79;74;77;19;29;0;70;50
2020-02-07 11:00:00;93;71;70;14;25;0;87;54
2020-02-07 11:15:00;79;74;73;8;25;0;72;54
2020-02-07 11:30:00;121;78;78;20;28;0;86;61
2020-02-07 11:45:00;114;66;65;27;21;0;97;71
2020-02-07 12:00:00;114;86;85;24;42;0;94;85
2020-02-07 12:15:00;113;77;71;23;65;0;112;90
2020-02-07 12:30:00;118;71;61;25;33;0;99;79
2020-02-07 12:45:00;91;83;82;20;36;0;104;92
2020-02-07 13:00:00;144;112;111;23;31;0;125;111
2020-02-07 13:15:00;158;109;103;25;38;0;119;93
2020-02-07 13:30:00;140;98;96;18;35;0;108;77
