DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-01-27 00:00:00;0;4;1;1;0;0;0;1;6;0;0;0;0;0
2020-01-27 00:15:00;0;1;0;0;2;1;0;0;3;0;0;0;0;0
2020-01-27 00:30:00;0;1;2;1;0;0;0;1;3;0;0;0;0;0
2020-01-27 00:45:00;4;3;1;0;0;1;1;3;7;0;0;0;0;0
2020-01-27 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 01:15:00;0;2;0;0;0;0;2;2;1;0;0;0;0;0
2020-01-27 01:30:00;0;2;0;0;2;0;0;3;5;0;0;0;0;0
2020-01-27 01:45:00;0;3;0;1;0;1;0;1;5;0;0;0;0;0
2020-01-27 02:00:00;0;3;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-27 02:15:00;0;0;0;0;0;0;0;2;2;0;0;0;0;0
2020-01-27 02:30:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 02:45:00;2;3;1;0;0;0;1;3;5;0;0;0;0;0
2020-01-27 03:00:00;0;0;0;0;0;0;0;1;3;0;0;0;0;0
2020-01-27 03:15:00;0;1;0;0;0;0;0;1;3;0;0;0;0;0
2020-01-27 03:30:00;0;2;1;1;0;0;0;1;3;0;0;0;0;0
2020-01-27 03:45:00;0;2;0;0;0;0;0;2;2;0;0;0;0;0
2020-01-27 04:00:00;1;8;2;2;0;1;0;3;7;0;0;0;0;0
2020-01-27 04:15:00;2;4;3;2;0;0;0;1;5;0;0;0;0;0
2020-01-27 04:30:00;1;3;1;1;1;0;0;6;9;0;0;0;0;0
2020-01-27 04:45:00;0;5;4;4;5;0;0;16;34;0;0;0;0;0
2020-01-27 05:00:00;8;10;10;11;3;0;0;44;84;0;0;0;2;4
2020-01-27 05:15:00;5;11;21;29;20;2;0;66;163;0;0;0;4;3
2020-01-27 05:30:00;17;29;14;18;11;0;2;91;148;0;0;0;5;7
2020-01-27 05:45:00;12;26;17;22;9;3;3;69;91;2;0;0;0;0
2020-01-27 06:00:00;16;21;23;21;10;2;4;48;57;0;1;0;1;0
2020-01-27 06:15:00;22;19;47;47;11;0;0;67;81;0;0;0;7;50
2020-01-27 06:30:00;18;27;67;67;24;5;3;104;125;12;0;0;5;6
2020-01-27 06:45:00;24;21;77;65;17;7;2;94;129;5;0;0;8;1
2020-01-27 07:00:00;26;35;44;43;6;2;0;79;107;0;0;0;0;0
2020-01-27 07:15:00;43;57;33;34;12;4;1;87;131;0;0;0;2;1
2020-01-27 07:30:00;35;36;60;57;19;3;3;104;135;0;0;0;6;6
2020-01-27 07:45:00;43;49;69;63;18;6;1;116;122;4;0;3;8;2
2020-01-27 08:00:00;35;46;314;55;18;5;3;123;129;1;4;1;2;3
2020-01-27 08:15:00;45;58;45;47;24;6;1;103;118;0;0;0;3;0
2020-01-27 08:30:00;41;39;34;42;12;4;2;70;58;3;0;0;2;2
2020-01-27 08:45:00;35;42;18;19;14;6;2;70;59;4;0;0;9;3
2020-01-27 09:00:00;29;32;14;17;16;6;1;48;55;0;0;1;6;1
2020-01-27 09:15:00;27;35;13;18;19;5;3;40;32;0;0;2;1;0
2020-01-27 09:30:00;35;42;18;24;11;5;0;36;46;0;0;0;1;0
2020-01-27 09:45:00;37;30;16;19;21;6;2;47;39;0;0;0;2;2
2020-01-27 10:00:00;36;42;11;14;21;5;1;42;39;0;0;0;3;0
2020-01-27 10:15:00;33;44;19;24;9;3;2;38;36;0;0;0;6;0
2020-01-27 10:30:00;33;33;14;13;11;6;1;36;37;0;0;0;0;0
2020-01-27 10:45:00;34;34;14;18;11;11;3;50;45;0;0;0;5;3
2020-01-27 11:00:00;39;37;13;19;15;4;0;31;30;0;0;0;5;1
2020-01-27 11:15:00;32;35;16;16;11;4;4;48;38;0;0;0;3;3
2020-01-27 11:30:00;41;41;13;12;20;10;2;38;46;0;0;1;6;0
2020-01-27 11:45:00;40;41;29;38;19;8;4;38;39;0;0;0;12;14
2020-01-27 12:00:00;43;43;19;23;18;7;1;33;33;0;0;0;5;0
2020-01-27 12:15:00;35;46;16;21;17;4;6;39;35;1;0;1;7;5
2020-01-27 12:30:00;32;41;24;21;24;10;4;39;42;4;0;1;3;3
2020-01-27 12:45:00;35;37;20;28;35;9;5;35;38;2;1;0;9;2
2020-01-27 13:00:00;41;40;29;31;28;9;1;43;60;0;0;3;10;5
2020-01-27 13:15:00;40;55;25;28;33;7;3;78;95;0;0;4;5;8
2020-01-27 13:30:00;33;31;33;44;35;6;2;89;97;1;0;0;6;12
2020-01-27 13:45:00;55;59;24;29;30;18;2;73;93;0;0;0;14;10
