DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-12-04 00:00:00;13;8;0;0;0;0;0
2020-12-04 00:15:00;16;15;0;0;0;0;0
2020-12-04 00:30:00;9;6;0;0;0;0;0
2020-12-04 00:45:00;16;7;0;0;0;0;0
2020-12-04 01:00:00;10;6;1;1;0;0;0
2020-12-04 01:15:00;7;6;0;0;0;0;0
2020-12-04 01:30:00;10;12;0;0;0;0;0
2020-12-04 01:45:00;8;8;0;0;0;0;0
2020-12-04 02:00:00;4;5;0;0;0;0;0
2020-12-04 02:15:00;3;2;1;1;0;0;0
2020-12-04 02:30:00;4;6;0;0;0;0;0
2020-12-04 02:45:00;6;7;0;0;0;0;0
2020-12-04 03:00:00;6;6;0;0;0;0;0
2020-12-04 03:15:00;4;2;0;0;0;0;0
2020-12-04 03:30:00;6;7;0;0;0;0;0
2020-12-04 03:45:00;3;6;0;0;0;0;0
2020-12-04 04:00:00;11;7;0;0;0;0;0
2020-12-04 04:15:00;8;8;1;1;0;0;0
2020-12-04 04:30:00;16;9;0;0;0;0;0
2020-12-04 04:45:00;17;21;0;0;0;0;0
2020-12-04 05:00:00;26;27;1;1;0;0;0
2020-12-04 05:15:00;77;46;2;2;0;0;0
2020-12-04 05:30:00;93;53;2;2;0;0;0
2020-12-04 05:45:00;102;71;0;0;0;0;0
2020-12-04 06:00:00;67;72;1;1;0;0;0
2020-12-04 06:15:00;111;114;2;2;0;0;0
2020-12-04 06:30:00;149;97;2;2;1;0;0
2020-12-04 06:45:00;177;116;7;7;7;0;0
2020-12-04 07:00:00;164;158;4;4;0;0;0
2020-12-04 07:15:00;178;203;11;11;5;0;0
2020-12-04 07:30:00;197;233;18;18;6;0;0
2020-12-04 07:45:00;245;180;15;15;5;0;0
2020-12-04 08:00:00;221;114;7;7;7;0;0
2020-12-04 08:15:00;189;151;8;8;3;0;0
2020-12-04 08:30:00;154;138;11;11;2;0;0
2020-12-04 08:45:00;171;166;12;12;4;0;0
2020-12-04 09:00:00;180;135;5;5;4;0;0
2020-12-04 09:15:00;175;147;7;7;0;0;0
2020-12-04 09:30:00;211;185;10;10;7;0;0
2020-12-04 09:45:00;208;165;7;7;31;0;0
2020-12-04 10:00:00;208;151;9;9;18;0;0
2020-12-04 10:15:00;239;163;8;8;0;0;0
2020-12-04 10:30:00;208;137;7;7;7;0;0
2020-12-04 10:45:00;218;166;8;8;0;0;0
2020-12-04 11:00:00;205;188;6;6;5;0;0
2020-12-04 11:15:00;237;197;13;13;8;0;0
2020-12-04 11:30:00;239;182;5;5;3;0;0
2020-12-04 11:45:00;217;190;10;10;5;0;0
2020-12-04 12:00:00;223;223;15;15;6;0;0
2020-12-04 12:15:00;214;200;8;8;10;0;0
2020-12-04 12:30:00;242;220;10;10;2;0;0
2020-12-04 12:45:00;212;234;10;10;2;0;0
2020-12-04 13:00:00;250;234;12;12;1;0;0
2020-12-04 13:15:00;260;209;13;13;38;0;0
2020-12-04 13:30:00;213;210;12;12;2;0;0
2020-12-04 13:45:00;243;187;6;6;1;0;0
2020-12-04 14:00:00;237;183;18;18;3;0;0
2020-12-04 14:15:00;247;201;11;11;3;0;0
2020-12-04 14:30:00;214;191;10;10;1;0;0
2020-12-04 14:45:00;228;184;8;8;19;0;0
2020-12-04 15:00:00;218;207;11;11;4;0;0
2020-12-04 15:15:00;252;198;10;10;4;0;0
2020-12-04 15:30:00;240;190;11;11;4;0;0
2020-12-04 15:45:00;244;194;15;15;12;0;0
2020-12-04 16:00:00;240;196;12;12;10;0;0
2020-12-04 16:15:00;228;214;11;11;5;0;0
2020-12-04 16:30:00;211;189;9;9;11;0;0
2020-12-04 16:45:00;217;185;6;6;10;0;0
2020-12-04 17:00:00;207;179;5;5;2;0;0
2020-12-04 17:15:00;195;180;10;10;9;0;0
2020-12-04 17:30:00;201;185;13;13;10;0;0
2020-12-04 17:45:00;200;199;10;10;4;0;0
2020-12-04 18:00:00;178;201;9;9;36;0;0
2020-12-04 18:15:00;145;163;9;9;19;0;0
2020-12-04 18:30:00;163;142;7;7;0;0;0
2020-12-04 18:45:00;149;144;7;7;2;0;0
2020-12-04 19:00:00;114;189;3;3;0;0;0
2020-12-04 19:15:00;112;164;8;8;0;0;0
2020-12-04 19:30:00;84;111;4;4;1;0;0
2020-12-04 19:45:00;80;105;3;3;0;0;0
2020-12-04 20:00:00;95;105;3;3;0;0;0
2020-12-04 20:15:00;91;111;2;2;0;0;0
2020-12-04 20:30:00;70;59;2;2;4;0;0
2020-12-04 20:45:00;73;60;4;4;0;0;0
2020-12-04 21:00:00;57;64;1;1;0;0;0
2020-12-04 21:15:00;74;54;1;1;0;0;0
2020-12-04 21:30:00;45;40;3;3;0;0;0
2020-12-04 21:45:00;40;52;2;2;0;0;0
2020-12-04 22:00:00;47;45;0;0;0;0;0
2020-12-04 22:15:00;50;50;1;1;0;0;0
2020-12-04 22:30:00;39;42;0;0;0;0;0
2020-12-04 22:45:00;30;40;1;1;0;0;0
2020-12-04 23:00:00;37;32;1;1;0;0;0
2020-12-04 23:15:00;38;26;1;1;0;0;0
2020-12-04 23:30:00;26;24;0;0;0;0;0
2020-12-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
