DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2021-01-04 00:00:00;3;4;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 00:15:00;4;4;3;0;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 00:30:00;5;5;2;0;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 00:45:00;1;2;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 01:00:00;5;4;2;0;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 01:15:00;3;3;1;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 01:30:00;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 01:45:00;4;4;2;0;5;4;2;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:00:00;1;2;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:15:00;1;2;1;1;5;5;0;3;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:30:00;1;2;3;0;4;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:45:00;4;5;2;0;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:00:00;6;3;1;0;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:15:00;4;5;1;0;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:30:00;5;7;4;0;0;2;3;6;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:45:00;1;1;1;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:00:00;1;3;2;0;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:15:00;6;6;1;0;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:30:00;8;9;2;2;7;7;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:45:00;12;16;5;2;11;5;3;5;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 05:00:00;12;13;8;3;15;20;1;7;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 05:15:00;19;24;10;3;24;20;7;12;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 05:30:00;19;31;19;6;17;13;11;21;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 05:45:00;38;34;18;4;13;13;9;19;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 06:00:00;29;23;13;4;27;23;8;11;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 06:15:00;41;39;17;7;29;26;11;21;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 06:30:00;50;52;29;6;36;29;15;28;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 06:45:00;51;41;28;5;31;32;10;27;0;0;0;0;0;0;0;1;0;0;0
2021-01-04 07:00:00;42;50;30;9;32;32;16;30;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 07:15:00;53;58;40;9;48;39;18;38;0;0;0;0;0;0;0;1;0;0;0
2021-01-04 07:30:00;65;73;46;14;58;49;28;43;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 07:45:00;57;73;48;11;42;44;32;52;0;0;0;0;0;0;0;3;0;0;0
2021-01-04 08:00:00;46;51;42;3;34;43;20;44;0;0;0;0;0;0;0;3;1;0;0
2021-01-04 08:15:00;53;55;27;10;42;43;19;35;0;0;0;0;0;0;0;5;3;0;0
2021-01-04 08:30:00;65;70;45;11;49;63;31;56;0;0;0;0;0;0;0;6;2;0;0
2021-01-04 08:45:00;59;60;40;11;59;73;26;49;0;0;0;0;0;0;0;6;1;0;0
2021-01-04 09:00:00;59;53;43;9;55;75;36;47;0;0;0;0;0;0;0;5;3;0;0
2021-01-04 09:15:00;67;79;50;15;62;62;33;51;0;0;0;0;0;0;0;6;3;0;0
2021-01-04 09:30:00;69;83;54;15;71;64;33;47;0;0;0;0;0;0;0;4;4;0;0
2021-01-04 09:45:00;86;91;55;15;66;71;41;49;0;0;0;0;0;0;0;11;0;0;0
2021-01-04 10:00:00;76;88;61;14;69;93;46;55;0;0;0;0;0;0;0;4;1;0;0
