DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-05-08 00:00:00;4;1;0;0;8;0;0;0;0;0;0;0;0
2020-05-08 00:15:00;5;0;0;0;11;0;0;0;0;0;0;0;0
2020-05-08 00:30:00;4;0;0;0;15;0;0;0;0;0;0;0;0
2020-05-08 00:45:00;8;1;0;0;4;0;0;0;0;0;0;0;0
2020-05-08 01:00:00;5;0;1;0;6;0;0;0;0;0;0;0;0
2020-05-08 01:15:00;5;1;0;0;6;0;0;0;0;0;0;0;0
2020-05-08 01:30:00;8;0;0;0;6;1;0;0;0;0;0;0;0
2020-05-08 01:45:00;8;1;0;0;5;0;0;0;0;0;0;0;0
2020-05-08 02:00:00;5;0;0;0;3;0;0;0;0;0;0;0;0
2020-05-08 02:15:00;8;0;0;0;3;0;0;0;0;0;0;0;0
2020-05-08 02:30:00;4;1;1;0;11;0;1;0;0;0;0;0;0
2020-05-08 02:45:00;9;0;0;0;6;0;0;0;0;0;0;0;0
2020-05-08 03:00:00;4;0;0;0;7;0;0;0;0;0;0;0;0
2020-05-08 03:15:00;3;0;0;0;8;0;0;0;0;0;0;0;0
2020-05-08 03:30:00;3;0;0;0;8;0;0;0;0;0;0;0;0
2020-05-08 03:45:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-05-08 04:00:00;7;0;0;0;5;0;0;0;0;0;0;0;0
2020-05-08 04:15:00;7;0;0;0;7;0;0;0;0;0;0;0;0
2020-05-08 04:30:00;7;0;0;0;9;0;0;0;0;0;0;0;0
2020-05-08 04:45:00;14;1;0;0;10;0;0;0;0;0;0;0;0
2020-05-08 05:00:00;18;0;0;1;20;0;0;0;0;0;0;0;0
2020-05-08 05:15:00;23;1;0;3;29;0;0;0;0;0;0;0;0
2020-05-08 05:30:00;37;1;1;3;52;1;0;0;0;0;0;0;0
2020-05-08 05:45:00;57;1;0;2;51;1;0;0;0;0;0;0;0
2020-05-08 06:00:00;57;3;0;1;37;0;0;0;0;0;0;0;0
2020-05-08 06:15:00;90;4;4;6;66;0;0;0;0;0;0;0;0
2020-05-08 06:30:00;80;3;2;4;90;0;0;6;0;0;0;0;0
2020-05-08 06:45:00;85;3;4;5;82;0;0;0;0;0;0;0;0
2020-05-08 07:00:00;84;6;6;1;64;0;0;0;1;0;0;0;0
2020-05-08 07:15:00;70;3;5;2;56;0;0;0;24;0;0;0;0
2020-05-08 07:30:00;92;10;9;10;82;1;1;0;4;0;0;0;0
2020-05-08 07:45:00;137;3;7;6;81;0;1;0;14;0;0;0;0
2020-05-08 08:00:00;88;7;4;7;57;0;0;0;3;0;0;0;0
2020-05-08 08:15:00;92;12;6;7;84;2;1;0;7;0;0;0;0
2020-05-08 08:30:00;116;5;12;11;76;0;1;2;0;0;0;0;0
2020-05-08 08:45:00;107;10;8;9;98;0;0;7;3;0;0;0;0
2020-05-08 09:00:00;102;7;12;4;106;4;2;0;12;0;0;0;0
2020-05-08 09:15:00;96;10;8;8;103;0;0;4;6;0;0;0;0
2020-05-08 09:30:00;122;6;14;5;103;7;2;0;7;0;0;0;0
2020-05-08 09:45:00;105;6;15;14;109;8;4;1;1;0;0;0;0
