DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-06-12 00:00:00;8;13;17;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 00:15:00;24;10;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 00:30:00;13;16;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 00:45:00;13;7;15;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 01:00:00;11;9;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 01:15:00;13;13;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 01:30:00;3;7;15;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 01:45:00;13;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 02:00:00;3;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 02:15:00;2;6;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 02:30:00;4;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 02:45:00;10;8;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 03:00:00;13;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 03:15:00;3;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 03:30:00;10;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 03:45:00;6;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 04:00:00;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 04:15:00;5;2;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 04:30:00;5;3;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 04:45:00;13;0;13;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 05:00:00;16;5;13;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 05:15:00;16;8;11;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 05:30:00;31;17;16;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 05:45:00;34;29;11;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 06:00:00;34;27;21;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 06:15:00;34;32;24;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 06:30:00;55;38;32;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 06:45:00;42;34;29;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 07:00:00;52;50;23;61;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 07:15:00;50;53;37;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 07:30:00;49;54;29;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 07:45:00;52;51;39;73;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 08:00:00;61;58;42;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 08:15:00;50;56;54;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 08:30:00;78;67;58;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 08:45:00;79;84;53;101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 09:15:00;99;103;60;121;17;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-06-12 09:30:00;95;96;85;143;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-06-12 09:45:00;108;104;79;151;6;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0
2020-06-12 10:00:00;116;113;70;140;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 10:15:00;89;115;75;154;2;3;0;0;2;6;0;0;0;0;0;0;0;0;0;0
2020-06-12 10:30:00;117;129;82;157;0;1;0;0;4;2;0;0;0;0;0;0;0;0;0;0
2020-06-12 10:45:00;137;127;91;178;19;11;0;2;24;7;1;0;0;0;0;0;0;0;0;0
2020-06-12 11:00:00;112;98;79;163;1;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 11:15:00;106;135;80;156;5;2;3;0;1;3;0;1;0;0;0;0;0;0;0;0
2020-06-12 11:30:00;118;123;82;174;14;7;6;0;5;5;0;0;0;0;0;0;0;0;0;0
2020-06-12 11:45:00;100;121;79;173;3;5;0;0;9;3;0;0;0;0;0;0;0;0;0;0
2020-06-12 12:00:00;116;140;73;160;0;23;0;0;68;0;13;0;0;0;0;0;0;0;0;0
2020-06-12 12:15:00;89;102;72;186;0;9;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 12:30:00;108;125;94;155;8;3;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 12:45:00;84;113;82;178;0;3;0;0;3;0;2;0;0;0;0;0;0;0;0;0
2020-06-12 13:00:00;105;112;87;199;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 13:15:00;103;119;84;179;11;18;0;0;20;3;0;0;0;0;0;0;0;0;0;0
2020-06-12 13:30:00;124;118;85;151;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0
2020-06-12 13:45:00;118;113;83;149;6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
2020-06-12 14:00:00;110;122;55;125;2;29;0;30;10;0;7;0;0;0;0;0;0;0;0;0
2020-06-12 14:15:00;119;121;90;165;6;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 14:30:00;121;104;82;148;11;3;0;0;2;11;0;0;0;0;0;0;0;0;0;0
2020-06-12 14:45:00;113;129;88;179;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 15:00:00;114;124;66;156;5;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0
2020-06-12 15:15:00;116;118;74;178;8;16;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 15:30:00;99;100;79;166;14;2;0;0;6;13;0;0;0;0;0;0;0;0;0;0
2020-06-12 15:45:00;124;102;71;148;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 16:00:00;98;105;76;143;23;3;2;0;3;2;1;0;0;0;0;0;0;0;0;0
2020-06-12 16:15:00;122;124;80;169;4;3;0;0;4;5;0;0;0;0;0;0;0;0;0;0
2020-06-12 16:30:00;91;98;60;143;0;6;0;0;19;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 16:45:00;106;116;79;187;3;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 17:00:00;117;93;71;139;9;0;0;0;34;5;0;0;0;0;0;0;0;0;0;0
2020-06-12 17:15:00;93;96;73;152;4;2;0;0;12;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 17:30:00;113;114;84;127;3;4;0;0;11;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 17:45:00;112;104;74;140;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 18:00:00;91;112;73;145;6;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 18:15:00;72;91;64;133;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-06-12 18:30:00;94;88;54;130;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 18:45:00;85;97;51;122;3;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0
2020-06-12 19:00:00;83;87;50;93;2;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2020-06-12 19:15:00;81;92;40;73;3;0;1;0;0;4;0;2;0;0;0;0;0;0;0;0
2020-06-12 19:30:00;68;62;52;98;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 19:45:00;50;59;72;144;0;3;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2020-06-12 20:00:00;77;69;69;123;8;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 20:15:00;63;68;35;85;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 20:30:00;58;57;50;76;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0
2020-06-12 20:45:00;40;45;49;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-12 21:00:00;59;38;29;43;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
