DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-04-17 00:00:00;2;1;0;0;2;1;0;2
2020-04-17 00:15:00;2;5;2;3;3;6;0;5
2020-04-17 00:30:00;3;1;0;2;1;0;0;0
2020-04-17 00:45:00;6;3;2;1;0;0;0;0
2020-04-17 01:00:00;0;0;0;0;0;0;0;0
2020-04-17 01:15:00;2;0;0;1;1;2;0;1
2020-04-17 01:30:00;0;1;0;1;1;0;0;0
2020-04-17 01:45:00;0;1;0;1;2;0;0;1
2020-04-17 02:00:00;3;2;0;0;0;0;0;1
2020-04-17 02:15:00;1;2;2;0;0;0;0;1
2020-04-17 02:30:00;2;0;0;0;1;0;0;0
2020-04-17 02:45:00;5;0;0;0;1;0;0;0
2020-04-17 03:00:00;1;1;0;0;0;1;0;1
2020-04-17 03:15:00;1;1;1;0;2;0;0;0
2020-04-17 03:30:00;2;3;1;3;1;0;0;0
2020-04-17 03:45:00;5;2;0;1;2;0;0;1
2020-04-17 04:00:00;4;3;0;0;0;0;0;0
2020-04-17 04:15:00;1;0;1;3;2;3;0;1
2020-04-17 04:30:00;1;2;1;0;0;0;0;1
2020-04-17 04:45:00;2;2;2;4;4;4;0;3
2020-04-17 05:00:00;6;3;4;4;2;1;0;4
2020-04-17 05:15:00;11;11;8;6;6;0;0;5
2020-04-17 05:30:00;18;13;23;5;1;5;0;7
2020-04-17 05:45:00;32;18;29;7;5;8;0;6
2020-04-17 06:00:00;9;12;18;9;10;5;0;6
2020-04-17 06:15:00;27;18;29;8;10;9;0;11
2020-04-17 06:30:00;28;30;39;15;19;17;0;17
2020-04-17 06:45:00;37;29;21;7;15;18;0;21
2020-04-17 07:00:00;30;24;26;13;10;12;0;17
2020-04-17 07:15:00;37;30;41;17;27;18;0;14
2020-04-17 07:30:00;34;30;37;10;16;23;0;32
2020-04-17 07:45:00;48;42;35;13;20;15;0;28
2020-04-17 08:00:00;28;28;28;12;18;10;0;22
2020-04-17 08:15:00;36;29;21;14;17;14;0;16
2020-04-17 08:30:00;26;23;18;11;9;13;0;15
2020-04-17 08:45:00;35;28;25;17;11;14;0;24
2020-04-17 09:00:00;36;38;17;14;23;12;0;21
2020-04-17 09:15:00;29;34;13;18;30;19;0;28
2020-04-17 09:30:00;36;22;18;13;19;20;0;26
2020-04-17 09:45:00;30;37;15;25;41;16;0;20
2020-04-17 10:00:00;31;18;20;11;16;13;0;26
2020-04-17 10:15:00;45;32;18;19;24;26;0;35
2020-04-17 10:30:00;42;17;10;24;36;17;0;31
2020-04-17 10:45:00;45;31;21;23;29;20;0;33
2020-04-17 11:00:00;29;29;16;21;44;19;0;20
2020-04-17 11:15:00;44;29;21;32;38;21;0;21
2020-04-17 11:30:00;34;26;19;28;23;19;0;17
2020-04-17 11:45:00;37;33;19;17;23;21;0;31
2020-04-17 12:00:00;28;31;21;30;23;33;0;40
2020-04-17 12:15:00;35;37;18;34;24;23;0;41
2020-04-17 12:30:00;37;30;21;29;17;27;0;34
2020-04-17 12:45:00;32;28;21;31;31;24;0;35
2020-04-17 13:00:00;39;37;20;32;57;20;0;35
2020-04-17 13:15:00;29;31;23;24;21;28;0;37
2020-04-17 13:30:00;36;30;21;28;15;18;0;30
2020-04-17 13:45:00;38;33;18;16;13;22;0;25
2020-04-17 14:00:00;33;44;21;26;13;19;0;32
2020-04-17 14:15:00;40;38;21;21;28;16;0;29
2020-04-17 14:30:00;41;36;21;37;23;21;0;23
2020-04-17 14:45:00;37;32;16;29;27;28;0;37
2020-04-17 15:00:00;40;32;16;25;21;18;0;28
2020-04-17 15:15:00;28;28;21;24;24;19;0;28
2020-04-17 15:30:00;25;28;13;29;9;17;0;36
2020-04-17 15:45:00;28;22;18;17;8;17;0;39
2020-04-17 16:00:00;51;34;18;34;25;14;0;19
2020-04-17 16:15:00;28;27;23;26;24;15;0;39
2020-04-17 16:30:00;40;32;18;31;17;16;0;26
2020-04-17 16:45:00;37;29;21;31;16;27;0;35
2020-04-17 17:00:00;33;34;15;29;22;14;0;23
2020-04-17 17:15:00;32;36;19;19;19;21;0;27
2020-04-17 17:30:00;28;26;22;23;40;9;0;24
2020-04-17 17:45:00;33;24;23;23;24;17;0;18
2020-04-17 18:00:00;28;25;14;29;17;14;0;21
2020-04-17 18:15:00;29;26;18;23;16;22;0;22
2020-04-17 18:30:00;40;30;18;26;22;22;0;23
2020-04-17 18:45:00;31;30;9;19;13;15;0;21
2020-04-17 19:00:00;21;16;17;29;15;14;0;17
2020-04-17 19:15:00;24;16;18;16;14;13;0;13
2020-04-17 19:30:00;20;10;12;19;17;11;0;13
2020-04-17 19:45:00;19;15;12;16;10;13;0;18
2020-04-17 20:00:00;24;15;19;17;12;8;0;11
2020-04-17 20:15:00;11;15;10;11;13;14;0;11
2020-04-17 20:30:00;18;15;18;13;9;10;0;9
2020-04-17 20:45:00;14;15;5;9;6;6;0;6
2020-04-17 21:00:00;15;13;17;9;6;10;0;10
2020-04-17 21:15:00;13;13;5;9;4;9;0;11
2020-04-17 21:30:00;10;8;7;8;5;2;0;3
2020-04-17 21:45:00;6;8;8;10;7;8;0;8
2020-04-17 22:00:00;13;9;9;13;8;8;0;8
2020-04-17 22:15:00;6;1;4;4;0;5;0;9
2020-04-17 22:30:00;10;5;3;5;1;4;0;5
2020-04-17 22:45:00;3;4;1;8;7;1;0;1
2020-04-17 23:00:00;5;3;3;6;4;6;0;5
2020-04-17 23:15:00;4;6;4;4;3;3;0;3
2020-04-17 23:30:00;2;5;3;2;4;5;0;3
2020-04-17 23:45:00;0;4;4;6;4;2;0;2
