DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-02-06 00:00:00;6;9;3;0;0;0;19;13;0;0;0;0;0;0;0
2020-02-06 00:15:00;31;13;3;1;0;0;21;19;0;0;0;1;0;0;0
2020-02-06 00:30:00;16;9;0;0;0;0;8;5;0;0;0;0;0;0;0
2020-02-06 00:45:00;10;7;0;0;0;0;14;9;0;0;0;0;0;0;0
2020-02-06 01:00:00;2;8;0;0;0;0;19;13;0;0;0;0;0;0;0
2020-02-06 01:15:00;4;5;0;0;0;0;13;10;0;0;0;0;0;0;0
2020-02-06 01:30:00;6;10;0;0;0;0;7;5;0;0;0;0;0;0;0
2020-02-06 01:45:00;3;2;0;0;0;0;12;8;0;0;0;0;0;0;0
2020-02-06 02:00:00;2;4;0;0;0;0;25;14;0;0;0;0;0;0;0
2020-02-06 02:15:00;4;0;2;0;0;0;14;8;0;0;0;0;0;0;0
2020-02-06 02:30:00;5;3;0;0;0;0;18;14;0;0;0;0;0;0;0
2020-02-06 02:45:00;5;6;1;0;0;0;14;9;0;0;0;0;0;0;0
2020-02-06 03:00:00;3;9;0;0;0;0;5;3;0;0;0;0;0;0;0
2020-02-06 03:15:00;3;10;1;0;0;0;6;5;0;0;0;0;0;0;0
2020-02-06 03:30:00;7;3;0;0;0;0;16;11;0;0;0;0;0;0;0
2020-02-06 03:45:00;6;7;0;0;0;0;18;14;0;0;0;0;0;0;0
2020-02-06 04:00:00;4;8;0;0;0;0;22;14;0;0;0;0;0;0;0
2020-02-06 04:15:00;19;4;0;0;1;0;31;24;0;0;0;1;0;0;0
2020-02-06 04:30:00;26;13;1;0;0;0;27;21;0;0;0;0;0;0;0
2020-02-06 04:45:00;34;25;0;0;0;0;35;24;0;0;0;0;0;0;0
2020-02-06 05:00:00;76;35;0;0;1;0;59;48;0;0;0;1;0;0;0
2020-02-06 05:15:00;110;66;0;1;0;0;59;49;0;0;0;1;0;0;0
2020-02-06 05:30:00;114;66;0;0;2;1;71;76;0;0;0;1;0;0;0
2020-02-06 05:45:00;110;85;2;0;2;0;61;86;0;0;0;2;0;0;0
2020-02-06 06:00:00;117;73;1;0;4;2;73;135;0;0;0;5;0;0;2
2020-02-06 06:15:00;122;101;0;0;1;1;75;133;0;0;0;1;0;0;0
2020-02-06 06:30:00;182;96;3;2;0;0;67;138;0;0;0;0;0;0;0
