DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-04-13 00:00:00;2;2;2;0;0;0;0;0;1;1;0;2;1;0;7;0;0
2020-04-13 00:15:00;0;3;1;0;0;0;0;1;5;2;1;0;2;0;0;0;0
2020-04-13 00:30:00;1;3;1;0;0;0;0;4;3;0;0;1;4;0;0;1;0
2020-04-13 00:45:00;4;4;2;0;0;0;0;2;3;0;0;0;0;1;1;0;0
2020-04-13 01:00:00;2;2;1;0;0;0;0;0;2;1;0;1;1;0;0;0;0
2020-04-13 01:15:00;1;2;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0
2020-04-13 01:30:00;0;2;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0
2020-04-13 01:45:00;1;7;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0
2020-04-13 02:00:00;2;7;3;0;0;0;0;3;3;2;1;0;0;0;0;0;0
2020-04-13 02:15:00;1;0;0;0;0;0;0;2;2;1;0;1;0;0;1;1;0
2020-04-13 02:30:00;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-04-13 02:45:00;1;2;1;0;0;0;0;0;2;0;0;1;1;0;0;0;0
2020-04-13 03:00:00;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2020-04-13 03:15:00;0;0;0;0;0;0;0;0;1;1;0;1;2;1;0;0;0
2020-04-13 03:30:00;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;3;0
2020-04-13 03:45:00;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-13 04:00:00;3;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-13 04:15:00;0;3;0;0;0;0;1;2;1;0;0;0;3;2;0;0;0
2020-04-13 04:30:00;2;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0
2020-04-13 04:45:00;2;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-13 05:00:00;2;3;1;0;0;0;0;0;6;0;0;2;1;0;0;0;0
