DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-11-06 00:00:00;6;11;9;2;3;10;1;1;1;1;1;1;0;0;0;0
2020-11-06 00:15:00;11;6;5;0;2;5;1;1;0;0;0;0;0;0;0;0
2020-11-06 00:30:00;6;8;8;0;1;10;0;1;3;4;3;3;0;0;0;0
2020-11-06 00:45:00;3;14;10;0;1;14;0;1;2;2;2;2;0;0;0;0
2020-11-06 01:00:00;4;10;8;0;2;6;0;0;2;2;2;2;0;0;0;0
2020-11-06 01:15:00;5;11;9;0;1;10;0;2;1;1;1;1;0;0;0;0
2020-11-06 01:30:00;16;1;1;2;2;1;0;0;1;1;1;1;0;0;0;0
2020-11-06 01:45:00;8;2;2;0;0;2;0;2;1;1;1;1;0;0;0;0
2020-11-06 02:00:00;4;8;6;1;1;8;1;0;1;1;1;1;0;3;0;0
2020-11-06 02:15:00;5;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-06 02:30:00;4;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-11-06 02:45:00;1;5;5;0;4;5;0;0;0;0;0;0;0;0;0;0
2020-11-06 03:00:00;1;10;11;0;2;11;0;0;0;0;1;1;0;0;0;0
2020-11-06 03:15:00;4;5;4;0;6;4;0;1;2;3;2;2;0;0;0;0
2020-11-06 03:30:00;7;6;5;0;0;4;2;3;0;0;0;0;0;0;0;0
2020-11-06 03:45:00;6;3;4;0;3;5;0;0;5;4;3;3;0;0;0;0
2020-11-06 04:00:00;4;12;11;0;3;12;0;0;3;2;2;2;0;0;0;0
2020-11-06 04:15:00;7;2;3;3;2;2;0;0;2;2;3;3;0;0;0;0
2020-11-06 04:30:00;7;10;8;2;4;11;0;0;4;4;5;5;0;0;0;0
2020-11-06 04:45:00;12;17;15;7;7;15;1;2;3;3;3;3;0;0;0;0
2020-11-06 05:00:00;15;16;17;1;5;17;1;8;9;10;8;8;0;0;0;0
2020-11-06 05:15:00;30;21;24;2;27;22;1;14;22;22;20;20;0;0;0;0
2020-11-06 05:30:00;41;56;41;2;14;59;0;14;38;35;35;34;0;0;0;0
2020-11-06 05:45:00;46;64;42;5;19;62;1;13;32;31;29;30;0;0;0;0
2020-11-06 06:00:00;59;60;43;20;20;52;1;6;16;14;15;16;0;0;0;0
2020-11-06 06:15:00;63;71;40;19;26;69;3;15;22;20;18;19;0;0;0;0
2020-11-06 06:30:00;87;87;49;11;26;87;2;25;35;31;33;33;0;0;1;0
2020-11-06 06:45:00;83;130;59;6;29;126;4;27;49;53;49;49;1;2;0;0
2020-11-06 07:00:00;82;102;58;5;37;97;2;29;30;30;30;33;0;0;0;0
2020-11-06 07:15:00;119;104;51;15;40;107;3;28;43;37;36;39;0;0;0;0
2020-11-06 07:30:00;118;112;62;19;45;102;5;28;38;41;41;44;1;0;0;0
