DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-11-13 00:00:00;6;6;4;0;1;5;0;0;0;0;0;0;0;0;0;0
2020-11-13 00:15:00;3;7;8;1;0;7;1;4;0;0;0;0;0;0;0;0
2020-11-13 00:30:00;4;8;7;0;1;10;0;1;6;5;4;4;0;0;0;0
2020-11-13 00:45:00;8;8;9;0;2;6;0;1;1;1;1;1;0;0;0;0
2020-11-13 01:00:00;5;6;7;0;2;7;0;1;2;2;2;2;0;0;0;0
2020-11-13 01:15:00;5;6;5;0;2;9;1;0;2;2;1;1;0;0;0;0
2020-11-13 01:30:00;10;4;4;0;0;4;0;0;2;2;2;2;0;0;0;0
2020-11-13 01:45:00;9;2;2;1;1;2;0;0;3;2;2;2;0;0;0;0
2020-11-13 02:00:00;5;4;3;0;2;3;1;1;1;1;1;1;0;0;0;0
2020-11-13 02:15:00;4;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-13 02:30:00;3;7;6;1;1;7;0;0;1;1;1;1;0;0;0;0
2020-11-13 02:45:00;4;6;7;0;2;6;1;1;1;1;0;0;0;0;0;0
2020-11-13 03:00:00;2;5;5;0;2;5;0;2;1;1;2;2;0;0;0;0
2020-11-13 03:15:00;3;8;8;0;3;6;1;1;0;0;0;0;0;0;0;0
2020-11-13 03:30:00;5;4;3;1;1;5;0;0;2;2;3;2;0;0;0;0
2020-11-13 03:45:00;4;3;3;0;1;4;0;0;3;3;3;3;0;0;0;0
2020-11-13 04:00:00;3;6;6;0;1;7;0;0;2;2;2;2;0;0;0;0
2020-11-13 04:15:00;6;4;4;1;4;3;0;0;0;0;0;0;0;0;0;0
2020-11-13 04:30:00;8;10;8;1;3;12;0;1;6;6;7;7;0;0;0;0
2020-11-13 04:45:00;13;11;11;0;2;12;0;0;3;2;1;1;0;0;0;0
2020-11-13 05:00:00;16;20;15;1;6;22;0;5;4;4;4;4;0;0;0;0
2020-11-13 05:15:00;36;42;28;4;5;31;0;13;13;12;12;13;0;0;0;0
2020-11-13 05:30:00;51;55;34;2;17;57;0;19;33;34;34;35;0;0;0;0
2020-11-13 05:45:00;43;57;42;4;15;56;2;8;43;30;27;26;0;0;0;0
2020-11-13 06:00:00;65;54;33;19;35;45;0;10;11;12;11;11;1;0;0;0
2020-11-13 06:15:00;71;65;40;9;30;64;2;19;22;23;22;22;0;0;0;0
2020-11-13 06:30:00;88;92;53;8;32;93;3;19;38;36;35;36;0;0;0;0
2020-11-13 06:45:00;78;115;48;9;27;117;10;37;54;53;48;53;0;0;0;0
2020-11-13 07:00:00;131;111;60;19;37;112;6;46;50;49;46;46;0;0;0;1
2020-11-13 07:15:00;154;112;70;11;45;107;13;40;49;43;43;42;0;0;2;0
2020-11-13 07:30:00;199;183;111;29;56;160;21;72;53;55;49;52;0;0;4;1
2020-11-13 07:45:00;152;196;92;45;67;179;19;63;62;61;69;64;0;0;1;0
2020-11-13 08:00:00;134;179;98;19;42;173;11;55;80;86;77;73;0;0;0;1
2020-11-13 08:15:00;152;108;83;38;51;99;8;42;53;50;48;48;0;0;5;0
2020-11-13 08:30:00;137;119;68;26;49;114;3;31;50;50;49;52;1;0;6;0
2020-11-13 08:45:00;110;126;75;42;39;118;12;51;48;51;41;44;0;0;0;0
2020-11-13 09:00:00;112;127;71;31;76;117;5;39;49;55;53;56;0;0;0;0
2020-11-13 09:15:00;144;146;74;38;40;137;9;37;51;51;40;41;0;0;0;0
2020-11-13 09:30:00;148;158;85;41;55;150;12;50;54;56;53;55;0;0;0;1
2020-11-13 09:45:00;133;174;81;26;36;150;14;61;48;47;43;47;0;0;0;0
2020-11-13 10:00:00;140;182;87;45;32;174;8;46;57;53;45;44;0;0;0;0
2020-11-13 10:15:00;143;156;98;41;39;141;15;57;67;69;66;69;0;0;0;0
2020-11-13 10:30:00;151;157;99;36;47;151;15;57;60;57;53;54;0;0;0;0
2020-11-13 10:45:00;161;170;87;61;59;143;13;59;61;54;54;57;1;0;4;0
2020-11-13 11:00:00;152;170;86;34;57;149;8;72;57;58;55;57;0;0;0;0
2020-11-13 11:15:00;156;155;92;50;40;139;19;53;55;52;51;54;2;0;0;0
2020-11-13 11:30:00;157;201;85;42;36;182;14;71;58;70;50;50;0;0;0;29
2020-11-13 11:45:00;149;179;101;54;39;154;14;47;49;49;49;50;0;0;0;2
2020-11-13 12:00:00;131;169;103;56;57;134;18;53;70;65;62;66;0;0;0;0
2020-11-13 12:15:00;194;172;103;59;44;165;12;54;69;66;53;59;10;0;0;7
2020-11-13 12:30:00;168;161;86;47;56;153;11;67;72;71;67;67;0;0;6;3
2020-11-13 12:45:00;202;180;94;66;78;146;13;48;73;71;65;64;1;0;1;0
2020-11-13 13:00:00;198;186;103;41;56;179;13;68;71;71;70;68;0;0;3;3
2020-11-13 13:15:00;193;166;77;62;72;170;8;48;78;76;67;73;0;0;0;0
2020-11-13 13:30:00;161;191;83;45;42;178;13;52;77;74;65;65;0;0;0;0
2020-11-13 13:45:00;166;205;107;61;57;175;14;44;90;90;83;88;0;1;8;0
2020-11-13 14:00:00;140;199;96;65;49;191;10;46;72;69;63;63;0;0;0;0
2020-11-13 14:15:00;182;169;103;60;68;147;13;43;81;83;75;74;0;0;31;0
2020-11-13 14:30:00;186;179;78;63;51;163;13;59;56;54;51;50;0;1;6;7
2020-11-13 14:45:00;160;192;103;63;47;168;12;51;70;71;65;67;0;0;1;0
2020-11-13 15:00:00;165;168;87;58;59;155;11;52;62;60;60;61;5;0;1;2
2020-11-13 15:15:00;162;191;94;53;48;175;10;51;51;54;48;48;0;0;2;1
2020-11-13 15:30:00;192;186;94;59;42;159;11;66;72;70;65;69;0;0;3;0
2020-11-13 15:45:00;165;198;94;62;46;163;17;73;70;70;61;68;0;6;0;0
2020-11-13 16:00:00;175;191;86;58;57;169;14;60;63;61;50;55;4;1;0;2
2020-11-13 16:15:00;192;192;95;57;53;168;7;50;62;68;54;56;0;0;0;4
2020-11-13 16:30:00;178;165;104;58;53;126;6;53;70;71;64;66;0;2;0;0
2020-11-13 16:45:00;208;173;91;54;56;160;11;61;73;71;62;61;1;0;2;4
2020-11-13 17:00:00;166;202;84;57;39;182;17;52;59;61;51;54;30;1;19;3
2020-11-13 17:15:00;157;185;99;46;55;154;13;60;50;47;42;42;4;0;0;0
2020-11-13 17:30:00;170;192;96;36;46;168;8;52;64;63;62;61;0;0;1;1
2020-11-13 17:45:00;139;155;72;31;48;136;8;46;57;57;50;57;0;0;0;0
2020-11-13 18:00:00;129;150;81;46;49;138;15;38;55;57;53;53;0;0;0;0
2020-11-13 18:15:00;134;176;99;41;48;152;7;51;49;51;53;51;2;0;0;0
2020-11-13 18:30:00;128;127;68;35;47;108;7;50;44;42;37;40;0;0;0;0
2020-11-13 18:45:00;106;121;67;22;35;109;9;45;45;47;44;42;0;0;0;2
2020-11-13 19:00:00;132;116;64;23;44;110;7;37;37;40;32;32;0;0;5;1
2020-11-13 19:15:00;135;95;54;14;46;88;2;25;24;22;19;21;0;0;0;0
2020-11-13 19:30:00;94;83;64;22;34;78;2;10;23;23;20;22;0;0;0;0
2020-11-13 19:45:00;79;59;47;24;33;55;1;17;23;24;24;24;1;0;0;0
2020-11-13 20:00:00;97;74;46;13;35;76;5;19;29;31;28;28;0;0;0;0
2020-11-13 20:15:00;64;71;39;5;19;64;2;10;15;17;15;15;0;0;0;0
2020-11-13 20:30:00;65;66;48;5;18;69;2;13;11;13;10;12;6;0;2;0
2020-11-13 20:45:00;37;64;39;5;17;64;1;9;17;19;17;19;0;0;0;0
2020-11-13 21:00:00;37;46;32;6;11;47;6;8;15;16;16;17;0;0;0;0
2020-11-13 21:15:00;48;53;34;3;9;51;1;5;31;30;27;28;0;0;0;0
2020-11-13 21:30:00;31;25;17;5;18;29;2;9;13;13;8;9;0;0;0;0
2020-11-13 21:45:00;26;35;25;9;10;30;3;7;6;6;7;10;0;0;0;1
2020-11-13 22:00:00;38;45;29;12;22;43;2;6;5;5;3;5;0;0;0;0
2020-11-13 22:15:00;44;45;36;4;12;46;1;2;12;13;12;11;0;0;0;0
2020-11-13 22:30:00;38;40;28;3;14;38;1;3;2;2;1;1;0;0;0;0
2020-11-13 22:45:00;25;17;16;3;4;15;0;2;9;8;8;8;0;0;1;0
